rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S3,Complex.java,76,super();,0.353553,3,3
1,S4,Complex.java,77,this.real = real;,0.353553,3,3
1,S5,Complex.java,78,this.imaginary = imaginary;,0.353553,3,3
4,S1,Complex.java,51,"public static final Complex INF = new Complex(Double.POSITIVE_INFINITY, Double.POSITIVE_INFINITY);",0.0,19,22
4,S2,Complex.java,57,"public static final Complex ZERO = new Complex(0.0, 0.0);",0.0,19,22
4,S6,Complex.java,92,if (isNaN()) {,0.0,19,22
4,S7,Complex.java,96,if (isInfinite()) {,0.0,19,22
4,S8,Complex.java,100,if (Math.abs(real) < Math.abs(imaginary)) {,0.0,19,22
4,S9,Complex.java,101,if (imaginary == 0.0) {,0.0,19,22
4,S10,Complex.java,105,return (Math.abs(imaginary) * Math.sqrt(1 + q*q));,0.0,19,22
4,S11,Complex.java,290,return imaginary;,0.0,19,22
4,S12,Complex.java,299,return real;,0.0,19,22
4,S13,Complex.java,310,return Double.isNaN(real) || Double.isNaN(imaginary);,0.0,19,22
4,S14,Complex.java,323,return !isNaN() &&,0.0,19,22
4,S15,Complex.java,355,if (isNaN() || rhs.isNaN()) {,0.0,19,22
4,S16,Complex.java,358,if (Double.isInfinite(real) || Double.isInfinite(imaginary) ||,0.0,19,22
4,S17,Complex.java,613,if (isNaN()) {,0.0,19,22
4,S18,Complex.java,617,"return createComplex(Math.log(abs()),",0.0,19,22
4,S19,Complex.java,639,if (x == null) {,0.0,19,22
4,S20,Complex.java,642,return this.log().multiply(x).exp();,0.0,19,22
4,S21,Complex.java,814,if (isNaN()) {,0.0,19,22
4,S22,Complex.java,852,if (isNaN()) {,0.0,19,22
