test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaZipFile,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaZipFile,zf,40,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,91,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,92,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,93,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields,zf,187,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields,zf,188,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields,zf,189,Virtual_Pass
org.apache.commons.compress.archivers.zip.ZipFileTest::testWinzipBackSlashWorkaround,org.apache.commons.compress.archivers.zip.ZipFileTest,testWinzipBackSlashWorkaround,zf,153,Virtual_Pass
org.apache.commons.compress.archivers.zip.ZipFileTest::testWinzipBackSlashWorkaround,org.apache.commons.compress.archivers.zip.ZipFileTest,testWinzipBackSlashWorkaround,zf,154,Virtual_Pass
org.apache.commons.compress.archivers.zip.ZipFileTest::testSkipsPK00Prefix,org.apache.commons.compress.archivers.zip.ZipFileTest,testSkipsPK00Prefix,zf,165,Virtual_Pass
org.apache.commons.compress.archivers.zip.ZipFileTest::testSkipsPK00Prefix,org.apache.commons.compress.archivers.zip.ZipFileTest,testSkipsPK00Prefix,zf,166,Virtual_Pass
org.apache.commons.compress.archivers.zip.ZipFileTest::testDuplicateEntry,org.apache.commons.compress.archivers.zip.ZipFileTest,testDuplicateEntry,zf,217,Virtual_Pass
org.apache.commons.compress.archivers.zip.ZipFileTest::testDuplicateEntry,org.apache.commons.compress.archivers.zip.ZipFileTest,testDuplicateEntry,zf,224,Virtual_Pass
