rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S160,Base64.java,670,"return StringUtils.newStringUtf8(encodeBase64(binaryData, true));",0.707107,2,2
1,S206,Base64.java,934,return StringUtils.newStringUtf8(encode(pArray));,0.707107,2,2
3,S384,StringUtils.java,283,"return StringUtils.newString(bytes, CharEncoding.UTF_8);",0.426401,1,3
4,S330,Hex.java,48,"private static final char[] DIGITS_LOWER = {'0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 'a', 'b', 'c', 'd', 'e', 'f'};",0.408248,15,18
4,S331,Hex.java,53,"private static final char[] DIGITS_UPPER = {'0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 'A', 'B', 'C', 'D', 'E', 'F'};",0.408248,15,18
4,S332,Hex.java,68,int len = data.length;,0.408248,15,18
4,S333,Hex.java,70,if ((len & 0x01) != 0) {,0.408248,15,18
4,S334,Hex.java,74,byte[] out = new byte[len >> 1];,0.408248,15,18
4,S335,Hex.java,77,"for (int i = 0, j = 0; j < len; i++) {",0.408248,15,18
4,S336,Hex.java,78,"int f = toDigit(data[j], j) << 4;",0.408248,15,18
4,S337,Hex.java,79,j++;,0.408248,15,18
4,S338,Hex.java,80,"f = f | toDigit(data[j], j);",0.408248,15,18
4,S339,Hex.java,81,j++;,0.408248,15,18
4,S340,Hex.java,82,out[i] = (byte) (f & 0xFF);,0.408248,15,18
4,S341,Hex.java,85,return out;,0.408248,15,18
4,S342,Hex.java,165,"int digit = Character.digit(ch, 16);",0.408248,15,18
4,S343,Hex.java,166,if (digit == -1) {,0.408248,15,18
4,S344,Hex.java,169,return digit;,0.408248,15,18
19,S100,Base64.java,497,"System.arraycopy(lineSeparator, 0, buffer, pos, lineSeparator.length);",0.377964,2,20
19,S101,Base64.java,498,pos += lineSeparator.length;,0.377964,2,20
21,S380,StringUtils.java,186,if (bytes == null) {,0.353553,2,22
21,S382,StringUtils.java,190,"return new String(bytes, charsetName);",0.353553,2,22
23,S376,StringUtils.java,129,"return StringUtils.getBytesUnchecked(string, CharEncoding.UTF_8);",0.301511,1,23
24,S40,Base64.java,256,"this(MIME_CHUNK_SIZE, CHUNK_SEPARATOR, urlSafe);",0.294884,1,24
25,S377,StringUtils.java,152,if (string == null) {,0.27735,2,26
25,S379,StringUtils.java,156,return string.getBytes(charsetName);,0.27735,2,26
27,S51,Base64.java,341,this.encodeSize = 4 + lineSeparator.length;,0.258199,1,27
28,S187,Base64.java,833,"Base64 b64 = isChunked ? new Base64(urlSafe) : new Base64(0, CHUNK_SEPARATOR, urlSafe);",0.254,2,29
28,S188,Base64.java,834,return b64.encode(binaryData);,0.254,2,29
30,S180,Base64.java,783,"return encodeBase64(binaryData, isChunked, false);",0.25,5,34
30,S184,Base64.java,825,"long len = getEncodeLength(binaryData, MIME_CHUNK_SIZE, CHUNK_SEPARATOR);",0.25,5,34
30,S185,Base64.java,826,if (len > maxResultSize) {,0.25,5,34
30,S226,Base64.java,986,len += 4 - mod;,0.25,5,34
30,S231,Base64.java,992,len += chunkSeparator.length;,0.25,5,34
35,S181,Base64.java,801,"return encodeBase64(binaryData, isChunked, urlSafe, Integer.MAX_VALUE);",0.246183,1,35
36,S182,Base64.java,821,if (binaryData == null || binaryData.length == 0) {,0.242536,4,39
36,S228,Base64.java,989,boolean lenChunksPerfectly = len % chunkSize == 0;,0.242536,4,39
36,S229,Base64.java,990,len += (len / chunkSize) * chunkSeparator.length;,0.242536,4,39
36,S230,Base64.java,991,if (!lenChunksPerfectly) {,0.242536,4,39
40,S102,Base64.java,501,for (int i = 0; i < inAvail; i++) {,0.232495,17,56
40,S103,Base64.java,502,if (buffer == null || buffer.length - pos < encodeSize) {,0.232495,17,56
40,S105,Base64.java,505,modulus = (++modulus) % 3;,0.232495,17,56
40,S106,Base64.java,506,int b = in[inPos++];,0.232495,17,56
40,S107,Base64.java,507,if (b < 0) {,0.232495,17,56
40,S109,Base64.java,510,x = (x << 8) + b;,0.232495,17,56
40,S110,Base64.java,511,if (0 == modulus) {,0.232495,17,56
40,S207,Base64.java,945,reset();,0.232495,17,56
40,S208,Base64.java,946,if (pArray == null || pArray.length == 0) {,0.232495,17,56
40,S210,Base64.java,949,"long len = getEncodeLength(pArray, lineLength, lineSeparator);",0.232495,17,56
40,S211,Base64.java,950,byte[] buf = new byte[(int) len];,0.232495,17,56
40,S212,Base64.java,951,"setInitialBuffer(buf, 0, buf.length);",0.232495,17,56
40,S213,Base64.java,952,"encode(pArray, 0, pArray.length);",0.232495,17,56
40,S214,Base64.java,953,"encode(pArray, 0, -1); // Notify encoder of EOF.",0.232495,17,56
40,S215,Base64.java,955,if (buffer != buf) {,0.232495,17,56
40,S217,Base64.java,960,if (isUrlSafe() && pos < buf.length) {,0.232495,17,56
40,S221,Base64.java,965,return buf;,0.232495,17,56
57,S58,Base64.java,360,return this.encodeTable == URL_SAFE_ENCODE_TABLE;,0.229416,7,63
57,S222,Base64.java,981,chunkSize = (chunkSize / 4) * 4;,0.229416,7,63
57,S223,Base64.java,983,long len = (pArray.length * 4) / 3;,0.229416,7,63
57,S224,Base64.java,984,long mod = len % 4;,0.229416,7,63
57,S225,Base64.java,985,if (mod != 0) {,0.229416,7,63
57,S227,Base64.java,988,if (chunkSize > 0) {,0.229416,7,63
57,S232,Base64.java,995,return len;,0.229416,7,63
64,S82,Base64.java,465,if (eof) {,0.220863,6,69
64,S84,Base64.java,470,if (inAvail < 0) {,0.220863,6,69
64,S85,Base64.java,471,eof = true;,0.220863,6,69
64,S86,Base64.java,472,if (buffer == null || buffer.length - pos < encodeSize) {,0.220863,6,69
64,S88,Base64.java,475,switch (modulus) {,0.220863,6,69
64,S99,Base64.java,496,if (lineLength > 0 && pos > 0) {,0.220863,6,69
70,S183,Base64.java,822,return binaryData;,0.204124,1,70
71,S251,Base64.java,1063,buffer = null;,0.188982,6,76
71,S252,Base64.java,1064,pos = 0;,0.188982,6,76
71,S253,Base64.java,1065,readPos = 0;,0.188982,6,76
71,S254,Base64.java,1066,currentLinePos = 0;,0.188982,6,76
71,S255,Base64.java,1067,modulus = 0;,0.188982,6,76
71,S256,Base64.java,1068,eof = false;,0.188982,6,76
77,S78,Base64.java,439,if (out != null && out.length == outAvail) {,0.187317,4,80
77,S79,Base64.java,440,buffer = out;,0.187317,4,80
77,S80,Base64.java,441,pos = outPos;,0.187317,4,80
77,S81,Base64.java,442,readPos = outPos;,0.187317,4,80
81,S92,Base64.java,481,buffer[pos++] = PAD;,0.176777,2,82
81,S93,Base64.java,482,buffer[pos++] = PAD;,0.176777,2,82
83,S89,Base64.java,477,buffer[pos++] = encodeTable[(x >> 2) & MASK_6BITS];,0.171499,3,85
83,S90,Base64.java,478,buffer[pos++] = encodeTable[(x << 4) & MASK_6BITS];,0.171499,3,85
83,S91,Base64.java,480,if (encodeTable == STANDARD_ENCODE_TABLE) {,0.171499,3,85
86,S43,Base64.java,332,"public Base64(int lineLength, byte[] lineSeparator, boolean urlSafe) {",0.164399,12,97
86,S44,Base64.java,333,if (lineSeparator == null) {,0.164399,12,97
86,S47,Base64.java,337,this.lineLength = lineLength > 0 ? (lineLength / 4) * 4 : 0;,0.164399,12,97
86,S48,Base64.java,338,this.lineSeparator = new byte[lineSeparator.length];,0.164399,12,97
86,S49,Base64.java,339,"System.arraycopy(lineSeparator, 0, this.lineSeparator, 0, lineSeparator.length);",0.164399,12,97
86,S50,Base64.java,340,if (lineLength > 0) {,0.164399,12,97
86,S53,Base64.java,345,this.decodeSize = this.encodeSize - 1;,0.164399,12,97
86,S54,Base64.java,346,if (containsBase64Byte(lineSeparator)) {,0.164399,12,97
86,S57,Base64.java,350,this.encodeTable = urlSafe ? URL_SAFE_ENCODE_TABLE : STANDARD_ENCODE_TABLE;,0.164399,12,97
86,S155,Base64.java,642,for (int i = 0; i < arrayOctet.length; i++) {,0.164399,12,97
86,S156,Base64.java,643,if (isBase64(arrayOctet[i])) {,0.164399,12,97
86,S158,Base64.java,647,return false;,0.164399,12,97
98,S150,Base64.java,613,return octet == PAD || (octet >= 0 && octet < DECODE_TABLE.length && DECODE_TABLE[octet] != -1);,0.163299,1,98
99,S35,Base64.java,91,"static final byte[] CHUNK_SEPARATOR = {'\r', '\n'};",0.160128,4,102
99,S36,Base64.java,100,private static final byte[] STANDARD_ENCODE_TABLE = {,0.160128,4,102
99,S37,Base64.java,113,private static final byte[] URL_SAFE_ENCODE_TABLE = {,0.160128,4,102
99,S38,Base64.java,137,private static final byte[] DECODE_TABLE = {,0.160128,4,102
103,S98,Base64.java,492,buffer[pos++] = PAD;,0.144338,1,103
104,S94,Base64.java,487,buffer[pos++] = encodeTable[(x >> 10) & MASK_6BITS];,0.138675,4,107
104,S95,Base64.java,488,buffer[pos++] = encodeTable[(x >> 4) & MASK_6BITS];,0.138675,4,107
104,S96,Base64.java,489,buffer[pos++] = encodeTable[(x << 2) & MASK_6BITS];,0.138675,4,107
104,S97,Base64.java,491,if (encodeTable == STANDARD_ENCODE_TABLE) {,0.138675,4,107
108,S111,Base64.java,512,buffer[pos++] = encodeTable[(x >> 18) & MASK_6BITS];,0.123091,6,113
108,S112,Base64.java,513,buffer[pos++] = encodeTable[(x >> 12) & MASK_6BITS];,0.123091,6,113
108,S113,Base64.java,514,buffer[pos++] = encodeTable[(x >> 6) & MASK_6BITS];,0.123091,6,113
108,S114,Base64.java,515,buffer[pos++] = encodeTable[x & MASK_6BITS];,0.123091,6,113
108,S115,Base64.java,516,currentLinePos += 4;,0.123091,6,113
108,S116,Base64.java,517,if (lineLength > 0 && lineLength <= currentLinePos) {,0.123091,6,113
114,S41,Base64.java,278,"this(lineLength, CHUNK_SEPARATOR);",0.107833,1,114
115,S52,Base64.java,343,this.encodeSize = 4;,0.098058,1,115
116,S42,Base64.java,304,"this(lineLength, lineSeparator, false);",0.094491,1,116
117,S1,BCodec.java,58,this(CharEncoding.UTF_8);,0.0,268,384
117,S2,BCodec.java,70,super();,0.0,268,384
117,S3,BCodec.java,71,this.charset = charset;,0.0,268,384
117,S4,BCodec.java,75,"return ""B"";",0.0,268,384
117,S5,BCodec.java,79,if (bytes == null) {,0.0,268,384
117,S6,BCodec.java,80,return null;,0.0,268,384
117,S7,BCodec.java,82,return Base64.encodeBase64(bytes);,0.0,268,384
117,S8,BCodec.java,86,if (bytes == null) {,0.0,268,384
117,S9,BCodec.java,87,return null;,0.0,268,384
117,S10,BCodec.java,89,return Base64.decodeBase64(bytes);,0.0,268,384
117,S11,BCodec.java,105,if (value == null) {,0.0,268,384
117,S12,BCodec.java,106,return null;,0.0,268,384
117,S13,BCodec.java,109,"return encodeText(value, charset);",0.0,268,384
117,S14,BCodec.java,110,} catch (UnsupportedEncodingException e) {,0.0,268,384
117,S15,BCodec.java,111,"throw new EncoderException(e.getMessage(), e);",0.0,268,384
117,S16,BCodec.java,126,if (value == null) {,0.0,268,384
117,S17,BCodec.java,127,return null;,0.0,268,384
117,S18,BCodec.java,129,"return encode(value, getDefaultCharset());",0.0,268,384
117,S19,BCodec.java,143,if (value == null) {,0.0,268,384
117,S20,BCodec.java,144,return null;,0.0,268,384
117,S21,BCodec.java,147,return decodeText(value);,0.0,268,384
117,S22,BCodec.java,148,} catch (UnsupportedEncodingException e) {,0.0,268,384
117,S23,BCodec.java,149,"throw new DecoderException(e.getMessage(), e);",0.0,268,384
117,S24,BCodec.java,164,if (value == null) {,0.0,268,384
117,S25,BCodec.java,165,return null;,0.0,268,384
117,S26,BCodec.java,166,} else if (value instanceof String) {,0.0,268,384
117,S27,BCodec.java,167,return encode((String) value);,0.0,268,384
117,S28,BCodec.java,169,"throw new EncoderException(""Objects of type "" +",0.0,268,384
117,S29,BCodec.java,189,if (value == null) {,0.0,268,384
117,S30,BCodec.java,190,return null;,0.0,268,384
117,S31,BCodec.java,191,} else if (value instanceof String) {,0.0,268,384
117,S32,BCodec.java,192,return decode((String) value);,0.0,268,384
117,S33,BCodec.java,194,"throw new DecoderException(""Objects of type "" +",0.0,268,384
117,S34,BCodec.java,206,return this.charset;,0.0,268,384
117,S39,Base64.java,237,this(0);,0.0,268,384
117,S45,Base64.java,334,lineLength = 0;  // disable chunk-separating,0.0,268,384
117,S46,Base64.java,335,lineSeparator = CHUNK_SEPARATOR;  // this just gets ignored,0.0,268,384
117,S55,Base64.java,347,String sep = StringUtils.newStringUtf8(lineSeparator);,0.0,268,384
117,S56,Base64.java,348,"throw new IllegalArgumentException(""lineSeperator must not contain base64 characters: ["" + sep + ""]"");",0.0,268,384
117,S59,Base64.java,369,return this.buffer != null;,0.0,268,384
117,S60,Base64.java,378,return buffer != null ? pos - readPos : 0;,0.0,268,384
117,S61,Base64.java,383,if (buffer == null) {,0.0,268,384
117,S62,Base64.java,384,buffer = new byte[DEFAULT_BUFFER_SIZE];,0.0,268,384
117,S63,Base64.java,385,pos = 0;,0.0,268,384
117,S64,Base64.java,386,readPos = 0;,0.0,268,384
117,S65,Base64.java,388,byte[] b = new byte[buffer.length * DEFAULT_BUFFER_RESIZE_FACTOR];,0.0,268,384
117,S66,Base64.java,389,"System.arraycopy(buffer, 0, b, 0, buffer.length);",0.0,268,384
117,S67,Base64.java,390,buffer = b;,0.0,268,384
117,S68,Base64.java,407,if (buffer != null) {,0.0,268,384
117,S69,Base64.java,408,"int len = Math.min(avail(), bAvail);",0.0,268,384
117,S70,Base64.java,409,if (buffer != b) {,0.0,268,384
117,S71,Base64.java,410,"System.arraycopy(buffer, readPos, b, bPos, len);",0.0,268,384
117,S72,Base64.java,411,readPos += len;,0.0,268,384
117,S73,Base64.java,412,if (readPos >= pos) {,0.0,268,384
117,S74,Base64.java,413,buffer = null;,0.0,268,384
117,S75,Base64.java,418,buffer = null;,0.0,268,384
117,S76,Base64.java,420,return len;,0.0,268,384
117,S77,Base64.java,422,return eof ? -1 : 0;,0.0,268,384
117,S83,Base64.java,466,return;,0.0,268,384
117,S87,Base64.java,473,resizeBuffer();,0.0,268,384
117,S104,Base64.java,503,resizeBuffer();,0.0,268,384
117,S108,Base64.java,508,b += 256;,0.0,268,384
117,S117,Base64.java,518,"System.arraycopy(lineSeparator, 0, buffer, pos, lineSeparator.length);",0.0,268,384
117,S118,Base64.java,519,pos += lineSeparator.length;,0.0,268,384
117,S119,Base64.java,520,currentLinePos = 0;,0.0,268,384
117,S120,Base64.java,551,if (eof) {,0.0,268,384
117,S121,Base64.java,552,return;,0.0,268,384
117,S122,Base64.java,554,if (inAvail < 0) {,0.0,268,384
117,S123,Base64.java,555,eof = true;,0.0,268,384
117,S124,Base64.java,557,for (int i = 0; i < inAvail; i++) {,0.0,268,384
117,S125,Base64.java,558,if (buffer == null || buffer.length - pos < decodeSize) {,0.0,268,384
117,S126,Base64.java,559,resizeBuffer();,0.0,268,384
117,S127,Base64.java,561,byte b = in[inPos++];,0.0,268,384
117,S128,Base64.java,562,if (b == PAD) {,0.0,268,384
117,S129,Base64.java,564,eof = true;,0.0,268,384
117,S130,Base64.java,565,break;,0.0,268,384
117,S131,Base64.java,567,if (b >= 0 && b < DECODE_TABLE.length) {,0.0,268,384
117,S132,Base64.java,568,int result = DECODE_TABLE[b];,0.0,268,384
117,S133,Base64.java,569,if (result >= 0) {,0.0,268,384
117,S134,Base64.java,570,modulus = (++modulus) % 4;,0.0,268,384
117,S135,Base64.java,571,x = (x << 6) + result;,0.0,268,384
117,S136,Base64.java,572,if (modulus == 0) {,0.0,268,384
117,S137,Base64.java,573,buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);,0.0,268,384
117,S138,Base64.java,574,buffer[pos++] = (byte) ((x >> 8) & MASK_8BITS);,0.0,268,384
117,S139,Base64.java,575,buffer[pos++] = (byte) (x & MASK_8BITS);,0.0,268,384
117,S140,Base64.java,585,if (eof && modulus != 0) {,0.0,268,384
117,S141,Base64.java,586,if (buffer == null || buffer.length - pos < decodeSize) {,0.0,268,384
117,S142,Base64.java,587,resizeBuffer();,0.0,268,384
117,S143,Base64.java,590,x = x << 6;,0.0,268,384
117,S144,Base64.java,591,switch (modulus) {,0.0,268,384
117,S145,Base64.java,593,x = x << 6;,0.0,268,384
117,S146,Base64.java,594,buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);,0.0,268,384
117,S147,Base64.java,595,break;,0.0,268,384
117,S148,Base64.java,597,buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);,0.0,268,384
117,S149,Base64.java,598,buffer[pos++] = (byte) ((x >> 8) & MASK_8BITS);,0.0,268,384
