test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.cli2.CommandLineDefaultsTest::testSwitch_Method,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testSwitch_Method_Option,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testSwitch_Option,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testSwitch_Parsed,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testSwitch_Parsed_Method,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testSwitch_Parsed_Method_Option,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testSwitch_Parsed_Option,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testValues,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testValues_Method,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testValues_Method_Option,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testValues_Option,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testValues_Parsed,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testValues_Parsed_Method,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testValues_Parsed_Method_Option,PASS,1,1
org.apache.commons.cli2.CommandLineDefaultsTest::testValues_Parsed_Option,PASS,1,1
org.apache.commons.cli2.DocumentationTest::testBasicUsage,PASS,1,1
org.apache.commons.cli2.DocumentationTest::testManualIntroduction,PASS,0,0
org.apache.commons.cli2.DocumentationTest::testExampleAnt,PASS,0,0
org.apache.commons.cli2.PrecedenceTest::testSimple,PASS,1,1
org.apache.commons.cli2.PrecedenceTest::testArgument,PASS,1,1
org.apache.commons.cli2.PrecedenceTest::testBurst,PASS,1,0
org.apache.commons.cli2.PrecedenceTest::testChildren,PASS,1,0
org.apache.commons.cli2.PrecedenceTest::testArgumentVsBurst,PASS,1,1
org.apache.commons.cli2.PrecedenceTest::testArgumentVsChildren,PASS,1,1
org.apache.commons.cli2.PrecedenceTest::testBurstVsChildren,PASS,1,0
org.apache.commons.cli2.PrecedenceTest::testArgumentVsBurstVsChildren,PASS,1,1
org.apache.commons.cli2.application.AntTest::testAnt,PASS,8,8
org.apache.commons.cli2.application.CpTest::testNoSource,PASS,1,1
org.apache.commons.cli2.application.CpTest::testOneSource,PASS,4,4
org.apache.commons.cli2.application.CpTest::testMultiSource,PASS,6,6
org.apache.commons.cli2.application.CpTest::testHelp,PASS,28,28
org.apache.commons.cli2.application.CvsTest::testCVS,PASS,1,1
org.apache.commons.cli2.application.LsTest::testLs,PASS,3,2
org.apache.commons.cli2.bug.Bug13886Test::testMandatoryGroup,PASS,2,2
org.apache.commons.cli2.bug.Bug13935Test::testRequiredGroup,PASS,2,2
org.apache.commons.cli2.bug.Bug15046Test::testParamNamedAsOption,PASS,2,2
org.apache.commons.cli2.bug.Bug15648Test::testQuotedArgumentValue,PASS,2,2
org.apache.commons.cli2.bug.Bug27575Test::testRequiredOptions,PASS,4,4
org.apache.commons.cli2.bug.Bug28005Test::testInfiniteLoop,PASS,1,1
org.apache.commons.cli2.bug.Bug32533Test::testBlah,PASS,0,0
org.apache.commons.cli2.bug.BugCLI122Test::testArgumentWhichStartsWithDash,PASS,6,5
org.apache.commons.cli2.bug.BugCLI123Test::testSingleParentOption,PASS,3,0
org.apache.commons.cli2.bug.BugCLI126Test::testMultiplePropertyArgs,PASS,2,2
org.apache.commons.cli2.bug.BugCLI12Test::testBug,PASS,4,3
org.apache.commons.cli2.bug.BugCLI144Test::testFileValidator,PASS,2,2
org.apache.commons.cli2.bug.BugCLI145Test::testWithMaximum,PASS,3,3
org.apache.commons.cli2.bug.BugCLI145Test::testWithMaximumUsingDefaultValues,PASS,4,4
