ID, Method, Class, Line, Source, Var
-1, void testHeaderComment(), org.apache.commons.csv.CSVParserTest, $stack5 = new java.io.StringReader, 499, -1, (stack5:27:-1)
-1, void testHeaderComment(), org.apache.commons.csv.CSVParserTest, specialinvoke $stack5.<java.io.StringReader: void <init>(java.lang.String)>("# comment\na;b;c\n1;2;3\nx;y;z"), 499, -1, (reader:756:-1)
-1, void <clinit>(), org.apache.commons.csv.Constants, $stack0 = staticinvoke <java.lang.Character: java.lang.Character valueOf(char)>(34), 36, -1, (stack0:33:-1)
-1, void <clinit>(), org.apache.commons.csv.Constants, <org.apache.commons.csv.Constants: java.lang.Character DOUBLE_QUOTE_CHAR> = $stack0, 36, -1, (org.apache.commons.csv.Constants.DOUBLE_QUOTE_CHAR:580:-1)
-1, void <clinit>(), org.apache.commons.csv.CSVFormat, $stack12 = staticinvoke <org.apache.commons.csv.CSVFormat: org.apache.commons.csv.CSVFormat$CSVFormatBuilder newBuilder()>(), 527, -1, (org.apache.commons.csv.Constants.DOUBLE_QUOTE_CHAR:580:-1)
-1, org.apache.commons.csv.CSVFormat$CSVFormatBuilder newBuilder(), org.apache.commons.csv.CSVFormat, $stack1 = <org.apache.commons.csv.Constants: java.lang.Character DOUBLE_QUOTE_CHAR>, 442, -1, (quoteChar:592:-1)
-1, org.apache.commons.csv.CSVFormat$CSVFormatBuilder newBuilder(), org.apache.commons.csv.CSVFormat, specialinvoke $stack0.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[])>(44; $stack1; null; null; null; 0; 1; "\r\n"; ""; null), 442, -1, (delimiter:591:-1)
-1, void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[]), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, this.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: char delimiter> = delimiter, 114, -1, (this.delimiter:663:-1)
-1, void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[]), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, this.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: java.lang.Character quoteChar> = quoteChar, 115, -1, (this.quoteChar:664:-1)
-1, void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[]), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, this.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: java.lang.Character escape> = escape, 118, -1, (this.escape:667:-1)
