statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S1,1,2,5,87,0.235702
S2,1,2,5,87,0.235702
S3,1,2,50,42,0.080845
S4,1,2,5,87,0.235702
S5,1,2,5,87,0.235702
S6,1,2,7,85,0.204124
S7,1,2,7,85,0.204124
S8,1,2,7,85,0.204124
S9,1,2,7,85,0.204124
S10,0,3,5,87,0.0
S11,0,3,5,87,0.0
S12,0,3,3,89,0.0
S13,0,3,10,82,0.0
S14,1,2,7,85,0.204124
S15,1,2,7,85,0.204124
S16,0,3,3,89,0.0
S17,1,2,7,85,0.204124
S18,1,2,7,85,0.204124
S19,1,2,7,85,0.204124
S20,0,3,10,82,0.0
S21,1,2,7,85,0.204124
S22,1,2,7,85,0.204124
S23,1,2,7,85,0.204124
S24,1,2,29,63,0.105409
S25,1,2,50,42,0.080845
S26,1,2,50,42,0.080845
S27,1,2,50,42,0.080845
S28,1,2,29,63,0.105409
S29,0,3,15,77,0.0
S30,0,3,3,89,0.0
S31,1,2,29,63,0.105409
S32,1,2,50,42,0.080845
S33,0,3,24,68,0.0
S34,0,3,24,68,0.0
S35,1,2,7,85,0.204124
S36,1,2,7,85,0.204124
S37,1,2,7,85,0.204124
S38,1,2,7,85,0.204124
S39,1,2,7,85,0.204124
S40,1,2,7,85,0.204124
S41,1,2,7,85,0.204124
S42,1,2,7,85,0.204124
S43,1,2,7,85,0.204124
S44,1,2,7,85,0.204124
S45,1,2,7,85,0.204124
S46,1,2,7,85,0.204124
S47,1,2,7,85,0.204124
S48,1,2,7,85,0.204124
S49,1,2,7,85,0.204124
S50,1,2,7,85,0.204124
S51,1,2,7,85,0.204124
S52,1,2,7,85,0.204124
S53,1,2,7,85,0.204124
S54,1,2,7,85,0.204124
S55,1,2,7,85,0.204124
S56,1,2,7,85,0.204124
S57,1,2,7,85,0.204124
S58,1,2,7,85,0.204124
S59,1,2,7,85,0.204124
S60,1,2,7,85,0.204124
S61,1,2,7,85,0.204124
S62,1,2,7,85,0.204124
S63,1,2,7,85,0.204124
S64,1,2,7,85,0.204124
S65,1,2,50,42,0.080845
S66,1,2,50,42,0.080845
S67,2,1,57,35,0.150329
S68,2,1,57,35,0.150329
S69,1,2,50,42,0.080845
S70,1,2,50,42,0.080845
S71,1,2,50,42,0.080845
S72,1,2,50,42,0.080845
S73,2,1,57,35,0.150329
S74,2,1,57,35,0.150329
S75,1,2,50,42,0.080845
S76,1,2,50,42,0.080845
S77,2,1,57,35,0.150329
S78,2,1,57,35,0.150329
S79,1,2,50,42,0.080845
S80,1,2,50,42,0.080845
S81,2,1,57,35,0.150329
S82,1,2,7,85,0.204124
S83,1,2,20,72,0.125988
S84,1,2,7,85,0.204124
S85,1,2,7,85,0.204124
S86,1,2,20,72,0.125988
S87,1,2,7,85,0.204124
S88,1,2,47,45,0.083333
S89,2,1,55,37,0.152944
S90,2,1,54,38,0.154303
S91,1,2,47,45,0.083333
S92,0,3,3,89,0.0
S93,1,2,50,42,0.080845
S94,1,2,50,42,0.080845
S95,1,2,50,42,0.080845
S96,1,2,50,42,0.080845
S97,1,2,50,42,0.080845
S98,1,2,16,76,0.140028
S99,0,3,10,82,0.0
S100,0,3,10,82,0.0
S101,0,3,10,82,0.0
S102,0,3,10,82,0.0
S103,0,3,10,82,0.0
S104,0,3,10,82,0.0
S105,1,2,50,42,0.080845
S106,1,2,50,42,0.080845
S107,1,2,50,42,0.080845
S108,1,2,50,42,0.080845
S109,1,2,7,85,0.204124
S110,1,2,7,85,0.204124
S111,1,2,7,85,0.204124
S112,1,2,7,85,0.204124
S113,1,2,7,85,0.204124
S114,1,2,7,85,0.204124
S115,1,2,7,85,0.204124
S116,1,2,7,85,0.204124
S117,1,2,7,85,0.204124
S118,1,2,7,85,0.204124
S119,1,2,7,85,0.204124
S120,1,2,7,85,0.204124
S121,1,2,7,85,0.204124
S122,1,2,7,85,0.204124
S123,1,2,7,85,0.204124
S124,1,2,7,85,0.204124
