test_case,test_class,test_method,variable,line,virtual_status
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,22,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,26,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,29,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,32,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,35,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,37,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,39,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,41,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,43,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,45,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,47,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,49,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,51,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,53,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,55,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,57,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,59,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,62,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,64,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,66,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,68,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,70,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,72,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,74,Virtual_Pass
com.fasterxml.jackson.core.PointerFromContextTest::testViaParser,com.fasterxml.jackson.core.PointerFromContextTest,testViaParser,p,76,Virtual_Pass
