ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke this.<com.fasterxml.jackson.databind.module.SimpleModule: void setupModule(com.fasterxml.jackson.databind.Module$SetupContext)>(context), 75, -1, (:317:-1)
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:494:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:495:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:514:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.misc.TextValueTest, this.<com.fasterxml.jackson.dataformat.xml.misc.TextValueTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER> = $stack1, 98, -1, (this.MAPPER:702:-1)
-1, void testSerializeAsText(), com.fasterxml.jackson.dataformat.xml.misc.TextValueTest, $stack3 = this.<com.fasterxml.jackson.dataformat.xml.misc.TextValueTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER>, 102, -1, (stack3:709:-1)
-1, void testSerializeAsText(), com.fasterxml.jackson.dataformat.xml.misc.TextValueTest, $stack2 = new com.fasterxml.jackson.dataformat.xml.misc.TextValueTest$Simple, 102, -1, (stack2:709:-1)
-1, void testSerializeAsText(), com.fasterxml.jackson.dataformat.xml.misc.TextValueTest, specialinvoke $stack2.<com.fasterxml.jackson.dataformat.xml.misc.TextValueTest$Simple: void <init>()>(), 102, -1, (:706:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.misc.TextValueTest$Simple, specialinvoke this.<java.lang.Object: void <init>()>(), 15, -1, (stack2:709:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.misc.TextValueTest$Simple, this.<com.fasterxml.jackson.dataformat.xml.misc.TextValueTest$Simple: int a> = 13, 17, -1, (stack2:709:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.misc.TextValueTest$Simple, this.<com.fasterxml.jackson.dataformat.xml.misc.TextValueTest$Simple: java.lang.String text> = "something", 21, -1, (stack2:709:-1)
-1, void testSerializeAsText(), com.fasterxml.jackson.dataformat.xml.misc.TextValueTest, $stack4 = virtualinvoke $stack3.<com.fasterxml.jackson.dataformat.xml.XmlMapper: java.lang.String writeValueAsString(java.lang.Object)>($stack2), 102, -1, (stack4:1694:-1)
-1, void testSerializeAsText(), com.fasterxml.jackson.dataformat.xml.misc.TextValueTest, staticinvoke <com.fasterxml.jackson.dataformat.xml.misc.TextValueTest: void assertEquals(java.lang.String;java.lang.String)>("<Simple a=\"13\">something</Simple>"; $stack4), 103, -1, (stack4:1694:-1)
