test_case,result,assertx_calls_found,assertx_calls_counted
com.fasterxml.jackson.core.TestJDKSerializability::testJsonFactorySerializable,PASS,4,4
com.fasterxml.jackson.core.TestJDKSerializability::testBase64Variant,PASS,1,1
com.fasterxml.jackson.core.TestJDKSerializability::testPrettyPrinter,PASS,1,1
com.fasterxml.jackson.core.TestVersions::testCoreVersions,PASS,0,0
com.fasterxml.jackson.core.base64.TestBase64Generation::testStreamingWrites,PASS,0,0
com.fasterxml.jackson.core.base64.TestBase64Generation::testIssue55,PASS,2,2
com.fasterxml.jackson.core.base64.TestBase64Parsing::testBase64UsingInputStream,PASS,0,0
com.fasterxml.jackson.core.base64.TestBase64Parsing::testBase64UsingReader,PASS,0,0
com.fasterxml.jackson.core.base64.TestBase64Parsing::testStreaming,PASS,0,0
com.fasterxml.jackson.core.base64.TestJsonParserBinary::testSimple,PASS,0,0
com.fasterxml.jackson.core.base64.TestJsonParserBinary::testInArray,PASS,0,0
com.fasterxml.jackson.core.base64.TestJsonParserBinary::testWithEscaped,PASS,0,0
com.fasterxml.jackson.core.format.TestJsonFormatDetection::testSimpleValidArray,PASS,5,5
com.fasterxml.jackson.core.format.TestJsonFormatDetection::testSimpleValidObject,PASS,6,6
com.fasterxml.jackson.core.format.TestJsonFormatDetection::testSimpleValidString,PASS,6,6
com.fasterxml.jackson.core.format.TestJsonFormatDetection::testSimpleInvalid,PASS,3,3
com.fasterxml.jackson.core.io.TestJDKSerializable::testLocationSerializability,PASS,3,3
com.fasterxml.jackson.core.io.TestJsonStringEncoder::testQuoteAsString,PASS,2,2
com.fasterxml.jackson.core.io.TestJsonStringEncoder::testQuoteLongAsString,PASS,2,2
com.fasterxml.jackson.core.io.TestJsonStringEncoder::testQuoteAsUTF8,PASS,1,1
com.fasterxml.jackson.core.io.TestJsonStringEncoder::testEncodeAsUTF8,PASS,1,1
com.fasterxml.jackson.core.io.TestJsonStringEncoder::testCtrlChars,PASS,1,1
com.fasterxml.jackson.core.json.TestCharEscaping::testMissingEscaping,PASS,0,0
com.fasterxml.jackson.core.json.TestCharEscaping::testSimpleEscaping,PASS,4,4
com.fasterxml.jackson.core.json.TestCharEscaping::testInvalid,PASS,0,0
com.fasterxml.jackson.core.json.TestCharEscaping::test8DigitSequence,PASS,1,1
com.fasterxml.jackson.core.json.TestCharEscaping::testWriteLongCustomEscapes,PASS,0,0
com.fasterxml.jackson.core.json.TestComments::testDefaultSettings,PASS,2,2
com.fasterxml.jackson.core.json.TestComments::testCommentsDisabled,PASS,0,0
com.fasterxml.jackson.core.json.TestComments::testCommentsEnabled,PASS,0,0
com.fasterxml.jackson.core.json.TestComments::testCommentsWithUTF8,PASS,0,0
com.fasterxml.jackson.core.json.TestComments::testYAMLCommentsBytes,PASS,0,0
com.fasterxml.jackson.core.json.TestComments::testYAMLCommentsChars,PASS,0,0
com.fasterxml.jackson.core.json.TestCustomEscaping::testAboveAsciiEscapeWithReader,PASS,0,0
com.fasterxml.jackson.core.json.TestCustomEscaping::testAboveAsciiEscapeWithUTF8Stream,PASS,0,0
com.fasterxml.jackson.core.json.TestCustomEscaping::testEscapeCustomWithReader,PASS,0,0
com.fasterxml.jackson.core.json.TestCustomEscaping::testEscapeCustomWithUTF8Stream,PASS,0,0
com.fasterxml.jackson.core.json.TestDecorators::testInputDecoration,PASS,6,6
com.fasterxml.jackson.core.json.TestDecorators::testOutputDecoration,PASS,2,2
com.fasterxml.jackson.core.json.TestGeneratorWithSerializedString::testSimple,PASS,0,0
com.fasterxml.jackson.core.json.TestJsonFactory::testGeneratorFeatures,PASS,3,3
com.fasterxml.jackson.core.json.TestJsonFactory::testParserFeatures,PASS,3,3
com.fasterxml.jackson.core.json.TestJsonFactory::testJsonWithFiles,PASS,2,2
com.fasterxml.jackson.core.json.TestJsonFactory::testCopy,PASS,9,9
com.fasterxml.jackson.core.json.TestJsonGenerator::testStringWrite,PASS,4,3
com.fasterxml.jackson.core.json.TestJsonGenerator::testIntWrite,PASS,0,0
com.fasterxml.jackson.core.json.TestJsonGenerator::testLongWrite,PASS,0,0
com.fasterxml.jackson.core.json.TestJsonGenerator::testBooleanWrite,PASS,2,2
com.fasterxml.jackson.core.json.TestJsonGenerator::testNullWrite,PASS,2,2
com.fasterxml.jackson.core.json.TestJsonGenerator::testRootIntsWrite,PASS,6,6
com.fasterxml.jackson.core.json.TestJsonGenerator::testFieldValueWrites,PASS,1,1
com.fasterxml.jackson.core.json.TestJsonGenerator::testOutputContext,PASS,23,23
com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures::testConfigDefaults,PASS,2,2
com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures::testFieldNameQuoting,PASS,0,0
com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures::testNonNumericQuoting,PASS,0,0
com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures::testNumbersAsJSONStrings,PASS,2,2
com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures::testBigDecimalAsPlain,PASS,2,2
com.fasterxml.jackson.core.json.TestJsonParser::testConfig,PASS,4,4
com.fasterxml.jackson.core.json.TestJsonParser::testInterningWithStreams,PASS,0,0
com.fasterxml.jackson.core.json.TestJsonParser::testInterningWithReaders,PASS,0,0
com.fasterxml.jackson.core.json.TestJsonParser::testSpecExampleSkipping,PASS,0,0
com.fasterxml.jackson.core.json.TestJsonParser::testSpecExampleFully,PASS,0,0
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,PASS,39,39
com.fasterxml.jackson.core.json.TestJsonParser::testSkipping,PASS,2,2
com.fasterxml.jackson.core.json.TestJsonParser::testNameEscaping,PASS,0,0
com.fasterxml.jackson.core.json.TestJsonParser::testLongText,PASS,3,3
com.fasterxml.jackson.core.json.TestJsonParser::testBytesAsSource,PASS,5,5
com.fasterxml.jackson.core.json.TestJsonParser::testUtf8BOMHandling,PASS,3,3
com.fasterxml.jackson.core.json.TestJsonParser::testSpacesInURL,PASS,0,0
com.fasterxml.jackson.core.json.TestNextXxx::testIsNextTokenName,PASS,0,0
com.fasterxml.jackson.core.json.TestNextXxx::testIssue34,PASS,0,0
com.fasterxml.jackson.core.json.TestNextXxx::testIssue38,PASS,0,0
com.fasterxml.jackson.core.json.TestNumericValues::testSimpleBoolean,PASS,1,1
com.fasterxml.jackson.core.json.TestNumericValues::testSimpleInt,PASS,6,6
