virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testMapDeserializationWithUnquotedIntegerKeys_map_L172_F_1,com.google.gson.functional.MapTest::testMapDeserializationWithUnquotedIntegerKeys,com.google.gson.functional.MapTest,testMapDeserializationWithUnquotedIntegerKeys,map,172,Virtual_Fail,1,/opt/resq/resQ_outputs/work/Gson_7b/step2_slicing/_slicer4j_failing/testMapDeserializationWithUnquotedIntegerKeys_map_L172_F_1/slice.log,
testMapDeserializationWithUnquotedLongKeys_map_L192_F_2,com.google.gson.functional.MapTest::testMapDeserializationWithUnquotedLongKeys,com.google.gson.functional.MapTest,testMapDeserializationWithUnquotedLongKeys,map,192,Virtual_Fail,1,/opt/resq/resQ_outputs/work/Gson_7b/step2_slicing/_slicer4j_failing/testMapDeserializationWithUnquotedLongKeys_map_L192_F_2/slice.log,
testPeekingUnquotedStringsPrefixedWithIntegers_reader_L500_F_3,com.google.gson.stream.JsonReaderTest::testPeekingUnquotedStringsPrefixedWithIntegers,com.google.gson.stream.JsonReaderTest,testPeekingUnquotedStringsPrefixedWithIntegers,reader,500,Virtual_Pass,86,/opt/resq/resQ_outputs/work/Gson_7b/step2_slicing/_slicer4j_failing/testPeekingUnquotedStringsPrefixedWithIntegers_reader_L500_F_3/slice.log,
testDeserialize_map_L31_P_1,com.google.gson.ObjectTypeAdapterTest::testDeserialize,com.google.gson.ObjectTypeAdapterTest,testDeserialize,map,31,Virtual_Pass,50,/opt/resq/resQ_outputs/work/Gson_7b/step2_slicing/_slicer4j_passed/testDeserialize_map_L31_P_1/slice.log,
testDeserialize_map_L32_P_2,com.google.gson.ObjectTypeAdapterTest::testDeserialize,com.google.gson.ObjectTypeAdapterTest,testDeserialize,map,32,Virtual_Pass,50,/opt/resq/resQ_outputs/work/Gson_7b/step2_slicing/_slicer4j_passed/testDeserialize_map_L32_P_2/slice.log,
testDeserialize_map_L33_P_3,com.google.gson.ObjectTypeAdapterTest::testDeserialize,com.google.gson.ObjectTypeAdapterTest,testDeserialize,map,33,Virtual_Pass,50,/opt/resq/resQ_outputs/work/Gson_7b/step2_slicing/_slicer4j_passed/testDeserialize_map_L33_P_3/slice.log,
testDeserialize_map_L34_P_4,com.google.gson.ObjectTypeAdapterTest::testDeserialize,com.google.gson.ObjectTypeAdapterTest,testDeserialize,map,34,Virtual_Pass,50,/opt/resq/resQ_outputs/work/Gson_7b/step2_slicing/_slicer4j_passed/testDeserialize_map_L34_P_4/slice.log,
testMapDeserializationEmpty_map_L101_P_5,com.google.gson.functional.MapTest::testMapDeserializationEmpty,com.google.gson.functional.MapTest,testMapDeserializationEmpty,map,101,Virtual_Pass,156,/opt/resq/resQ_outputs/work/Gson_7b/step2_slicing/_slicer4j_passed/testMapDeserializationEmpty_map_L101_P_5/slice.log,
testMapDeserializationWithNullValue_map_L117_P_6,com.google.gson.functional.MapTest::testMapDeserializationWithNullValue,com.google.gson.functional.MapTest,testMapDeserializationWithNullValue,map,117,Virtual_Pass,8,/opt/resq/resQ_outputs/work/Gson_7b/step2_slicing/_slicer4j_passed/testMapDeserializationWithNullValue_map_L117_P_6/slice.log,
testMapDeserializationWithNullValue_map_L118_P_7,com.google.gson.functional.MapTest::testMapDeserializationWithNullValue,com.google.gson.functional.MapTest,testMapDeserializationWithNullValue,map,118,Virtual_Pass,8,/opt/resq/resQ_outputs/work/Gson_7b/step2_slicing/_slicer4j_passed/testMapDeserializationWithNullValue_map_L118_P_7/slice.log,
