statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S1,1,2,9,0,0.182574
S2,1,2,9,0,0.182574
S3,1,2,9,0,0.182574
S4,1,2,5,4,0.235702
S5,0,3,4,5,0.0
S6,1,2,8,1,0.19245
S7,1,2,6,3,0.218218
S8,1,2,8,1,0.19245
S9,1,2,7,2,0.204124
S10,1,2,7,2,0.204124
S11,1,2,7,2,0.204124
S12,1,2,7,2,0.204124
S13,1,2,7,2,0.204124
S14,1,2,6,3,0.218218
S15,1,2,7,2,0.204124
S16,1,2,9,0,0.182574
S17,1,2,9,0,0.182574
S18,1,2,9,0,0.182574
S19,1,2,3,6,0.288675
S20,1,2,3,6,0.288675
S21,1,2,5,4,0.235702
S22,1,2,3,6,0.288675
S23,1,2,3,6,0.288675
S24,1,2,3,6,0.288675
S25,1,2,3,6,0.288675
S26,1,2,9,0,0.182574
S27,1,2,9,0,0.182574
S28,1,2,9,0,0.182574
S29,1,2,9,0,0.182574
S30,0,3,1,8,0.0
S31,0,3,1,8,0.0
S32,0,3,1,8,0.0
S33,0,3,1,8,0.0
S34,0,3,1,8,0.0
S35,0,3,1,8,0.0
S36,0,3,1,8,0.0
S37,0,3,1,8,0.0
S38,0,3,1,8,0.0
S39,1,2,8,1,0.19245
S40,1,2,7,2,0.204124
S41,1,2,7,2,0.204124
S42,1,2,3,6,0.288675
S43,1,2,3,6,0.288675
S44,1,2,7,2,0.204124
S45,1,2,7,2,0.204124
S46,1,2,7,2,0.204124
S47,1,2,7,2,0.204124
S48,0,3,1,8,0.0
S49,0,3,1,8,0.0
S50,0,3,1,8,0.0
S51,1,2,7,2,0.204124
S52,1,2,7,2,0.204124
S53,1,2,7,2,0.204124
S54,1,2,7,2,0.204124
S55,1,2,7,2,0.204124
S56,1,2,7,2,0.204124
S57,1,2,7,2,0.204124
S58,1,2,7,2,0.204124
S59,1,2,7,2,0.204124
S60,1,2,7,2,0.204124
S61,1,2,7,2,0.204124
S62,1,2,7,2,0.204124
S63,1,2,7,2,0.204124
S64,1,2,7,2,0.204124
S65,1,2,6,3,0.218218
S66,1,2,6,3,0.218218
S67,1,2,7,2,0.204124
S68,1,2,7,2,0.204124
S69,1,2,7,2,0.204124
S70,1,2,7,2,0.204124
S71,1,2,5,4,0.235702
S72,1,2,7,2,0.204124
S73,1,2,7,2,0.204124
S74,1,2,7,2,0.204124
S75,1,2,7,2,0.204124
S76,1,2,7,2,0.204124
S77,1,2,7,2,0.204124
S78,1,2,7,2,0.204124
S79,1,2,7,2,0.204124
S80,1,2,5,4,0.235702
S81,1,2,7,2,0.204124
S82,0,3,2,7,0.0
S83,0,3,2,7,0.0
S84,0,3,2,7,0.0
S85,0,3,2,7,0.0
S86,0,3,2,7,0.0
S87,0,3,2,7,0.0
S88,0,3,2,7,0.0
S89,0,3,3,6,0.0
S90,0,3,3,6,0.0
S91,0,3,3,6,0.0
S92,0,3,3,6,0.0
S93,0,3,3,6,0.0
S94,0,3,2,7,0.0
S95,0,3,2,7,0.0
S96,0,3,2,7,0.0
S97,0,3,2,7,0.0
S98,0,3,2,7,0.0
S99,0,3,2,7,0.0
S100,0,3,2,7,0.0
S101,0,3,2,7,0.0
S102,0,3,2,7,0.0
S103,0,3,2,7,0.0
S104,0,3,2,7,0.0
S105,0,3,2,7,0.0
S106,0,3,2,7,0.0
S107,0,3,2,7,0.0
S108,0,3,2,7,0.0
S109,0,3,2,7,0.0
S110,0,3,2,7,0.0
S111,0,3,2,7,0.0
S112,1,2,7,2,0.204124
S113,1,2,7,2,0.204124
S114,1,2,7,2,0.204124
S115,1,2,7,2,0.204124
S116,1,2,7,2,0.204124
S117,1,2,7,2,0.204124
S118,1,2,5,4,0.235702
S119,1,2,7,2,0.204124
S120,1,2,3,6,0.288675
S121,1,2,3,6,0.288675
S122,1,2,3,6,0.288675
S123,1,2,2,7,0.333333
S124,1,2,3,6,0.288675
S125,1,2,3,6,0.288675
S126,1,2,2,7,0.333333
S127,1,2,2,7,0.333333
S128,1,2,2,7,0.333333
S129,1,2,2,7,0.333333
S130,1,2,2,7,0.333333
S131,1,2,2,7,0.333333
S132,0,3,2,7,0.0
S133,1,2,2,7,0.333333
S134,1,2,2,7,0.333333
S135,1,2,1,8,0.408248
S136,1,2,3,6,0.288675
S137,1,2,3,6,0.288675
S138,1,2,3,6,0.288675
S139,1,2,3,6,0.288675
S140,1,2,3,6,0.288675
S141,1,2,3,6,0.288675
S142,1,2,3,6,0.288675
S143,1,2,3,6,0.288675
S144,0,3,1,8,0.0
S145,1,2,3,6,0.288675
S146,1,2,3,6,0.288675
S147,0,3,2,7,0.0
S148,1,2,3,6,0.288675
S149,1,2,3,6,0.288675
S150,1,2,3,6,0.288675
S151,1,2,3,6,0.288675
S152,1,2,3,6,0.288675
S153,1,2,3,6,0.288675
S154,1,2,3,6,0.288675
S155,1,2,3,6,0.288675
S156,1,2,3,6,0.288675
S157,1,2,3,6,0.288675
S158,0,3,2,7,0.0
S159,1,2,3,6,0.288675
S160,1,2,2,7,0.333333
S161,1,2,6,3,0.218218
S162,1,2,6,3,0.218218
S163,1,2,5,4,0.235702
S164,1,2,5,4,0.235702
