rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S83,HelpFormatter.java,257,"printHelp(defaultWidth, cmdLineSyntax, null, options, null, false);",0.5,33,33
1,S84,HelpFormatter.java,344,PrintWriter pw = new PrintWriter(System.out);,0.5,33,33
1,S85,HelpFormatter.java,346,"printHelp(pw, width, cmdLineSyntax, header, options, defaultLeftPad,",0.5,33,33
1,S86,HelpFormatter.java,348,pw.flush();,0.5,33,33
1,S90,HelpFormatter.java,407,"printUsage(pw, width, cmdLineSyntax);",0.5,33,33
1,S100,HelpFormatter.java,572,int argPos = cmdLineSyntax.indexOf(' ') + 1;,0.5,33,33
1,S101,HelpFormatter.java,574,"printWrapped(pw, width, defaultSyntaxPrefix.length() + argPos,",0.5,33,33
1,S116,HelpFormatter.java,665,option = (Option) i.next();,0.5,33,33
1,S117,HelpFormatter.java,666,optBuf = new StringBuffer(8);,0.5,33,33
1,S118,HelpFormatter.java,668,if (option.getOpt() == null),0.5,33,33
1,S119,HelpFormatter.java,675,optBuf.append(lpad).append(defaultOptPrefix),0.5,33,33
1,S120,HelpFormatter.java,678,if (option.hasLongOpt()),0.5,33,33
1,S121,HelpFormatter.java,685,if (option.hasArg()),0.5,33,33
1,S122,HelpFormatter.java,687,if (option.hasArgName()),0.5,33,33
1,S123,HelpFormatter.java,693,optBuf.append(' ');,0.5,33,33
1,S124,HelpFormatter.java,697,prefixList.add(optBuf);,0.5,33,33
1,S125,HelpFormatter.java,698,max = (optBuf.length() > max)       ? optBuf.length() : max;,0.5,33,33
1,S128,HelpFormatter.java,705,option = (Option) i.next();,0.5,33,33
1,S129,HelpFormatter.java,706,optBuf = new StringBuffer(prefixList.get(x++).toString());,0.5,33,33
1,S130,HelpFormatter.java,708,if (optBuf.length() < max),0.5,33,33
1,S131,HelpFormatter.java,713,optBuf.append(dpad);,0.5,33,33
1,S132,HelpFormatter.java,715,int nextLineTabStop = max + descPad;,0.5,33,33
1,S133,HelpFormatter.java,717,if (option.getDescription() != null),0.5,33,33
1,S134,HelpFormatter.java,719,optBuf.append(option.getDescription());,0.5,33,33
1,S135,HelpFormatter.java,722,"renderWrappedText(sb, width, nextLineTabStop, optBuf.toString());",0.5,33,33
1,S136,HelpFormatter.java,724,if (i.hasNext()),0.5,33,33
1,S165,MissingOptionException.java,36,super(message);,0.5,33,33
1,S195,Option.java,334,return (this.argName != null && this.argName.length() > 0);,0.5,33,33
1,S414,Parser.java,297,Iterator iter = requiredOptions.iterator();,0.5,33,33
1,S415,Parser.java,298,StringBuffer buff = new StringBuffer();,0.5,33,33
1,S416,Parser.java,302,while (iter.hasNext()),0.5,33,33
1,S417,Parser.java,304,buff.append(iter.next());,0.5,33,33
1,S418,Parser.java,307,throw new MissingOptionException(buff.toString());,0.5,33,33
34,S248,OptionBuilder.java,144,OptionBuilder.required = true;,0.408248,2,35
34,S249,OptionBuilder.java,146,return instance;,0.408248,2,35
36,S341,Options.java,157,if( requiredOpts.contains(key) ) {,0.377964,2,37
36,S343,Options.java,160,requiredOpts.add(key);,0.377964,2,37
38,S74,HelpFormatter.java,34,public class HelpFormatter {,0.353553,48,85
38,S75,HelpFormatter.java,61,private int defaultWidth = DEFAULT_WIDTH;,0.353553,48,85
38,S76,HelpFormatter.java,64,private int defaultLeftPad = DEFAULT_LEFT_PAD;,0.353553,48,85
38,S77,HelpFormatter.java,67,private int defaultDescPad = DEFAULT_DESC_PAD;,0.353553,48,85
38,S78,HelpFormatter.java,70,private String defaultSyntaxPrefix = DEFAULT_SYNTAX_PREFIX;,0.353553,48,85
38,S79,HelpFormatter.java,73,"private String defaultNewLine = System.getProperty(""line.separator"");",0.353553,48,85
38,S80,HelpFormatter.java,76,private String defaultOptPrefix = DEFAULT_OPT_PREFIX;,0.353553,48,85
38,S81,HelpFormatter.java,79,private String defaultLongOptPrefix = DEFAULT_LONG_OPT_PREFIX;,0.353553,48,85
38,S82,HelpFormatter.java,82,private String defaultArgName = DEFAULT_ARG_NAME;,0.353553,48,85
38,S87,HelpFormatter.java,396,if ((cmdLineSyntax == null) || (cmdLineSyntax.length() == 0)),0.353553,48,85
