test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.compress.archivers.zip.BinaryTreeTest::testDecode,PASS,9,9
org.apache.commons.compress.archivers.zip.BitStreamTest::testEmptyStream,PASS,3,0
org.apache.commons.compress.archivers.zip.BitStreamTest::testStream,PASS,17,0
org.apache.commons.compress.archivers.zip.BitStreamTest::testNextByteFromEmptyStream,PASS,2,0
org.apache.commons.compress.archivers.zip.BitStreamTest::testReadAlignedBytes,PASS,3,0
org.apache.commons.compress.archivers.zip.BitStreamTest::testNextByte,PASS,6,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testArchiveWithImplodeCompression4K2Trees,PASS,0,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testArchiveWithImplodeCompression8K3Trees,PASS,0,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testTikaTestArchive,PASS,0,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testZipStreamWithImplodeCompression4K2Trees,PASS,0,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testZipStreamWithImplodeCompression8K3Trees,PASS,0,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testTikaTestStream,PASS,0,0
org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::winzipBackSlashWorkaround,PASS,1,1
org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::properUseOfInflater,PASS,1,0
org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::shouldConsumeArchiveCompletely,PASS,1,1
org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::shouldReadNestedZip,PASS,0,0
org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::testUnshrinkEntry,PASS,6,6
org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::testReadingOfFirstStoredEntry,PASS,2,1
org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::testMessageWithCorruptFileName,PASS,1,1
org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::testUnzipBZip2CompressedEntry,PASS,2,2
org.apache.commons.compress.archivers.zip.ZipFileTest::testCDOrder,PASS,0,0
org.apache.commons.compress.archivers.zip.ZipFileTest::testPhysicalOrder,PASS,0,0
org.apache.commons.compress.archivers.zip.ZipFileTest::testDoubleClose,PASS,0,0
org.apache.commons.compress.archivers.zip.ZipFileTest::testReadingOfStoredEntry,PASS,3,3
org.apache.commons.compress.archivers.zip.ZipFileTest::testWinzipBackSlashWorkaround,PASS,2,2
org.apache.commons.compress.archivers.zip.ZipFileTest::testSkipsPK00Prefix,PASS,2,2
org.apache.commons.compress.archivers.zip.ZipFileTest::testUnixSymlinkSampleFile,PASS,2,2
org.apache.commons.compress.archivers.zip.ZipFileTest::testDuplicateEntry,PASS,4,4
org.apache.commons.compress.archivers.zip.ZipFileTest::testExcessDataInZip64ExtraField,PASS,1,1
org.apache.commons.compress.archivers.zip.ZipFileTest::testUnshrinking,PASS,2,2
org.apache.commons.compress.archivers.zip.ZipFileTest::testReadingOfFirstStoredEntry,PASS,2,1
org.apache.commons.compress.archivers.zip.ZipFileTest::testUnzipBZip2CompressedEntry,PASS,2,2
org.apache.commons.compress.compressors.ZTestCase::testZUnarchive,PASS,0,0
org.apache.commons.compress.compressors.ZTestCase::testZUnarchiveViaFactory,PASS,0,0
org.apache.commons.compress.compressors.ZTestCase::testZUnarchiveViaAutoDetection,PASS,0,0
org.apache.commons.compress.compressors.ZTestCase::testMatches,PASS,5,5
org.apache.commons.compress.utils.BitInputStreamTest::shouldNotAllowReadingOfANegativeAmountOfBits,PASS,0,0
org.apache.commons.compress.utils.BitInputStreamTest::shouldNotAllowReadingOfMoreThan63BitsAtATime,PASS,0,0
org.apache.commons.compress.utils.BitInputStreamTest::testReading24BitsInLittleEndian,PASS,1,1
org.apache.commons.compress.utils.BitInputStreamTest::testReading24BitsInBigEndian,PASS,1,1
org.apache.commons.compress.utils.BitInputStreamTest::testReading17BitsInLittleEndian,PASS,1,1
org.apache.commons.compress.utils.BitInputStreamTest::testReading17BitsInBigEndian,PASS,1,1
org.apache.commons.compress.utils.BitInputStreamTest::testReading30BitsInLittleEndian,PASS,1,1
org.apache.commons.compress.utils.BitInputStreamTest::testReading30BitsInBigEndian,PASS,1,1
org.apache.commons.compress.utils.BitInputStreamTest::testReading31BitsInLittleEndian,PASS,1,1
org.apache.commons.compress.utils.BitInputStreamTest::testReading31BitsInBigEndian,PASS,1,1
org.apache.commons.compress.utils.BitInputStreamTest::testClearBitCache,PASS,2,2
org.apache.commons.compress.utils.BitInputStreamTest::testEOF,PASS,2,2
