test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.cli.CommandLineTest::testGetOptionProperties,PASS,7,0
org.apache.commons.cli.CommandLineTest::testGetOptionPropertiesWithOption,PASS,7,0
org.apache.commons.cli.CommandLineTest::testGetOptions,PASS,3,3
org.apache.commons.cli.CommandLineTest::testGetParsedOptionValue,PASS,2,2
org.apache.commons.cli.CommandLineTest::testGetParsedOptionValueWithChar,PASS,2,2
org.apache.commons.cli.CommandLineTest::testGetParsedOptionValueWithOption,PASS,2,2
org.apache.commons.cli.CommandLineTest::testNullhOption,PASS,2,2
org.apache.commons.cli.CommandLineTest::testBuilder,PASS,3,3
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,PASS,20,12
org.apache.commons.cli.PatternOptionBuilderTest::testEmptyPattern,PASS,1,1
org.apache.commons.cli.PatternOptionBuilderTest::testUntypedPattern,PASS,6,3
org.apache.commons.cli.PatternOptionBuilderTest::testNumberPattern,PASS,5,4
org.apache.commons.cli.PatternOptionBuilderTest::testClassPattern,PASS,2,1
org.apache.commons.cli.PatternOptionBuilderTest::testObjectPattern,PASS,3,0
org.apache.commons.cli.PatternOptionBuilderTest::testURLPattern,PASS,2,1
org.apache.commons.cli.PatternOptionBuilderTest::testRequiredOption,PASS,2,2
