virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testExclusionStrategySerializationDoesNotImpactDeserialization_value_L68_P_1,com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExclusionStrategySerializationDoesNotImpactDeserialization,value,68,Virtual_Pass,28,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testExclusionStrategySerializationDoesNotImpactDeserialization_value_L68_P_1/slice.log,
testExclusionStrategySerializationDoesNotImpactDeserialization_value_L69_P_2,com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExclusionStrategySerializationDoesNotImpactDeserialization,value,69,Virtual_Pass,0,,
testExclusionStrategySerializationDoesNotImpactDeserialization_value_L70_P_3,com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExclusionStrategySerializationDoesNotImpactDeserialization,value,70,Virtual_Pass,0,,
testExcludeTopLevelClassSerializationDoesNotImpactDeserialization_value_L128_P_4,com.google.gson.functional.ExclusionStrategyFunctionalTest::testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,value,128,Virtual_Pass,13,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testExcludeTopLevelClassSerializationDoesNotImpactDeserialization_value_L128_P_4/slice.log,
testExcludeTopLevelClassSerializationDoesNotImpactDeserialization_value_L129_P_5,com.google.gson.functional.ExclusionStrategyFunctionalTest::testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,value,129,Virtual_Pass,0,,
testExcludeTopLevelClassSerializationDoesNotImpactDeserialization_value_L130_P_6,com.google.gson.functional.ExclusionStrategyFunctionalTest::testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,value,130,Virtual_Pass,0,,
testExcludeTopLevelClassDeserialization_value_L139_P_7,com.google.gson.functional.ExclusionStrategyFunctionalTest::testExcludeTopLevelClassDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExcludeTopLevelClassDeserialization,value,139,Virtual_Pass,13,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testExcludeTopLevelClassDeserialization_value_L139_P_7/slice.log,
testMapWithTypeVariableDeserialization_value_L116_P_8,com.google.gson.functional.MapAsArrayTypeAdapterTest::testMapWithTypeVariableDeserialization,com.google.gson.functional.MapAsArrayTypeAdapterTest,testMapWithTypeVariableDeserialization,value,116,Virtual_Pass,0,,
testReallyLongValuesDeserialization_value_L93_P_9,com.google.gson.functional.PrimitiveTest::testReallyLongValuesDeserialization,com.google.gson.functional.PrimitiveTest,testReallyLongValuesDeserialization,value,93,Virtual_Pass,86,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testReallyLongValuesDeserialization_value_L93_P_9/slice.log,
testBooleanDeserialization_value_L124_P_10,com.google.gson.functional.PrimitiveTest::testBooleanDeserialization,com.google.gson.functional.PrimitiveTest,testBooleanDeserialization,value,124,Virtual_Pass,78,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testBooleanDeserialization_value_L124_P_10/slice.log,
testBooleanDeserialization_value_L126_P_11,com.google.gson.functional.PrimitiveTest::testBooleanDeserialization,com.google.gson.functional.PrimitiveTest,testBooleanDeserialization,value,126,Virtual_Pass,94,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testBooleanDeserialization_value_L126_P_11/slice.log,
testLongAsStringDeserialization_value_L541_P_12,com.google.gson.functional.PrimitiveTest::testLongAsStringDeserialization,com.google.gson.functional.PrimitiveTest,testLongAsStringDeserialization,value,541,Virtual_Pass,80,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testLongAsStringDeserialization_value_L541_P_12/slice.log,
testLongAsStringDeserialization_value_L545_P_13,com.google.gson.functional.PrimitiveTest::testLongAsStringDeserialization,com.google.gson.functional.PrimitiveTest,testLongAsStringDeserialization,value,545,Virtual_Pass,95,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testLongAsStringDeserialization_value_L545_P_13/slice.log,
testAssignmentCharDeserialization_value_L122_P_14,com.google.gson.functional.StringTest::testAssignmentCharDeserialization,com.google.gson.functional.StringTest,testAssignmentCharDeserialization,value,122,Virtual_Pass,79,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testAssignmentCharDeserialization_value_L122_P_14/slice.log,
testAssignmentCharDeserialization_value_L126_P_15,com.google.gson.functional.StringTest::testAssignmentCharDeserialization,com.google.gson.functional.StringTest,testAssignmentCharDeserialization,value,126,Virtual_Pass,93,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testAssignmentCharDeserialization_value_L126_P_15/slice.log,
testJavascriptKeywordsInStringDeserialization_value_L138_P_16,com.google.gson.functional.StringTest::testJavascriptKeywordsInStringDeserialization,com.google.gson.functional.StringTest,testJavascriptKeywordsInStringDeserialization,value,138,Virtual_Pass,93,/opt/resq/resQ_outputs/work/Gson_11b/step2_slicing/_slicer4j_passed/testJavascriptKeywordsInStringDeserialization_value_L138_P_16/slice.log,
