test_case,test_class,test_method,variable,line,virtual_status
com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExclusionStrategySerializationDoesNotImpactDeserialization,value,68,Virtual_Pass
com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExclusionStrategySerializationDoesNotImpactDeserialization,value,69,Virtual_Pass
com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExclusionStrategySerializationDoesNotImpactDeserialization,value,70,Virtual_Pass
com.google.gson.functional.ExclusionStrategyFunctionalTest::testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,value,128,Virtual_Pass
com.google.gson.functional.ExclusionStrategyFunctionalTest::testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,value,129,Virtual_Pass
com.google.gson.functional.ExclusionStrategyFunctionalTest::testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExcludeTopLevelClassSerializationDoesNotImpactDeserialization,value,130,Virtual_Pass
com.google.gson.functional.ExclusionStrategyFunctionalTest::testExcludeTopLevelClassDeserialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExcludeTopLevelClassDeserialization,value,139,Virtual_Pass
com.google.gson.functional.MapAsArrayTypeAdapterTest::testMapWithTypeVariableDeserialization,com.google.gson.functional.MapAsArrayTypeAdapterTest,testMapWithTypeVariableDeserialization,value,116,Virtual_Pass
com.google.gson.functional.PrimitiveTest::testReallyLongValuesDeserialization,com.google.gson.functional.PrimitiveTest,testReallyLongValuesDeserialization,value,93,Virtual_Pass
com.google.gson.functional.PrimitiveTest::testBooleanDeserialization,com.google.gson.functional.PrimitiveTest,testBooleanDeserialization,value,124,Virtual_Pass
com.google.gson.functional.PrimitiveTest::testBooleanDeserialization,com.google.gson.functional.PrimitiveTest,testBooleanDeserialization,value,126,Virtual_Pass
com.google.gson.functional.PrimitiveTest::testLongAsStringDeserialization,com.google.gson.functional.PrimitiveTest,testLongAsStringDeserialization,value,541,Virtual_Pass
com.google.gson.functional.PrimitiveTest::testLongAsStringDeserialization,com.google.gson.functional.PrimitiveTest,testLongAsStringDeserialization,value,545,Virtual_Pass
com.google.gson.functional.StringTest::testAssignmentCharDeserialization,com.google.gson.functional.StringTest,testAssignmentCharDeserialization,value,122,Virtual_Pass
com.google.gson.functional.StringTest::testAssignmentCharDeserialization,com.google.gson.functional.StringTest,testAssignmentCharDeserialization,value,126,Virtual_Pass
com.google.gson.functional.StringTest::testJavascriptKeywordsInStringDeserialization,com.google.gson.functional.StringTest,testJavascriptKeywordsInStringDeserialization,value,138,Virtual_Pass
