ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke this.<com.fasterxml.jackson.databind.module.SimpleModule: void setupModule(com.fasterxml.jackson.databind.Module$SetupContext)>(context), 72, -1, (:262:-1)
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 61, -1, (:265:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 123, -1, (:266:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:283:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest, this.<com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER> = $stack1, 63, -1, (this.MAPPER:307:-1)
-1, void testWithTwoAttributes(), com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest, $stack5 = new com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest$Root, 90, -1, (stack5:308:-1)
-1, void testWithTwoAttributes(), com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest, specialinvoke $stack5.<com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest$Root: void <init>()>(), 90, -1, (r0:288:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest$Root, specialinvoke this.<java.lang.Object: void <init>()>(), 34, -1, (stack5:308:-1)
-1, void testWithTwoAttributes(), com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest, $stack6 = newarray (com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest$UnwrappedElement)[2], 91, -1, (stack6:304:-1)
-1, void testWithTwoAttributes(), com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest, $stack7 = new com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest$UnwrappedElement, 91, -1, (stack7:296:-1)
