test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.compress.ChainingTestCase::testTarGzip,org.apache.commons.compress.ChainingTestCase,testTarGzip,entry,40,Virtual_Pass
org.apache.commons.compress.ChainingTestCase::testTarGzip,org.apache.commons.compress.ChainingTestCase,testTarGzip,entry,41,Virtual_Pass
org.apache.commons.compress.ChainingTestCase::testTarBzip2,org.apache.commons.compress.ChainingTestCase,testTarBzip2,entry,50,Virtual_Pass
org.apache.commons.compress.ChainingTestCase::testTarBzip2,org.apache.commons.compress.ChainingTestCase,testTarBzip2,entry,51,Virtual_Pass
org.apache.commons.compress.archivers.TarTestCase::testCOMPRESS114,org.apache.commons.compress.archivers.TarTestCase,testCOMPRESS114,entry,132,Virtual_Pass
org.apache.commons.compress.archivers.TarTestCase::testCOMPRESS114,org.apache.commons.compress.archivers.TarTestCase,testCOMPRESS114,entry,134,Virtual_Pass
org.apache.commons.compress.archivers.ZipTestCase::testSkipEntryWithUnsupportedCompressionMethod,org.apache.commons.compress.archivers.ZipTestCase,testSkipEntryWithUnsupportedCompressionMethod,entry,185,Virtual_Pass
org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest::testArjUnarchive,org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest,testArjUnarchive,entry,51,Virtual_Pass
org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest::testReadingOfAttributesDosVersion,org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest,testReadingOfAttributesDosVersion,entry,61,Virtual_Pass
org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest::testReadingOfAttributesDosVersion,org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest,testReadingOfAttributesDosVersion,entry,62,Virtual_Pass
org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest::testReadingOfAttributesDosVersion,org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest,testReadingOfAttributesDosVersion,entry,63,Virtual_Pass
org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest::testReadingOfAttributesDosVersion,org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest,testReadingOfAttributesDosVersion,entry,67,Virtual_Pass
org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest::testReadingOfAttributesUnixVersion,org.apache.commons.compress.archivers.arj.ArjArchiveInputStreamTest,testReadingOfAttributesUnixVersion,entry,75,Virtual_Pass
