virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testTopLevelValueTypes_reader1_L1224_F_1,com.google.gson.stream.JsonReaderTest::testTopLevelValueTypes,com.google.gson.stream.JsonReaderTest,testTopLevelValueTypes,reader1,1224,Virtual_Fail,14,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_failing/testTopLevelValueTypes_reader1_L1224_F_1/slice.log,
testTopLevelValueTypeWithSkipValue_reader_L1251_F_2,com.google.gson.stream.JsonReaderTest::testTopLevelValueTypeWithSkipValue,com.google.gson.stream.JsonReaderTest,testTopLevelValueTypeWithSkipValue,reader,1251,Virtual_Fail,14,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_failing/testTopLevelValueTypeWithSkipValue_reader_L1251_F_2/slice.log,
testTopLevelValueTypes_writer1_L31_F_3,com.google.gson.stream.JsonWriterTest::testTopLevelValueTypes,com.google.gson.stream.JsonWriterTest,testTopLevelValueTypes,writer1,31,Virtual_Fail,8,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_failing/testTopLevelValueTypes_writer1_L31_F_3/slice.log,
testNumbers_reader_L32_P_1,com.google.gson.internal.bind.JsonElementReaderTest::testNumbers,com.google.gson.internal.bind.JsonElementReaderTest,testNumbers,reader,32,Virtual_Pass,103,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testNumbers_reader_L32_P_1/slice.log,
testNumbers_reader_L33_P_2,com.google.gson.internal.bind.JsonElementReaderTest::testNumbers,com.google.gson.internal.bind.JsonElementReaderTest,testNumbers,reader,33,Virtual_Pass,107,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testNumbers_reader_L33_P_2/slice.log,
testNumbers_reader_L34_P_3,com.google.gson.internal.bind.JsonElementReaderTest::testNumbers,com.google.gson.internal.bind.JsonElementReaderTest,testNumbers,reader,34,Virtual_Pass,113,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testNumbers_reader_L34_P_3/slice.log,
testLenientNansAndInfinities_reader_L44_P_4,com.google.gson.internal.bind.JsonElementReaderTest::testLenientNansAndInfinities,com.google.gson.internal.bind.JsonElementReaderTest,testLenientNansAndInfinities,reader,44,Virtual_Pass,134,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testLenientNansAndInfinities_reader_L44_P_4/slice.log,
testLenientNansAndInfinities_reader_L45_P_5,com.google.gson.internal.bind.JsonElementReaderTest::testLenientNansAndInfinities,com.google.gson.internal.bind.JsonElementReaderTest,testLenientNansAndInfinities,reader,45,Virtual_Pass,134,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testLenientNansAndInfinities_reader_L45_P_5/slice.log,
testStrictNansAndInfinities_reader_L59_P_6,com.google.gson.internal.bind.JsonElementReaderTest::testStrictNansAndInfinities,com.google.gson.internal.bind.JsonElementReaderTest,testStrictNansAndInfinities,reader,59,Virtual_Pass,145,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testStrictNansAndInfinities_reader_L59_P_6/slice.log,
testStrictNansAndInfinities_reader_L65_P_7,com.google.gson.internal.bind.JsonElementReaderTest::testStrictNansAndInfinities,com.google.gson.internal.bind.JsonElementReaderTest,testStrictNansAndInfinities,reader,65,Virtual_Pass,145,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testStrictNansAndInfinities_reader_L65_P_7/slice.log,
testStrictNansAndInfinities_reader_L71_P_8,com.google.gson.internal.bind.JsonElementReaderTest::testStrictNansAndInfinities,com.google.gson.internal.bind.JsonElementReaderTest,testStrictNansAndInfinities,reader,71,Virtual_Pass,145,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testStrictNansAndInfinities_reader_L71_P_8/slice.log,
testNumbersFromStrings_reader_L79_P_9,com.google.gson.internal.bind.JsonElementReaderTest::testNumbersFromStrings,com.google.gson.internal.bind.JsonElementReaderTest,testNumbersFromStrings,reader,79,Virtual_Pass,116,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testNumbersFromStrings_reader_L79_P_9/slice.log,
testNumbersFromStrings_reader_L80_P_10,com.google.gson.internal.bind.JsonElementReaderTest::testNumbersFromStrings,com.google.gson.internal.bind.JsonElementReaderTest,testNumbersFromStrings,reader,80,Virtual_Pass,120,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testNumbersFromStrings_reader_L80_P_10/slice.log,
testNumbersFromStrings_reader_L81_P_11,com.google.gson.internal.bind.JsonElementReaderTest::testNumbersFromStrings,com.google.gson.internal.bind.JsonElementReaderTest,testNumbersFromStrings,reader,81,Virtual_Pass,126,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testNumbersFromStrings_reader_L81_P_11/slice.log,
testStringsFromNumbers_reader_L89_P_12,com.google.gson.internal.bind.JsonElementReaderTest::testStringsFromNumbers,com.google.gson.internal.bind.JsonElementReaderTest,testStringsFromNumbers,reader,89,Virtual_Pass,107,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testStringsFromNumbers_reader_L89_P_12/slice.log,
testBooleans_reader_L97_P_13,com.google.gson.internal.bind.JsonElementReaderTest::testBooleans,com.google.gson.internal.bind.JsonElementReaderTest,testBooleans,reader,97,Virtual_Pass,100,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testBooleans_reader_L97_P_13/slice.log,
testBooleans_reader_L98_P_14,com.google.gson.internal.bind.JsonElementReaderTest::testBooleans,com.google.gson.internal.bind.JsonElementReaderTest,testBooleans,reader,98,Virtual_Pass,100,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testBooleans_reader_L98_P_14/slice.log,
testStrings_reader_L115_P_15,com.google.gson.internal.bind.JsonElementReaderTest::testStrings,com.google.gson.internal.bind.JsonElementReaderTest,testStrings,reader,115,Virtual_Pass,103,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testStrings_reader_L115_P_15/slice.log,
testStrings_reader_L116_P_16,com.google.gson.internal.bind.JsonElementReaderTest::testStrings,com.google.gson.internal.bind.JsonElementReaderTest,testStrings,reader,116,Virtual_Pass,103,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testStrings_reader_L116_P_16/slice.log,
testArray_reader_L123_P_17,com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,123,Virtual_Pass,80,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testArray_reader_L123_P_17/slice.log,
testArray_reader_L125_P_18,com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,125,Virtual_Pass,97,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testArray_reader_L125_P_18/slice.log,
testArray_reader_L126_P_19,com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,126,Virtual_Pass,113,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testArray_reader_L126_P_19/slice.log,
testArray_reader_L127_P_20,com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,127,Virtual_Pass,113,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testArray_reader_L127_P_20/slice.log,
testArray_reader_L128_P_21,com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,128,Virtual_Pass,113,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testArray_reader_L128_P_21/slice.log,
testArray_reader_L129_P_22,com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,129,Virtual_Pass,113,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testArray_reader_L129_P_22/slice.log,
testArray_reader_L130_P_23,com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,130,Virtual_Pass,113,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testArray_reader_L130_P_23/slice.log,
testArray_reader_L131_P_24,com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,131,Virtual_Pass,113,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testArray_reader_L131_P_24/slice.log,
testArray_reader_L133_P_25,com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,133,Virtual_Pass,116,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testArray_reader_L133_P_25/slice.log,
testObject_reader_L139_P_26,com.google.gson.internal.bind.JsonElementReaderTest::testObject,com.google.gson.internal.bind.JsonElementReaderTest,testObject,reader,139,Virtual_Pass,80,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testObject_reader_L139_P_26/slice.log,
testObject_reader_L141_P_27,com.google.gson.internal.bind.JsonElementReaderTest::testObject,com.google.gson.internal.bind.JsonElementReaderTest,testObject,reader,141,Virtual_Pass,150,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testObject_reader_L141_P_27/slice.log,
testObject_reader_L142_P_28,com.google.gson.internal.bind.JsonElementReaderTest::testObject,com.google.gson.internal.bind.JsonElementReaderTest,testObject,reader,142,Virtual_Pass,152,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testObject_reader_L142_P_28/slice.log,
testObject_reader_L143_P_29,com.google.gson.internal.bind.JsonElementReaderTest::testObject,com.google.gson.internal.bind.JsonElementReaderTest,testObject,reader,143,Virtual_Pass,155,/opt/resq/resQ_outputs/work/Gson_4b/step2_slicing/_slicer4j_passed/testObject_reader_L143_P_29/slice.log,
