test_case,test_class,test_method,variable,line,virtual_status
com.google.gson.internal.bind.JsonElementReaderTest::testNumbers,com.google.gson.internal.bind.JsonElementReaderTest,testNumbers,reader,32,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testNumbers,com.google.gson.internal.bind.JsonElementReaderTest,testNumbers,reader,33,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testNumbers,com.google.gson.internal.bind.JsonElementReaderTest,testNumbers,reader,34,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testLenientNansAndInfinities,com.google.gson.internal.bind.JsonElementReaderTest,testLenientNansAndInfinities,reader,44,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testLenientNansAndInfinities,com.google.gson.internal.bind.JsonElementReaderTest,testLenientNansAndInfinities,reader,45,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testStrictNansAndInfinities,com.google.gson.internal.bind.JsonElementReaderTest,testStrictNansAndInfinities,reader,59,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testStrictNansAndInfinities,com.google.gson.internal.bind.JsonElementReaderTest,testStrictNansAndInfinities,reader,65,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testStrictNansAndInfinities,com.google.gson.internal.bind.JsonElementReaderTest,testStrictNansAndInfinities,reader,71,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testNumbersFromStrings,com.google.gson.internal.bind.JsonElementReaderTest,testNumbersFromStrings,reader,79,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testNumbersFromStrings,com.google.gson.internal.bind.JsonElementReaderTest,testNumbersFromStrings,reader,80,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testNumbersFromStrings,com.google.gson.internal.bind.JsonElementReaderTest,testNumbersFromStrings,reader,81,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testStringsFromNumbers,com.google.gson.internal.bind.JsonElementReaderTest,testStringsFromNumbers,reader,89,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testBooleans,com.google.gson.internal.bind.JsonElementReaderTest,testBooleans,reader,97,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testBooleans,com.google.gson.internal.bind.JsonElementReaderTest,testBooleans,reader,98,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testStrings,com.google.gson.internal.bind.JsonElementReaderTest,testStrings,reader,115,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testStrings,com.google.gson.internal.bind.JsonElementReaderTest,testStrings,reader,116,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,123,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,125,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,126,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,127,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,128,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,129,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,130,Virtual_Pass
com.google.gson.internal.bind.JsonElementReaderTest::testArray,com.google.gson.internal.bind.JsonElementReaderTest,testArray,reader,131,Virtual_Pass
