ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:215:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:216:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:235:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest, this.<com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER> = $stack1, 53, -1, (this.MAPPER:330:-1)
-1, void testSimpleWrappedList(), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest, $stack4 = this.<com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER>, 57, -1, (stack4:366:-1)
-1, void testSimpleWrappedList(), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest, $stack2 = new com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest$ListBean, 57, -1, (stack2:366:-1)
-1, void testSimpleWrappedList(), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest, specialinvoke $stack2.<com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest$ListBean: void <init>(int[])>($stack3), 57, -1, (stack6:340:-1)
-1, void <init>(int[]), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest$ListBean, specialinvoke this.<java.lang.Object: void <init>()>(), 23, -1, (stack2:366:-1)
-1, void <init>(int[]), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest$ListBean, $stack6 = new java.util.ArrayList, 20, -1, (stack6:340:-1)
-1, void <init>(int[]), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest$ListBean, specialinvoke $stack6.<java.util.ArrayList: void <init>()>(), 20, -1, (stack6:340:-1)
-1, void <init>(int[]), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest$ListBean, this.<com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest$ListBean: java.util.List values> = $stack6, 20, -1, (stack2:366:-1)
-1, void testSimpleWrappedList(), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest, $stack5 = virtualinvoke $stack4.<com.fasterxml.jackson.dataformat.xml.XmlMapper: java.lang.String writeValueAsString(java.lang.Object)>($stack2), 57, -1, (xml:2286:-1)
-1, void testSimpleWrappedList(), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest, $stack6 = staticinvoke <com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest: java.lang.String removeSjsxpNamespace(java.lang.String)>($stack5), 58, -1, (xml:2286:-1)
-1, java.lang.String removeSjsxpNamespace(java.lang.String), com.fasterxml.jackson.dataformat.xml.XmlTestBase, return xml, 314, -1, (stack6:2287:-1)
-1, void testSimpleWrappedList(), com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest, staticinvoke <com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest: void assertEquals(java.lang.String;java.lang.String)>("<ListBean><values><values>1</values><values>2</values><values>3</values></values></ListBean>"; $stack6), 59, -1, (stack6:2287:-1)
