test_case,result,assertx_calls_found,assertx_calls_counted
org.jfree.chart.annotations.junit.CategoryLineAnnotationTests::testEquals,PASS,14,14
org.jfree.chart.annotations.junit.CategoryLineAnnotationTests::testHashcode,PASS,2,2
org.jfree.chart.annotations.junit.CategoryLineAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.CategoryLineAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests::testEquals,PASS,23,23
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.CategoryTextAnnotationTests::testEquals,PASS,7,7
org.jfree.chart.annotations.junit.CategoryTextAnnotationTests::testHashcode,PASS,2,2
org.jfree.chart.annotations.junit.CategoryTextAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.CategoryTextAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testEquals,PASS,10,10
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests::testEquals,PASS,1,1
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYLineAnnotationTests::testEquals,PASS,14,14
org.jfree.chart.annotations.junit.XYLineAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYLineAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYLineAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYPointerAnnotationTests::testEquals,PASS,23,23
org.jfree.chart.annotations.junit.XYPointerAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYPointerAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYPointerAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests::testEquals,PASS,10,10
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYShapeAnnotationTests::testEquals,PASS,10,10
org.jfree.chart.annotations.junit.XYShapeAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYShapeAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYShapeAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYTextAnnotationTests::testEquals,PASS,17,17
org.jfree.chart.annotations.junit.XYTextAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYTextAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYTextAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.axis.junit.AxisTests::testCloning,PASS,3,3
org.jfree.chart.axis.junit.AxisTests::testEquals,PASS,43,43
org.jfree.chart.axis.junit.AxisTests::testHashCode,PASS,2,2
org.jfree.chart.axis.junit.CategoryAxis3DTests::testCloning,PASS,3,3
org.jfree.chart.axis.junit.CategoryAxis3DTests::testSerialization,PASS,1,1
org.jfree.chart.axis.junit.CategoryAxisTests::testEquals,PASS,21,21
org.jfree.chart.axis.junit.CategoryAxisTests::testHashCode,PASS,2,2
org.jfree.chart.axis.junit.CategoryAxisTests::testCloning,PASS,3,3
org.jfree.chart.axis.junit.CategoryAxisTests::testCloning2,PASS,9,9
org.jfree.chart.axis.junit.CategoryAxisTests::testSerialization,PASS,1,1
org.jfree.chart.axis.junit.CyclicNumberAxisTests::testCloning,PASS,3,3
org.jfree.chart.axis.junit.CyclicNumberAxisTests::testEquals,PASS,13,13
