virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testReadPasswordEncryptedEntryViaZipFile_zae_L39_P_1,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaZipFile,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaZipFile,zae,39,Virtual_Pass,0,,
testReadPasswordEncryptedEntryViaZipFile_zae_L40_P_2,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaZipFile,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaZipFile,zae,40,Virtual_Pass,0,,
testReadPasswordEncryptedEntryViaZipFile_zf_L41_P_3,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaZipFile,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaZipFile,zf,41,Virtual_Pass,0,,
testReadPasswordEncryptedEntryViaStream_zae_L62_P_4,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaStream,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaStream,zae,62,Virtual_Pass,0,,
testReadPasswordEncryptedEntryViaStream_zae_L63_P_5,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaStream,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaStream,zae,63,Virtual_Pass,0,,
testReadPasswordEncryptedEntryViaStream_zae_L64_P_6,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaStream,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaStream,zae,64,Virtual_Pass,0,,
testRead7ZipArchive_zf_L96_P_7,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,96,Virtual_Pass,0,,
testRead7ZipArchive_zf_L97_P_8,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,97,Virtual_Pass,0,,
testRead7ZipArchive_zf_L98_P_9,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,98,Virtual_Pass,0,,
testZipArchiveInputStreamReadsUnicodeFields_zf_L197_P_10,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields,zf,197,Virtual_Pass,379,/opt/resq/resQ_outputs/work/Compress_13b/step2_slicing/_slicer4j_passed/testZipArchiveInputStreamReadsUnicodeFields_zf_L197_P_10/slice.log,
testZipArchiveInputStreamReadsUnicodeFields_zf_L198_P_11,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields,zf,198,Virtual_Pass,379,/opt/resq/resQ_outputs/work/Compress_13b/step2_slicing/_slicer4j_passed/testZipArchiveInputStreamReadsUnicodeFields_zf_L198_P_11/slice.log,
testZipArchiveInputStreamReadsUnicodeFields_zf_L199_P_12,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields,zf,199,Virtual_Pass,379,/opt/resq/resQ_outputs/work/Compress_13b/step2_slicing/_slicer4j_passed/testZipArchiveInputStreamReadsUnicodeFields_zf_L199_P_12/slice.log,
