test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.math.fraction.FractionFormatTest::testFormat,PASS,2,2
org.apache.commons.math.fraction.FractionFormatTest::testFormatNegative,PASS,2,2
org.apache.commons.math.fraction.FractionFormatTest::testFormatZero,PASS,2,2
org.apache.commons.math.fraction.FractionFormatTest::testFormatImproper,PASS,2,2
org.apache.commons.math.fraction.FractionFormatTest::testFormatImproperNegative,PASS,2,2
org.apache.commons.math.fraction.FractionFormatTest::testParse,PASS,6,6
org.apache.commons.math.fraction.FractionFormatTest::testParseInteger,PASS,6,6
org.apache.commons.math.fraction.FractionFormatTest::testParseInvalid,PASS,0,0
org.apache.commons.math.fraction.FractionFormatTest::testParseInvalidDenominator,PASS,0,0
org.apache.commons.math.fraction.FractionFormatTest::testParseNegative,PASS,12,12
org.apache.commons.math.fraction.FractionFormatTest::testParseProper,PASS,3,3
org.apache.commons.math.fraction.FractionFormatTest::testParseProperNegative,PASS,3,3
org.apache.commons.math.fraction.FractionFormatTest::testNumeratorFormat,PASS,2,2
org.apache.commons.math.fraction.FractionFormatTest::testDenominatorFormat,PASS,2,2
org.apache.commons.math.fraction.FractionFormatTest::testWholeFormat,PASS,1,1
