virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testNotAllowMultipleMatches_result_L118_F_1,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testNotAllowMultipleMatches,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testNotAllowMultipleMatches,result,118,Virtual_Fail,0,/opt/resq/resQ_outputs/work/JacksonCore_15b/step2_slicing/_slicer4j_failing/testNotAllowMultipleMatches_result_L118_F_1/slice.log,
testNonFiltering_result_L77_P_1,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testNonFiltering,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testNonFiltering,result,77,Virtual_Pass,8,/opt/resq/resQ_outputs/work/JacksonCore_15b/step2_slicing/_slicer4j_passed/testNonFiltering_result_L77_P_1/slice.log,
testSingleMatchFilteringWithoutPath_result_L90_P_2,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testSingleMatchFilteringWithoutPath,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testSingleMatchFilteringWithoutPath,result,90,Virtual_Pass,0,/opt/resq/resQ_outputs/work/JacksonCore_15b/step2_slicing/_slicer4j_passed/testSingleMatchFilteringWithoutPath_result_L90_P_2/slice.log,
testSingleMatchFilteringWithPath_result_L103_P_3,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testSingleMatchFilteringWithPath,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testSingleMatchFilteringWithPath,result,103,Virtual_Pass,0,/opt/resq/resQ_outputs/work/JacksonCore_15b/step2_slicing/_slicer4j_passed/testSingleMatchFilteringWithPath_result_L103_P_3/slice.log,
testAllowMultipleMatches_result_L132_P_4,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testAllowMultipleMatches,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testAllowMultipleMatches,result,132,Virtual_Pass,0,/opt/resq/resQ_outputs/work/JacksonCore_15b/step2_slicing/_slicer4j_passed/testAllowMultipleMatches_result_L132_P_4/slice.log,
testMultipleMatchFilteringWithPath1_result_L143_P_5,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testMultipleMatchFilteringWithPath1,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testMultipleMatchFilteringWithPath1,result,143,Virtual_Pass,0,/opt/resq/resQ_outputs/work/JacksonCore_15b/step2_slicing/_slicer4j_passed/testMultipleMatchFilteringWithPath1_result_L143_P_5/slice.log,
testMultipleMatchFilteringWithPath2_result_L156_P_6,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testMultipleMatchFilteringWithPath2,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testMultipleMatchFilteringWithPath2,result,156,Virtual_Pass,0,/opt/resq/resQ_outputs/work/JacksonCore_15b/step2_slicing/_slicer4j_passed/testMultipleMatchFilteringWithPath2_result_L156_P_6/slice.log,
testMultipleMatchFilteringWithPath3_result_L168_P_7,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testMultipleMatchFilteringWithPath3,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testMultipleMatchFilteringWithPath3,result,168,Virtual_Pass,0,/opt/resq/resQ_outputs/work/JacksonCore_15b/step2_slicing/_slicer4j_passed/testMultipleMatchFilteringWithPath3_result_L168_P_7/slice.log,
testIndexMatchWithPath1_result_L177_P_8,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testIndexMatchWithPath1,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testIndexMatchWithPath1,result,177,Virtual_Pass,0,/opt/resq/resQ_outputs/work/JacksonCore_15b/step2_slicing/_slicer4j_passed/testIndexMatchWithPath1_result_L177_P_8/slice.log,
testIndexMatchWithPath1_result_L182_P_9,com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testIndexMatchWithPath1,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testIndexMatchWithPath1,result,182,Virtual_Pass,0,/opt/resq/resQ_outputs/work/JacksonCore_15b/step2_slicing/_slicer4j_passed/testIndexMatchWithPath1_result_L182_P_9/slice.log,
