test_case,test_class,test_method,variable,line,virtual_status
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateUtf8,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateUtf8,doc,204,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateUtf8,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateUtf8,doc,207,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateUtf8,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateUtf8,doc,209,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateIso8859,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateIso8859,doc,224,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateIso8859,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateIso8859,doc,227,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateIso8859,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateIso8859,doc,229,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateDisabledNoChanges,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateDisabledNoChanges,doc,272,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateEnabledAfterCharsetChange,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateEnabledAfterCharsetChange,doc,290,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateCleanup,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateCleanup,doc,306,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlUtf8,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlUtf8,doc,319,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlUtf8,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlUtf8,doc,322,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlUtf8,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlUtf8,doc,324,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlIso8859,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlIso8859,doc,337,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlIso8859,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlIso8859,doc,340,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlIso8859,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlIso8859,doc,342,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlNoCharset,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlNoCharset,doc,355,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlDisabled,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlDisabled,doc,368,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlDisabledNoChanges,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlDisabledNoChanges,doc,379,Virtual_Pass
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdatedDisabledPerDefault,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdatedDisabledPerDefault,doc,389,Virtual_Pass
org.jsoup.nodes.ElementTest::moveByAppend,org.jsoup.nodes.ElementTest,moveByAppend,doc,730,Virtual_Pass
org.jsoup.nodes.ElementTest::testLoopedRemoveAttributes,org.jsoup.nodes.ElementTest,testLoopedRemoveAttributes,doc,984,Virtual_Pass
org.jsoup.parser.XmlTreeBuilderTest::caseSensitiveDeclaration,org.jsoup.parser.XmlTreeBuilderTest,caseSensitiveDeclaration,doc,163,Virtual_Pass
