test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.csv.CSVLexerTest::testNextToken1,PASS,0,0
org.apache.commons.csv.CSVLexerTest::testNextToken2,PASS,0,0
org.apache.commons.csv.CSVLexerTest::testNextToken3,PASS,0,0
org.apache.commons.csv.CSVLexerTest::testNextToken4,PASS,0,0
org.apache.commons.csv.CSVLexerTest::testNextToken5,PASS,0,0
org.apache.commons.csv.CSVLexerTest::testNextToken6,PASS,0,0
org.apache.commons.csv.CSVLexerTest::testDelimiterIsWhitespace,PASS,0,0
org.apache.commons.csv.CSVParserTest::testGetLine,PASS,2,2
org.apache.commons.csv.CSVParserTest::testGetRecords,PASS,3,3
org.apache.commons.csv.CSVParserTest::testExcelFormat1,PASS,3,3
org.apache.commons.csv.CSVParserTest::testExcelFormat2,PASS,3,3
org.apache.commons.csv.CSVParserTest::testEndOfFileBehaviourExcel,PASS,3,3
org.apache.commons.csv.CSVParserTest::testEndOfFileBehaviorCSV,PASS,3,3
org.apache.commons.csv.CSVParserTest::testEmptyLineBehaviourExcel,PASS,3,3
org.apache.commons.csv.CSVParserTest::testEmptyLineBehaviourCSV,PASS,3,3
org.apache.commons.csv.CSVParserTest::testEmptyFile,PASS,1,1
org.apache.commons.csv.CSVParserTest::testBackslashEscapingOld,PASS,3,3
org.apache.commons.csv.CSVParserTest::testBackslashEscaping,PASS,2,2
org.apache.commons.csv.CSVParserTest::testBackslashEscaping2,PASS,2,2
org.apache.commons.csv.CSVParserTest::testDefaultFormat,PASS,4,4
org.apache.commons.csv.CSVParserTest::testCarriageReturnLineFeedEndings,PASS,1,1
org.apache.commons.csv.CSVParserTest::testCarriageReturnEndings,PASS,1,1
org.apache.commons.csv.CSVParserTest::testLineFeedEndings,PASS,1,1
org.apache.commons.csv.CSVParserTest::testIgnoreEmptyLines,PASS,1,1
org.apache.commons.csv.CSVParserTest::testForEach,PASS,4,1
org.apache.commons.csv.CSVParserTest::testIterator,PASS,8,5
org.apache.commons.csv.CSVParserTest::testHeader,PASS,5,5
org.apache.commons.csv.CSVParserTest::testProvidedHeader,PASS,5,5
org.apache.commons.csv.CSVParserTest::testGetLineNumberWithLF,PASS,8,8
org.apache.commons.csv.CSVParserTest::testGetLineNumberWithCRLF,PASS,8,8
org.apache.commons.csv.CSVPrinterTest::testPrinter1,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter2,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter3,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter4,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter5,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter6,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter7,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testExcelPrinter1,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testExcelPrinter2,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrintNullValues,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testDisabledComment,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testSingleLineComment,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testMultiLineComment,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testRandom,PASS,0,0
org.apache.commons.csv.ExtendedBufferedReaderTest::testEmptyInput,PASS,5,5
org.apache.commons.csv.ExtendedBufferedReaderTest::testReadLookahead1,PASS,0,0
org.apache.commons.csv.ExtendedBufferedReaderTest::testReadLookahead2,PASS,7,7
org.apache.commons.csv.ExtendedBufferedReaderTest::testReadLine,PASS,29,29
org.apache.commons.csv.ExtendedBufferedReaderTest::testReadChar,PASS,0,0
