test_case,result,assertx_calls_found,assertx_calls_counted
org.jsoup.integration.ConnectTest::canConnectToLocalServer,PASS,1,1
org.jsoup.integration.ConnectTest::fetchURl,PASS,1,1
org.jsoup.integration.ConnectTest::fetchURIWithWihtespace,PASS,1,1
org.jsoup.integration.ConnectTest::exceptOnUnsupportedProtocol,PASS,2,2
org.jsoup.integration.ConnectTest::doesPost,PASS,6,6
org.jsoup.integration.ConnectTest::doesPostMultipartWithoutInputstream,PASS,4,4
org.jsoup.integration.ConnectTest::sendsRequestBodyJsonWithData,PASS,4,4
org.jsoup.integration.ConnectTest::sendsRequestBodyJsonWithoutData,PASS,3,3
org.jsoup.integration.ConnectTest::sendsRequestBody,PASS,3,3
org.jsoup.integration.ConnectTest::sendsRequestBodyWithUrlParams,PASS,3,3
org.jsoup.integration.ConnectTest::doesGet,PASS,4,4
org.jsoup.integration.ConnectTest::doesPut,PASS,3,3
org.jsoup.integration.ConnectTest::postFiles,PASS,11,11
org.jsoup.integration.ConnectTest::multiCookieSet,PASS,0,0
org.jsoup.integration.ConnectTest::supportsDeflate,PASS,2,2
org.jsoup.integration.ConnectTest::handlesEmptyStreamDuringParseRead,PASS,2,2
org.jsoup.integration.ConnectTest::handlesEmtpyStreamDuringBufferdRead,PASS,1,1
