test_case,result,assertx_calls_found,assertx_calls_counted
com.fasterxml.jackson.core.TestExceptions::testOriginalMesssage,PASS,2,2
com.fasterxml.jackson.core.TestExceptions::testAccessToParser,PASS,5,5
com.fasterxml.jackson.core.TestExceptions::testAccessToGenerator,PASS,2,2
com.fasterxml.jackson.core.TestExceptions::testEofExceptionsBytes,PASS,0,0
com.fasterxml.jackson.core.TestExceptions::testEofExceptionsChars,PASS,0,0
com.fasterxml.jackson.core.TestJDKSerializability::testJsonFactorySerializable,PASS,4,4
com.fasterxml.jackson.core.TestJDKSerializability::testBase64Variant,PASS,1,1
com.fasterxml.jackson.core.TestJDKSerializability::testPrettyPrinter,PASS,1,1
com.fasterxml.jackson.core.TestJDKSerializability::testLocation,PASS,3,3
com.fasterxml.jackson.core.TestJDKSerializability::testParseException,PASS,1,1
com.fasterxml.jackson.core.TestJDKSerializability::testGenerationException,PASS,1,1
com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,PASS,25,25
com.fasterxml.jackson.core.TestJsonPointer::testSimplePathLonger,PASS,7,7
com.fasterxml.jackson.core.TestJsonPointer::testWonkyNumber173,PASS,1,1
com.fasterxml.jackson.core.TestJsonPointer::testIZeroIndex,PASS,2,2
com.fasterxml.jackson.core.TestJsonPointer::testLast,PASS,1,1
com.fasterxml.jackson.core.TestJsonPointer::testEmpty,PASS,3,3
com.fasterxml.jackson.core.TestJsonPointer::testAppend,PASS,1,1
com.fasterxml.jackson.core.TestJsonPointer::testAppendWithFinalSlash,PASS,1,1
com.fasterxml.jackson.core.TestJsonPointer::testQuotedPath,PASS,19,19
com.fasterxml.jackson.core.TestJsonPointer::testLongNumbers,PASS,8,8
com.fasterxml.jackson.core.TestVersions::testCoreVersions,PASS,0,0
com.fasterxml.jackson.core.base64.Base64BinaryParsingTest::testBase64UsingInputStream,PASS,0,0
com.fasterxml.jackson.core.base64.Base64BinaryParsingTest::testBase64UsingReader,PASS,0,0
com.fasterxml.jackson.core.base64.Base64BinaryParsingTest::testStreaming,PASS,0,0
com.fasterxml.jackson.core.base64.Base64BinaryParsingTest::testSimple,PASS,0,0
