test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.codec.net.QCodecTest::testNullInput,PASS,2,2
org.apache.commons.codec.net.QCodecTest::testUTF8RoundTrip,PASS,4,4
org.apache.commons.codec.net.QCodecTest::testBasicEncodeDecode,PASS,2,1
org.apache.commons.codec.net.QCodecTest::testUnsafeEncodeDecode,PASS,2,1
org.apache.commons.codec.net.QCodecTest::testEncodeDecodeNull,PASS,2,0
org.apache.commons.codec.net.QCodecTest::testEncodeStringWithNull,PASS,1,1
org.apache.commons.codec.net.QCodecTest::testDecodeStringWithNull,PASS,1,1
org.apache.commons.codec.net.QCodecTest::testEncodeObjects,PASS,2,1
org.apache.commons.codec.net.QCodecTest::testInvalidEncoding,PASS,0,0
org.apache.commons.codec.net.QCodecTest::testDecodeObjects,PASS,2,1
org.apache.commons.codec.net.QCodecTest::testEncodeDecodeBlanks,PASS,4,4
org.apache.commons.codec.net.QCodecTest::testLetUsMakeCloverHappy,PASS,2,2
org.apache.commons.codec.net.QuotedPrintableCodecTest::testUTF8RoundTrip,PASS,4,4
org.apache.commons.codec.net.QuotedPrintableCodecTest::testBasicEncodeDecode,PASS,2,1
org.apache.commons.codec.net.QuotedPrintableCodecTest::testSafeCharEncodeDecode,PASS,2,2
org.apache.commons.codec.net.QuotedPrintableCodecTest::testUnsafeEncodeDecode,PASS,2,1
org.apache.commons.codec.net.QuotedPrintableCodecTest::testEncodeDecodeNull,PASS,2,0
org.apache.commons.codec.net.QuotedPrintableCodecTest::testDecodeInvalid,PASS,0,0
org.apache.commons.codec.net.QuotedPrintableCodecTest::testEncodeNull,PASS,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest::testEncodeUrlWithNullBitSet,PASS,2,1
org.apache.commons.codec.net.QuotedPrintableCodecTest::testDecodeWithNullArray,PASS,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest::testEncodeStringWithNull,PASS,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest::testDecodeStringWithNull,PASS,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest::testEncodeObjects,PASS,3,1
org.apache.commons.codec.net.QuotedPrintableCodecTest::testInvalidEncoding,PASS,0,0
org.apache.commons.codec.net.QuotedPrintableCodecTest::testDecodeObjects,PASS,3,1
org.apache.commons.codec.net.QuotedPrintableCodecTest::testDefaultEncoding,PASS,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest::testFinalBytes,PASS,1,1
