test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest::testDoStepNoPredicatesPropertyOwner,PASS,0,0
org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest::testDoStepNoPredicatesStandard,PASS,0,0
org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest::testDoStepPredicatesPropertyOwner,PASS,0,0
org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest::testDoStepPredicatesStandard,PASS,0,0
org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest::testDoPredicateName,PASS,0,0
org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest::testDoPredicatesStandard,PASS,0,0
org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest::testDoPredicateIndex,PASS,0,0
org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest::testInterpretExpressionPath,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest::testUnspecifiedDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest::testDefaultDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest::testPreserveDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest::testNestedDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest::testNestedWithCommentsDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest::testUnspecifiedJDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest::testDefaultJDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest::testPreserveJDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest::testNestedJDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest::testNestedWithCommentsJDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLSpaceTest::testUnspecifiedDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLSpaceTest::testDefaultDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLSpaceTest::testPreserveDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLSpaceTest::testNestedDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLSpaceTest::testNestedWithCommentsDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLSpaceTest::testUnspecifiedJDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLSpaceTest::testDefaultJDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLSpaceTest::testPreserveJDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLSpaceTest::testNestedJDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.XMLSpaceTest::testNestedWithCommentsJDOM,PASS,0,0
org.apache.commons.jxpath.ri.model.dom.DOMModelTest::testGetNode,PASS,0,0
org.apache.commons.jxpath.ri.model.jdom.JDOMModelTest::testGetNode,PASS,0,0
org.apache.commons.jxpath.ri.model.jdom.JDOMModelTest::testID,PASS,0,0
