ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke this.<com.fasterxml.jackson.databind.module.SimpleModule: void setupModule(com.fasterxml.jackson.databind.Module$SetupContext)>(context), 75, -1, (:305:-1)
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:308:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:309:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:328:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest, this.<com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER> = $stack1, 88, -1, (this.MAPPER:484:-1)
-1, void testParentListRoundtrip(), com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest, $stack8 = new com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest$Parents, 95, -1, (this:425:-1)
-1, void testParentListRoundtrip(), com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest, specialinvoke $stack8.<com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest$Parents: void <init>()>(), 95, -1, (stack1:427:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest$Parents, specialinvoke this.<java.lang.Object: void <init>()>(), 14, -1, (stack8:485:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest$Parents, $stack1 = new java.util.ArrayList, 15, -1, (stack1:428:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest$Parents, specialinvoke $stack1.<java.util.ArrayList: void <init>()>(), 15, -1, (stack1:428:-1)
