test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest::testDecomposition3x3,PASS,4,4
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::cannotAddXSampleData,PASS,0,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::cannotAddNullYSampleData,PASS,0,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::cannotAddSampleDataWithSizeMismatch,PASS,0,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::cannotAddNullCovarianceData,PASS,0,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::notEnoughData,PASS,0,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::cannotAddCovarianceDataWithSampleSizeMismatch,PASS,0,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::cannotAddCovarianceDataThatIsNotSquare,PASS,0,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::testYVariance,PASS,1,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::testNewSample2,PASS,3,3
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::testGLSOLSConsistency,PASS,0,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::testGLSEfficiency,PASS,0,0
