virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
test2947660_r_L398_F_1,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::test2947660,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,r,398,Virtual_Pass,25,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_failing/test2947660_r_L398_F_1/slice.log,
test2947660_r_L399_F_2,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::test2947660,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,r,399,Virtual_Pass,25,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_failing/test2947660_r_L399_F_2/slice.log,
test2947660_r_L405_F_3,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::test2947660,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,r,405,Virtual_Pass,173,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_failing/test2947660_r_L405_F_3/slice.log,
test2947660_lic_L409_F_4,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::test2947660,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,lic,409,Virtual_Fail,195,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_failing/test2947660_lic_L409_F_4/slice.log,
testAxisMargins_r_L238_P_1,org.jfree.chart.axis.junit.ValueAxisTests::testAxisMargins,org.jfree.chart.axis.junit.ValueAxisTests,testAxisMargins,r,238,Virtual_Pass,324,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testAxisMargins_r_L238_P_1/slice.log,
testAxisMargins_r_L242_P_2,org.jfree.chart.axis.junit.ValueAxisTests::testAxisMargins,org.jfree.chart.axis.junit.ValueAxisTests,testAxisMargins,r,242,Virtual_Pass,339,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testAxisMargins_r_L242_P_2/slice.log,
testAxisRange_r_L153_P_3,org.jfree.chart.plot.junit.CategoryPlotTests::testAxisRange,org.jfree.chart.plot.junit.CategoryPlotTests,testAxisRange,r,153,Virtual_Pass,365,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testAxisRange_r_L153_P_3/slice.log,
testGetSeriesItemLabelGenerator_r_L348_P_4,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesItemLabelGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesItemLabelGenerator,r,348,Virtual_Pass,5,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testGetSeriesItemLabelGenerator_r_L348_P_4/slice.log,
testGetSeriesItemLabelGenerator_r_L351_P_5,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesItemLabelGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesItemLabelGenerator,r,351,Virtual_Pass,8,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testGetSeriesItemLabelGenerator_r_L351_P_5/slice.log,
testGetSeriesItemLabelGenerator_r_L353_P_6,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesItemLabelGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesItemLabelGenerator,r,353,Virtual_Pass,8,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testGetSeriesItemLabelGenerator_r_L353_P_6/slice.log,
testGetSeriesItemLabelGenerator_r_L355_P_7,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesItemLabelGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesItemLabelGenerator,r,355,Virtual_Pass,20,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testGetSeriesItemLabelGenerator_r_L355_P_7/slice.log,
testGetSeriesURLGenerator_r_L363_P_8,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesURLGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesURLGenerator,r,363,Virtual_Pass,5,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testGetSeriesURLGenerator_r_L363_P_8/slice.log,
testGetSeriesURLGenerator_r_L365_P_9,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesURLGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesURLGenerator,r,365,Virtual_Pass,8,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testGetSeriesURLGenerator_r_L365_P_9/slice.log,
testGetSeriesURLGenerator_r_L367_P_10,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesURLGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesURLGenerator,r,367,Virtual_Pass,8,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testGetSeriesURLGenerator_r_L367_P_10/slice.log,
testGetSeriesURLGenerator_r_L369_P_11,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesURLGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesURLGenerator,r,369,Virtual_Pass,16,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testGetSeriesURLGenerator_r_L369_P_11/slice.log,
testFindRangeBounds_r_L377_P_12,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testFindRangeBounds,r,377,Virtual_Pass,27,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L377_P_12/slice.log,
testFindRangeBounds_r_L381_P_13,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testFindRangeBounds,r,381,Virtual_Pass,30,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L381_P_13/slice.log,
testFindRangeBounds_r_L384_P_14,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testFindRangeBounds,r,384,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L384_P_14/slice.log,
testFindRangeBounds_r_L387_P_15,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testFindRangeBounds,r,387,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L387_P_15/slice.log,
testFindRangeBounds_r_L390_P_16,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testFindRangeBounds,r,390,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L390_P_16/slice.log,
testFindRangeBounds_r_L323_P_17,org.jfree.chart.renderer.category.junit.BarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.BarRendererTests,testFindRangeBounds,r,323,Virtual_Pass,7,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L323_P_17/slice.log,
testFindRangeBounds_r_L327_P_18,org.jfree.chart.renderer.category.junit.BarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.BarRendererTests,testFindRangeBounds,r,327,Virtual_Pass,12,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L327_P_18/slice.log,
testFindRangeBounds_r_L330_P_19,org.jfree.chart.renderer.category.junit.BarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.BarRendererTests,testFindRangeBounds,r,330,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L330_P_19/slice.log,
testFindRangeBounds_r_L332_P_20,org.jfree.chart.renderer.category.junit.BarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.BarRendererTests,testFindRangeBounds,r,332,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L332_P_20/slice.log,
testFindRangeBounds_r_L336_P_21,org.jfree.chart.renderer.category.junit.BarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.BarRendererTests,testFindRangeBounds,r,336,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L336_P_21/slice.log,
testFindRangeBounds_r_L339_P_22,org.jfree.chart.renderer.category.junit.BarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.BarRendererTests,testFindRangeBounds,r,339,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L339_P_22/slice.log,
testFindRangeBounds_r_L192_P_23,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testFindRangeBounds,r,192,Virtual_Pass,8,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L192_P_23/slice.log,
testFindRangeBounds_r_L196_P_24,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testFindRangeBounds,r,196,Virtual_Pass,8,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L196_P_24/slice.log,
testFindRangeBounds_r_L199_P_25,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testFindRangeBounds,r,199,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L199_P_25/slice.log,
testFindRangeBounds_r_L202_P_26,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testFindRangeBounds,r,202,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L202_P_26/slice.log,
testFindRangeBounds_r_L205_P_27,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testFindRangeBounds,r,205,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L205_P_27/slice.log,
testFindRangeBounds_r_L214_P_28,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testFindRangeBounds,r,214,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L214_P_28/slice.log,
testFindRangeBounds_r_L217_P_29,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testFindRangeBounds,r,217,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Chart_1b/step2_slicing/_slicer4j_passed/testFindRangeBounds_r_L217_P_29/slice.log,
