test_case,test_class,test_method,variable,line,virtual_status
org.jfree.chart.axis.junit.ValueAxisTests::testAxisMargins,org.jfree.chart.axis.junit.ValueAxisTests,testAxisMargins,r,238,Virtual_Pass
org.jfree.chart.axis.junit.ValueAxisTests::testAxisMargins,org.jfree.chart.axis.junit.ValueAxisTests,testAxisMargins,r,242,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::testAxisRange,org.jfree.chart.plot.junit.CategoryPlotTests,testAxisRange,r,153,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesItemLabelGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesItemLabelGenerator,r,348,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesItemLabelGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesItemLabelGenerator,r,351,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesItemLabelGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesItemLabelGenerator,r,353,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesItemLabelGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesItemLabelGenerator,r,355,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesURLGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesURLGenerator,r,363,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesURLGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesURLGenerator,r,365,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesURLGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesURLGenerator,r,367,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testGetSeriesURLGenerator,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetSeriesURLGenerator,r,369,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testFindRangeBounds,r,377,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testFindRangeBounds,r,381,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testFindRangeBounds,r,384,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testFindRangeBounds,r,387,Virtual_Pass
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testFindRangeBounds,r,390,Virtual_Pass
org.jfree.chart.renderer.category.junit.BarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.BarRendererTests,testFindRangeBounds,r,323,Virtual_Pass
org.jfree.chart.renderer.category.junit.BarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.BarRendererTests,testFindRangeBounds,r,327,Virtual_Pass
org.jfree.chart.renderer.category.junit.BarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.BarRendererTests,testFindRangeBounds,r,330,Virtual_Pass
org.jfree.chart.renderer.category.junit.BarRendererTests::testFindRangeBounds,org.jfree.chart.renderer.category.junit.BarRendererTests,testFindRangeBounds,r,332,Virtual_Pass
