test_case,result,assertx_calls_found,assertx_calls_counted
org.jsoup.helper.DataUtilTest::testCharset,PASS,6,6
org.jsoup.helper.DataUtilTest::shouldNotThrowExceptionOnEmptyCharset,PASS,2,2
org.jsoup.helper.DataUtilTest::shouldSelectFirstCharsetOnWeirdMultileCharsetsInMetaTags,PASS,1,1
org.jsoup.helper.DataUtilTest::shouldCorrectCharsetForDuplicateCharsetString,PASS,1,1
org.jsoup.helper.DataUtilTest::shouldReturnNullForIllegalCharsetNames,PASS,1,1
org.jsoup.helper.DataUtilTest::generatesMimeBoundaries,PASS,3,3
org.jsoup.helper.W3CDomTest::simpleConversion,PASS,1,1
org.jsoup.helper.W3CDomTest::handlesInvalidAttributeNames,PASS,2,2
org.jsoup.integration.ConnectTest::exceptOnUnsupportedProtocol,PASS,2,2
org.jsoup.integration.ConnectTest::multiCookieSet,PASS,0,0
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateUtf8,PASS,4,4
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateIso8859,PASS,4,4
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateNoCharset,PASS,2,2
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateDisabled,PASS,2,2
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateDisabledNoChanges,PASS,5,5
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateEnabledAfterCharsetChange,PASS,2,2
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateCleanup,PASS,1,1
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlUtf8,PASS,4,4
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlIso8859,PASS,4,4
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlNoCharset,PASS,2,2
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlDisabled,PASS,1,1
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlDisabledNoChanges,PASS,3,3
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdatedDisabledPerDefault,PASS,1,1
org.jsoup.nodes.DocumentTypeTest::constructorValidationOkWithBlankName,PASS,0,0
org.jsoup.nodes.DocumentTypeTest::constructorValidationThrowsExceptionOnNulls,PASS,0,0
org.jsoup.nodes.DocumentTypeTest::constructorValidationOkWithBlankPublicAndSystemIds,PASS,0,0
org.jsoup.nodes.ElementTest::moveByAppend,PASS,6,6
