test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.math3.fitting.CurveFitterTest::testMath372,org.apache.commons.math3.fitting.CurveFitterTest,testMath372,optimizer,123,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest::testCircleFitting,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest,testCircleFitting,optimizer,65,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest::testCircleFitting,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest,testCircleFitting,optimizer,73,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest::testCircleFitting,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest,testCircleFitting,optimizer,74,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest::testCircleFitting,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest,testCircleFitting,optimum,75,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest::testRosenbrock,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest,testRosenbrock,optimizer,101,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest::testRosenbrock,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest,testRosenbrock,optimizer,102,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest::testRosenbrock,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest,testRosenbrock,optimizer,103,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest::testRosenbrock,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest,testRosenbrock,optimum,104,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest::testStartSimplexInsideRange,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest,testStartSimplexInsideRange,optimum,50,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest::testStartSimplexInsideRange,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest,testStartSimplexInsideRange,optimum,51,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest::testStartSimplexOutsideRange,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest,testStartSimplexOutsideRange,optimum,73,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest::testStartSimplexOutsideRange,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest,testStartSimplexOutsideRange,optimum,74,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest::testOptimumOutsideRange,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest,testOptimumOutsideRange,optimum,96,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest::testOptimumOutsideRange,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest,testOptimumOutsideRange,optimum,97,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest::testUnbounded,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest,testUnbounded,optimum,121,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest::testUnbounded,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest,testUnbounded,optimum,122,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest::testHalfBounded,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest,testHalfBounded,optimum,146,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest::testHalfBounded,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest,testHalfBounded,optimum,147,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testColumnsPermutation,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testColumnsPermutation,optimum,159,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testColumnsPermutation,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testColumnsPermutation,optimum,160,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testColumnsPermutation,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testColumnsPermutation,optimum,161,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testNoDependency,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testNoDependency,optimum,185,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testOneSet,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testOneSet,optimum,205,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testOneSet,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testOneSet,optimum,206,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testOneSet,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testOneSet,optimum,207,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testTwoSets,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testTwoSets,optimum,249,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testTwoSets,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testTwoSets,optimum,250,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testTwoSets,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testTwoSets,optimum,251,Virtual_Pass
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testTwoSets,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testTwoSets,optimum,252,Virtual_Pass
