virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testTrivial_optimum_L137_F_1,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testTrivial,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testTrivial,optimum,137,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Math_6b/step2_slicing/_slicer4j_failing/testTrivial_optimum_L137_F_1/slice.log,
testTrivial_optimum_L138_F_2,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testTrivial,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testTrivial,optimum,138,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Math_6b/step2_slicing/_slicer4j_failing/testTrivial_optimum_L138_F_2/slice.log,
testTrivial_optimizer_L141_F_3,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testTrivial,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testTrivial,optimizer,141,Virtual_Fail,2,/opt/resq/resQ_outputs/work/Math_6b/step2_slicing/_slicer4j_failing/testTrivial_optimizer_L141_F_3/slice.log,
testRosen_doTest_L132_F_4,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testRosen,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testRosen,doTest,132,Virtual_Fail,0,,
testMaximize_doTest_L148_F_5,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testMaximize,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testMaximize,doTest,148,Virtual_Fail,0,,
testEllipse_doTest_L168_F_6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testEllipse,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testEllipse,doTest,168,Virtual_Fail,0,,
testElliRotated_doTest_L183_F_7,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testElliRotated,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testElliRotated,doTest,183,Virtual_Fail,0,,
testCigar_doTest_L198_F_8,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testCigar,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testCigar,doTest,198,Virtual_Fail,0,,
testCigarWithBoundaries_doTest_L213_F_9,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testCigarWithBoundaries,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testCigarWithBoundaries,doTest,213,Virtual_Fail,0,,
testTwoAxes_doTest_L228_F_10,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testTwoAxes,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testTwoAxes,doTest,228,Virtual_Fail,0,,
testCigTab_doTest_L243_F_11,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testCigTab,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testCigTab,doTest,243,Virtual_Fail,0,,
testSphere_doTest_L258_F_12,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testSphere,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testSphere,doTest,258,Virtual_Fail,0,,
testTablet_doTest_L273_F_13,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testTablet,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testTablet,doTest,273,Virtual_Fail,0,,
testDiffPow_doTest_L288_F_14,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testDiffPow,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testDiffPow,doTest,288,Virtual_Fail,0,,
testSsDiffPow_doTest_L303_F_15,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testSsDiffPow,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testSsDiffPow,doTest,303,Virtual_Fail,0,,
testAckley_doTest_L318_F_16,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testAckley,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testAckley,doTest,318,Virtual_Fail,0,,
testRastrigin_doTest_L333_F_17,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testRastrigin,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testRastrigin,doTest,333,Virtual_Fail,0,,
testConstrainedRosen_doTest_L348_F_18,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testConstrainedRosen,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testConstrainedRosen,doTest,348,Virtual_Fail,0,,
testDiagonalRosen_doTest_L363_F_19,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testDiagonalRosen,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testDiagonalRosen,doTest,363,Virtual_Fail,0,,
testSumSinc_doTest_L75_F_20,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest::testSumSinc,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest,testSumSinc,doTest,75,Virtual_Fail,0,,
testMinimize1_optimum_L59_F_21,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMinimize1,optimum,59,Virtual_Pass,0,,
testMinimize1_optimum_L60_F_22,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMinimize1,optimum,60,Virtual_Pass,0,,
testMinimize1_optimum_L61_F_23,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMinimize1,optimum,61,Virtual_Pass,0,,
testMinimize1_optimizer_L62_F_24,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMinimize1,optimizer,62,Virtual_Pass,0,,
testMinimize1_optimizer_L63_F_25,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMinimize1,optimizer,63,Virtual_Pass,0,,
testMinimize1_optimizer_L66_F_26,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMinimize1,optimizer,66,Virtual_Fail,0,,
testMinimize2_optimum_L80_F_27,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize2,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMinimize2,optimum,80,Virtual_Pass,0,,
testMinimize2_optimum_L81_F_28,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize2,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMinimize2,optimum,81,Virtual_Pass,0,,
