ID, Method, Class, Line, Source, Var
-1, void setUp(), org.apache.commons.csv.CSVRecordTest, $stack1 = newarray (java.lang.String)[3], 47, -1, (stack1:6:-1)
-1, void setUp(), org.apache.commons.csv.CSVRecordTest, $stack1[0] = "A", 47, -1, (stack1:6:-1)
-1, void setUp(), org.apache.commons.csv.CSVRecordTest, $stack1[1] = "B", 47, -1, (stack1:6:-1)
-1, void setUp(), org.apache.commons.csv.CSVRecordTest, $stack1[2] = "C", 47, -1, (stack1:6:-1)
-1, void setUp(), org.apache.commons.csv.CSVRecordTest, this.<org.apache.commons.csv.CSVRecordTest: java.lang.String[] values> = $stack1, 47, -1, (this.values:11:-1)
-1, void setUp(), org.apache.commons.csv.CSVRecordTest, $stack3 = this.<org.apache.commons.csv.CSVRecordTest: java.lang.String[] values>, 48, -1, (values:16:-1)
-1, void setUp(), org.apache.commons.csv.CSVRecordTest, specialinvoke $stack2.<org.apache.commons.csv.CSVRecord: void <init>(java.lang.String[];java.util.Map;java.lang.String;long;long)>($stack3; null; null; 0L; -1L), 48, -1, (stack8:18:-1)
-1, void <init>(java.lang.String[];java.util.Map;java.lang.String;long;long), org.apache.commons.csv.CSVRecord, if values == null goto $stack8 = <org.apache.commons.csv.CSVRecord: java.lang.String[] EMPTY_STRING_ARRAY>, 56, -1, (values:16:-1)
-1, void <init>(java.lang.String[];java.util.Map;java.lang.String;long;long), org.apache.commons.csv.CSVRecord, $stack8 = values, 56, -1, (stack8:18:-1)
-1, void <init>(java.lang.String[];java.util.Map;java.lang.String;long;long), org.apache.commons.csv.CSVRecord, this.<org.apache.commons.csv.CSVRecord: java.lang.String[] values> = $stack8, 56, -1, (this.values:56:-1)
-1, void testIterator(), org.apache.commons.csv.CSVRecordTest, $stack5 = virtualinvoke $stack4.<org.apache.commons.csv.CSVRecord: java.util.Iterator iterator()>(), 127, -1, (stack1:59:-1)
-1, java.util.Iterator iterator(), org.apache.commons.csv.CSVRecord, $stack1 = specialinvoke this.<org.apache.commons.csv.CSVRecord: java.util.List toList()>(), 203, -1, (stack1:57:-1)
-1, java.util.List toList(), org.apache.commons.csv.CSVRecord, $stack1 = this.<org.apache.commons.csv.CSVRecord: java.lang.String[] values>, 243, -1, (stack1:57:-1)
-1, java.util.List toList(), org.apache.commons.csv.CSVRecord, $stack2 = staticinvoke <java.util.Arrays: java.util.List asList(java.lang.Object[])>($stack1), 243, -1, (stack2:58:-1)
-1, java.util.List toList(), org.apache.commons.csv.CSVRecord, return $stack2, 243, -1, (stack1:59:-1)
-1, java.util.Iterator iterator(), org.apache.commons.csv.CSVRecord, $stack2 = interfaceinvoke $stack1.<java.util.List: java.util.Iterator iterator()>(), 203, -1, (stack2:60:-1)
-1, java.util.Iterator iterator(), org.apache.commons.csv.CSVRecord, return $stack2, 203, -1, (stack5:63:-1)
-1, void testIterator(), org.apache.commons.csv.CSVRecordTest, $stack6 = interfaceinvoke $stack5.<java.util.Iterator: boolean hasNext()>(), 127, -1, (stack6:62:-1)
-1, void testIterator(), org.apache.commons.csv.CSVRecordTest, if $stack6 == 0 goto return, 127, -1, (value:85:-1)
-1, void testIterator(), org.apache.commons.csv.CSVRecordTest, $stack7 = interfaceinvoke $stack5.<java.util.Iterator: java.lang.Object next()>(), 127, -1, (stack5:70:-1)
-1, void testIterator(), org.apache.commons.csv.CSVRecordTest, value = (java.lang.String) $stack7, 127, -1, (value:85:-1)
-1, void testIterator(), org.apache.commons.csv.CSVRecordTest, $stack8 = this.<org.apache.commons.csv.CSVRecordTest: java.lang.String[] values>, 128, -1, (value:85:-1)
-1, void testIterator(), org.apache.commons.csv.CSVRecordTest, $stack9 = $stack8[i], 128, -1, (value:85:-1)
-1, void testIterator(), org.apache.commons.csv.CSVRecordTest, staticinvoke <org.junit.Assert: void assertEquals(java.lang.Object;java.lang.Object)>($stack9; value), 128, -1, (value:85:-1)
