test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.collections4.CollectionUtilsTest::forAllButLastDoCollection,org.apache.commons.collections4.CollectionUtilsTest,forAllButLastDoCollection,result,700,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRetainAll,org.apache.commons.collections4.CollectionUtilsTest,testRetainAll,result,1499,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRetainAll,org.apache.commons.collections4.CollectionUtilsTest,testRetainAll,result,1500,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRetainAll,org.apache.commons.collections4.CollectionUtilsTest,testRetainAll,result,1501,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRetainAll,org.apache.commons.collections4.CollectionUtilsTest,testRetainAll,result,1502,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRemoveAll,org.apache.commons.collections4.CollectionUtilsTest,testRemoveAll,result,1531,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRemoveAll,org.apache.commons.collections4.CollectionUtilsTest,testRemoveAll,result,1532,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRemoveAll,org.apache.commons.collections4.CollectionUtilsTest,testRemoveAll,result,1533,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRemoveAll,org.apache.commons.collections4.CollectionUtilsTest,testRemoveAll,result,1534,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testTransformedCollection_2,org.apache.commons.collections4.CollectionUtilsTest,testTransformedCollection_2,result,1578,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testTransformedCollection_2,org.apache.commons.collections4.CollectionUtilsTest,testTransformedCollection_2,result,1579,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testTransformedCollection_2,org.apache.commons.collections4.CollectionUtilsTest,testTransformedCollection_2,result,1580,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRemoveAllWithEquator,org.apache.commons.collections4.CollectionUtilsTest,testRemoveAllWithEquator,result,1888,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRemoveAllWithEquator,org.apache.commons.collections4.CollectionUtilsTest,testRemoveAllWithEquator,result,1889,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRemoveAllWithEquator,org.apache.commons.collections4.CollectionUtilsTest,testRemoveAllWithEquator,result,1890,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRemoveAllWithEquator,org.apache.commons.collections4.CollectionUtilsTest,testRemoveAllWithEquator,result,1891,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRetainAllWithEquator,org.apache.commons.collections4.CollectionUtilsTest,testRetainAllWithEquator,result,1937,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRetainAllWithEquator,org.apache.commons.collections4.CollectionUtilsTest,testRetainAllWithEquator,result,1938,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRetainAllWithEquator,org.apache.commons.collections4.CollectionUtilsTest,testRetainAllWithEquator,result,1939,Virtual_Pass
org.apache.commons.collections4.CollectionUtilsTest::testRetainAllWithEquator,org.apache.commons.collections4.CollectionUtilsTest,testRetainAllWithEquator,result,1940,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToString,org.apache.commons.collections4.IterableUtilsTest,testToString,result,275,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToString,org.apache.commons.collections4.IterableUtilsTest,testToString,result,278,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToString,org.apache.commons.collections4.IterableUtilsTest,testToString,result,281,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToString,org.apache.commons.collections4.IterableUtilsTest,testToString,result,288,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToString,org.apache.commons.collections4.IterableUtilsTest,testToString,result,296,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToString,org.apache.commons.collections4.IterableUtilsTest,testToString,result,304,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToStringDelimiter,org.apache.commons.collections4.IterableUtilsTest,testToStringDelimiter,result,317,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToStringDelimiter,org.apache.commons.collections4.IterableUtilsTest,testToStringDelimiter,result,320,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToStringDelimiter,org.apache.commons.collections4.IterableUtilsTest,testToStringDelimiter,result,323,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToStringDelimiter,org.apache.commons.collections4.IterableUtilsTest,testToStringDelimiter,result,326,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToStringDelimiter,org.apache.commons.collections4.IterableUtilsTest,testToStringDelimiter,result,329,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToStringDelimiter,org.apache.commons.collections4.IterableUtilsTest,testToStringDelimiter,result,332,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToStringDelimiter,org.apache.commons.collections4.IterableUtilsTest,testToStringDelimiter,result,335,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToStringDelimiter,org.apache.commons.collections4.IterableUtilsTest,testToStringDelimiter,result,338,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToStringDelimiter,org.apache.commons.collections4.IterableUtilsTest,testToStringDelimiter,result,341,Virtual_Pass
org.apache.commons.collections4.IterableUtilsTest::testToStringWithNullArguments,org.apache.commons.collections4.IterableUtilsTest,testToStringWithNullArguments,result,352,Virtual_Pass
org.apache.commons.collections4.IteratorUtilsTest::testToList,org.apache.commons.collections4.IteratorUtilsTest,testToList,result,164,Virtual_Pass
