virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testIZeroIndex_ptr_L49_F_1,com.fasterxml.jackson.core.TestJsonPointer::testIZeroIndex,com.fasterxml.jackson.core.TestJsonPointer,testIZeroIndex,ptr,49,Virtual_Pass,27,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_failing/testIZeroIndex_ptr_L49_F_1/slice.log,
testIZeroIndex_ptr_L51_F_2,com.fasterxml.jackson.core.TestJsonPointer::testIZeroIndex,com.fasterxml.jackson.core.TestJsonPointer,testIZeroIndex,ptr,51,Virtual_Fail,31,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_failing/testIZeroIndex_ptr_L51_F_2/slice.log,
testSimplePath_ptr_L12_P_1,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,12,Virtual_Pass,17,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L12_P_1/slice.log,
testSimplePath_ptr_L13_P_2,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,13,Virtual_Pass,17,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L13_P_2/slice.log,
testSimplePath_ptr_L14_P_3,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,14,Virtual_Pass,17,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L14_P_3/slice.log,
testSimplePath_ptr_L15_P_4,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,15,Virtual_Pass,17,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L15_P_4/slice.log,
testSimplePath_ptr_L18_P_5,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,18,Virtual_Pass,4,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L18_P_5/slice.log,
testSimplePath_ptr_L19_P_6,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,19,Virtual_Pass,4,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L19_P_6/slice.log,
testSimplePath_ptr_L20_P_7,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,20,Virtual_Pass,4,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L20_P_7/slice.log,
testSimplePath_ptr_L21_P_8,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,21,Virtual_Pass,4,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L21_P_8/slice.log,
testSimplePath_ptr_L22_P_9,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,22,Virtual_Pass,4,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L22_P_9/slice.log,
testSimplePath_ptr_L25_P_10,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,25,Virtual_Pass,4,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L25_P_10/slice.log,
testSimplePath_ptr_L26_P_11,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,26,Virtual_Pass,4,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L26_P_11/slice.log,
testSimplePath_ptr_L27_P_12,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,27,Virtual_Pass,4,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L27_P_12/slice.log,
testSimplePath_ptr_L28_P_13,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,28,Virtual_Pass,4,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L28_P_13/slice.log,
testSimplePath_ptr_L29_P_14,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,29,Virtual_Pass,4,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L29_P_14/slice.log,
testSimplePath_ptr_L33_P_15,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,33,Virtual_Pass,12,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L33_P_15/slice.log,
testSimplePath_ptr_L34_P_16,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,34,Virtual_Pass,12,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L34_P_16/slice.log,
testSimplePath_ptr_L35_P_17,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,35,Virtual_Pass,12,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L35_P_17/slice.log,
testSimplePath_ptr_L36_P_18,com.fasterxml.jackson.core.TestJsonPointer::testSimplePath,com.fasterxml.jackson.core.TestJsonPointer,testSimplePath,ptr,36,Virtual_Pass,12,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testSimplePath_ptr_L36_P_18/slice.log,
testWonkyNumber173_ptr_L42_P_19,com.fasterxml.jackson.core.TestJsonPointer::testWonkyNumber173,com.fasterxml.jackson.core.TestJsonPointer,testWonkyNumber173,ptr,42,Virtual_Pass,18,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testWonkyNumber173_ptr_L42_P_19/slice.log,
testQuotedPath_ptr_L59_P_20,com.fasterxml.jackson.core.TestJsonPointer::testQuotedPath,com.fasterxml.jackson.core.TestJsonPointer,testQuotedPath,ptr,59,Virtual_Pass,2,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testQuotedPath_ptr_L59_P_20/slice.log,
testQuotedPath_ptr_L60_P_21,com.fasterxml.jackson.core.TestJsonPointer::testQuotedPath,com.fasterxml.jackson.core.TestJsonPointer,testQuotedPath,ptr,60,Virtual_Pass,2,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testQuotedPath_ptr_L60_P_21/slice.log,
testQuotedPath_ptr_L61_P_22,com.fasterxml.jackson.core.TestJsonPointer::testQuotedPath,com.fasterxml.jackson.core.TestJsonPointer,testQuotedPath,ptr,61,Virtual_Pass,2,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testQuotedPath_ptr_L61_P_22/slice.log,
testQuotedPath_ptr_L62_P_23,com.fasterxml.jackson.core.TestJsonPointer::testQuotedPath,com.fasterxml.jackson.core.TestJsonPointer,testQuotedPath,ptr,62,Virtual_Pass,2,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testQuotedPath_ptr_L62_P_23/slice.log,
testQuotedPath_ptr_L65_P_24,com.fasterxml.jackson.core.TestJsonPointer::testQuotedPath,com.fasterxml.jackson.core.TestJsonPointer,testQuotedPath,ptr,65,Virtual_Pass,21,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testQuotedPath_ptr_L65_P_24/slice.log,
testQuotedPath_ptr_L66_P_25,com.fasterxml.jackson.core.TestJsonPointer::testQuotedPath,com.fasterxml.jackson.core.TestJsonPointer,testQuotedPath,ptr,66,Virtual_Pass,21,/opt/resq/resQ_outputs/work/JacksonCore_6b/step2_slicing/_slicer4j_passed/testQuotedPath_ptr_L66_P_25/slice.log,
