test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaZipFile,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaZipFile,zae,39,Virtual_Pass
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaZipFile,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaZipFile,zae,40,Virtual_Pass
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaZipFile,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaZipFile,zf,41,Virtual_Pass
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaStream,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaStream,zae,62,Virtual_Pass
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaStream,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaStream,zae,63,Virtual_Pass
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaStream,org.apache.commons.compress.archivers.zip.EncryptedArchiveTest,testReadPasswordEncryptedEntryViaStream,zae,64,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,96,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,97,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,98,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields,zf,197,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields,zf,198,Virtual_Pass
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields,zf,199,Virtual_Pass
