rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S126,StopWatch.java,179,stopTime = System.currentTimeMillis();,0.707107,2,2
1,S127,StopWatch.java,180,this.runningState = STATE_SUSPENDED;,0.707107,2,2
3,S124,StopWatch.java,176,if(this.runningState != STATE_RUNNING) {,0.57735,1,3
4,S134,StopWatch.java,210,return this.stopTime - this.startTime;,0.5,1,4
5,S108,StopWatch.java,115,if(this.runningState != STATE_RUNNING && this.runningState != STATE_SUSPENDED) {,0.447214,4,8
5,S110,StopWatch.java,118,stopTime = System.currentTimeMillis();,0.447214,4,8
5,S111,StopWatch.java,119,this.runningState = STATE_STOPPED;,0.447214,4,8
5,S133,StopWatch.java,209,if(this.runningState == STATE_STOPPED || this.runningState == STATE_SUSPENDED) {,0.447214,4,8
9,S96,StopWatch.java,65,private int runningState = STATE_UNSTARTED;,0.408248,10,18
9,S97,StopWatch.java,70,private int splitState   = STATE_UNSPLIT;,0.408248,10,18
9,S98,StopWatch.java,75,private long startTime = -1;,0.408248,10,18
9,S99,StopWatch.java,79,private long stopTime = -1;,0.408248,10,18
9,S100,StopWatch.java,85,super();,0.408248,10,18
9,S101,StopWatch.java,96,if(this.runningState == STATE_STOPPED) {,0.408248,10,18
9,S103,StopWatch.java,99,if(this.runningState != STATE_UNSTARTED) {,0.408248,10,18
9,S105,StopWatch.java,102,stopTime = -1;,0.408248,10,18
9,S106,StopWatch.java,103,startTime = System.currentTimeMillis();,0.408248,10,18
9,S107,StopWatch.java,104,this.runningState = STATE_RUNNING;,0.408248,10,18
19,S1,DurationFormatUtils.java,81,"return formatDuration(durationMillis, ""H:mm:ss.SSS"");",0.0,136,154
19,S2,DurationFormatUtils.java,111,"return formatDuration(durationMillis, format, true);",0.0,136,154
19,S3,DurationFormatUtils.java,129,Token[] tokens = lexx(format);,0.0,136,154
19,S4,DurationFormatUtils.java,131,int days         = 0;,0.0,136,154
19,S5,DurationFormatUtils.java,132,int hours        = 0;,0.0,136,154
19,S6,DurationFormatUtils.java,133,int minutes      = 0;,0.0,136,154
19,S7,DurationFormatUtils.java,134,int seconds      = 0;,0.0,136,154
19,S8,DurationFormatUtils.java,135,int milliseconds = 0;,0.0,136,154
19,S9,DurationFormatUtils.java,137,"if (Token.containsTokenWithValue(tokens, d) ) {",0.0,136,154
19,S10,DurationFormatUtils.java,141,"if (Token.containsTokenWithValue(tokens, H) ) {",0.0,136,154
19,S11,DurationFormatUtils.java,142,hours = (int) (durationMillis / DateUtils.MILLIS_PER_HOUR);,0.0,136,154
19,S12,DurationFormatUtils.java,143,durationMillis = durationMillis - (hours * DateUtils.MILLIS_PER_HOUR);,0.0,136,154
19,S13,DurationFormatUtils.java,145,"if (Token.containsTokenWithValue(tokens, m) ) {",0.0,136,154
19,S14,DurationFormatUtils.java,146,minutes = (int) (durationMillis / DateUtils.MILLIS_PER_MINUTE);,0.0,136,154
19,S15,DurationFormatUtils.java,147,durationMillis = durationMillis - (minutes * DateUtils.MILLIS_PER_MINUTE);,0.0,136,154
19,S16,DurationFormatUtils.java,149,"if (Token.containsTokenWithValue(tokens, s) ) {",0.0,136,154
19,S17,DurationFormatUtils.java,150,seconds = (int) (durationMillis / DateUtils.MILLIS_PER_SECOND);,0.0,136,154
