test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.compress.ChainingTestCase::testTarGzip,PASS,2,2
org.apache.commons.compress.ChainingTestCase::testTarBzip2,PASS,2,2
org.apache.commons.compress.DetectCompressorTestCase::testDetection,PASS,8,8
org.apache.commons.compress.archivers.SevenZTestCase::testSevenZArchiveCreationUsingCopy,PASS,0,0
org.apache.commons.compress.archivers.SevenZTestCase::testSevenZArchiveCreationUsingLZMA2,PASS,0,0
org.apache.commons.compress.archivers.SevenZTestCase::testSevenZArchiveCreationUsingBZIP2,PASS,0,0
org.apache.commons.compress.archivers.SevenZTestCase::testSevenZArchiveCreationUsingDeflate,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testAllEmptyFilesArchive,PASS,1,1
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testHelloWorldHeaderCompressionOffCopy,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testHelloWorldHeaderCompressionOffLZMA2,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::test7zUnarchive,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::test7zDeflateUnarchive,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::test7zDecryptUnarchive,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testEncryptedArchiveRequiresPassword,PASS,1,1
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testDirectoriesAndEmptyFiles,PASS,24,24
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testDirectoriesOnly,PASS,3,3
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testCantFinishTwice,PASS,1,1
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSixEmptyFiles,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSixFilesSomeNotEmpty,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSevenEmptyFiles,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSevenFilesSomeNotEmpty,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testEightEmptyFiles,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testEightFilesSomeNotEmpty,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testNineEmptyFiles,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testNineFilesSomeNotEmpty,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testTwentyNineEmptyFiles,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testTwentyNineFilesSomeNotEmpty,PASS,0,0
org.apache.commons.compress.compressors.BZip2TestCase::testBzipCreation,PASS,1,1
org.apache.commons.compress.compressors.BZip2TestCase::testBzip2Unarchive,PASS,0,0
org.apache.commons.compress.compressors.BZip2TestCase::testConcatenatedStreamsReadFirstOnly,PASS,2,2
org.apache.commons.compress.compressors.BZip2TestCase::testConcatenatedStreamsReadFully,PASS,4,4
org.apache.commons.compress.compressors.BZip2TestCase::testCOMPRESS131,PASS,1,1
org.apache.commons.compress.compressors.FramedSnappyTestCase::testDefaultExtraction,PASS,0,0
org.apache.commons.compress.compressors.FramedSnappyTestCase::testDefaultExtractionViaFactory,PASS,0,0
org.apache.commons.compress.compressors.FramedSnappyTestCase::testDefaultExtractionViaFactoryAutodetection,PASS,0,0
org.apache.commons.compress.compressors.GZipTestCase::testGzipCreation,PASS,0,0
org.apache.commons.compress.compressors.GZipTestCase::testGzipUnarchive,PASS,0,0
org.apache.commons.compress.compressors.GZipTestCase::testConcatenatedStreamsReadFirstOnly,PASS,2,2
org.apache.commons.compress.compressors.GZipTestCase::testConcatenatedStreamsReadFully,PASS,4,4
org.apache.commons.compress.compressors.GZipTestCase::testCorruptedInput,PASS,0,0
org.apache.commons.compress.compressors.GZipTestCase::testInteroperabilityWithGzipCompressorInputStream,PASS,1,1
org.apache.commons.compress.compressors.GZipTestCase::testInteroperabilityWithGZIPInputStream,PASS,1,1
org.apache.commons.compress.compressors.GZipTestCase::testInvalidCompressionLevel,PASS,0,0
org.apache.commons.compress.compressors.GZipTestCase::testExtraFlagsFastestCompression,PASS,0,0
org.apache.commons.compress.compressors.GZipTestCase::testExtraFlagsBestCompression,PASS,0,0
org.apache.commons.compress.compressors.GZipTestCase::testExtraFlagsDefaultCompression,PASS,0,0
org.apache.commons.compress.compressors.GZipTestCase::testOverWrite,PASS,0,0
org.apache.commons.compress.compressors.XZTestCase::testXZCreation,PASS,0,0
org.apache.commons.compress.compressors.XZTestCase::testXZUnarchive,PASS,0,0
org.apache.commons.compress.compressors.XZTestCase::testConcatenatedStreamsReadFirstOnly,PASS,2,2
org.apache.commons.compress.compressors.XZTestCase::testConcatenatedStreamsReadFully,PASS,4,4
org.apache.commons.compress.compressors.ZTestCase::testZUnarchive,PASS,0,0
org.apache.commons.compress.compressors.ZTestCase::testZUnarchiveViaFactory,PASS,0,0
org.apache.commons.compress.compressors.bzip2.PythonTruncatedBzip2Test::testTruncatedData,PASS,0,0
