ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke this.<com.fasterxml.jackson.databind.module.SimpleModule: void setupModule(com.fasterxml.jackson.databind.Module$SetupContext)>(context), 75, -1, (:305:-1)
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:308:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:309:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:328:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.misc.RootNameTest, this.<com.fasterxml.jackson.dataformat.xml.misc.RootNameTest: com.fasterxml.jackson.dataformat.xml.XmlMapper _xmlMapper> = $stack1, 39, -1, (this._xmlMapper:330:-1)
-1, void testDynamicRootName(), com.fasterxml.jackson.dataformat.xml.misc.RootNameTest, $stack3 = this.<com.fasterxml.jackson.dataformat.xml.misc.RootNameTest: com.fasterxml.jackson.dataformat.xml.XmlMapper _xmlMapper>, 71, -1, (stack3:331:-1)
-1, void testDynamicRootName(), com.fasterxml.jackson.dataformat.xml.misc.RootNameTest, $stack4 = virtualinvoke $stack3.<com.fasterxml.jackson.dataformat.xml.XmlMapper: com.fasterxml.jackson.databind.ObjectWriter writer()>(), 71, -1, (stack4:332:-1)
-1, void testDynamicRootName(), com.fasterxml.jackson.dataformat.xml.misc.RootNameTest, $stack5 = virtualinvoke $stack4.<com.fasterxml.jackson.databind.ObjectWriter: com.fasterxml.jackson.databind.ObjectWriter withRootName(java.lang.String)>("rudy"), 71, -1, (stack5:951:-1)
-1, void testDynamicRootName(), com.fasterxml.jackson.dataformat.xml.misc.RootNameTest, $stack8 = new com.fasterxml.jackson.dataformat.xml.XmlTestBase$StringBean, 76, -1, (stack8:951:-1)
-1, void testDynamicRootName(), com.fasterxml.jackson.dataformat.xml.misc.RootNameTest, specialinvoke $stack8.<com.fasterxml.jackson.dataformat.xml.XmlTestBase$StringBean: void <init>(java.lang.String)>(null), 76, -1, (this:948:-1)
-1, void <init>(java.lang.String), com.fasterxml.jackson.dataformat.xml.XmlTestBase$StringBean, specialinvoke this.<java.lang.Object: void <init>()>(), 113, -1, (stack8:951:-1)
-1, void <init>(java.lang.String), com.fasterxml.jackson.dataformat.xml.XmlTestBase$StringBean, this.<com.fasterxml.jackson.dataformat.xml.XmlTestBase$StringBean: java.lang.String text> = s, 113, -1, (stack8:951:-1)
-1, void testDynamicRootName(), com.fasterxml.jackson.dataformat.xml.misc.RootNameTest, $stack9 = virtualinvoke $stack5.<com.fasterxml.jackson.databind.ObjectWriter: java.lang.String writeValueAsString(java.lang.Object)>($stack8), 76, -1, (stack9:1238:-1)
-1, void testDynamicRootName(), com.fasterxml.jackson.dataformat.xml.misc.RootNameTest, staticinvoke <com.fasterxml.jackson.dataformat.xml.misc.RootNameTest: void assertEquals(java.lang.String;java.lang.String)>("<rudy><text/></rudy>"; $stack9), 77, -1, (stack9:1238:-1)
