ID, Method, Class, Line, Source, Var
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest, specialinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlTestBase: void <init>()>(), 10, -1, (:0:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.XmlTestBase, specialinvoke this.<junit.framework.TestCase: void <init>()>(), 209, -1, (:3:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest, $stack1 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest: com.fasterxml.jackson.dataformat.xml.XmlMapper xmlMapper(boolean)>(1), 12, -1, (:71:-1)
-1, com.fasterxml.jackson.dataformat.xml.XmlMapper xmlMapper(boolean), com.fasterxml.jackson.dataformat.xml.XmlTestBase, specialinvoke $stack4.<com.fasterxml.jackson.dataformat.xml.XmlMapper: void <init>(com.fasterxml.jackson.dataformat.xml.JacksonXmlModule)>($stack3), 220, -1, (:165:-1)
-1, void <init>(com.fasterxml.jackson.dataformat.xml.JacksonXmlModule), com.fasterxml.jackson.dataformat.xml.XmlMapper, specialinvoke $stack2.<com.fasterxml.jackson.dataformat.xml.XmlFactory: void <init>()>(), 71, -1, (:166:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.XmlFactory, specialinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: void <init>(com.fasterxml.jackson.core.ObjectCodec;javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory)>(null; null; null), 84, -1, (:169:-1)
-1, void <init>(com.fasterxml.jackson.core.ObjectCodec;javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory), com.fasterxml.jackson.dataformat.xml.XmlFactory, specialinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: void <init>(com.fasterxml.jackson.core.ObjectCodec;int;int;javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory;java.lang.String)>(oc; $stack5; $stack4; xmlIn; xmlOut; null), 100, -1, (xmlOut:181:-1)
-1, void <init>(com.fasterxml.jackson.core.ObjectCodec;int;int;javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory;java.lang.String), com.fasterxml.jackson.dataformat.xml.XmlFactory, if xmlOut != null goto virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: void _initFactories(javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory)>(xmlIn; xmlOut), 119, -1, (:182:-1)
-1, void <init>(com.fasterxml.jackson.core.ObjectCodec;int;int;javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory;java.lang.String), com.fasterxml.jackson.dataformat.xml.XmlFactory, xmlOut = staticinvoke <javax.xml.stream.XMLOutputFactory: javax.xml.stream.XMLOutputFactory newInstance()>(), 120, -1, (xmlOut:190:-1)
-1, void <init>(com.fasterxml.jackson.core.ObjectCodec;int;int;javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory;java.lang.String), com.fasterxml.jackson.dataformat.xml.XmlFactory, virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: void _initFactories(javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory)>(xmlIn; xmlOut), 122, -1, (java.lang.Boolean.TRUE:184:-1)
-1, void _initFactories(javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory), com.fasterxml.jackson.dataformat.xml.XmlFactory, $stack3 = <java.lang.Boolean: java.lang.Boolean TRUE>, 143, -1, (stack3:185:-1)
-1, void _initFactories(javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory), com.fasterxml.jackson.dataformat.xml.XmlFactory, virtualinvoke xmlOut.<javax.xml.stream.XMLOutputFactory: void setProperty(java.lang.String;java.lang.Object)>("javax.xml.stream.isRepairingNamespaces"; $stack3), 143, -1, (xmlOut:190:-1)
-1, void <init>(com.fasterxml.jackson.core.ObjectCodec;int;int;javax.xml.stream.XMLInputFactory;javax.xml.stream.XMLOutputFactory;java.lang.String), com.fasterxml.jackson.dataformat.xml.XmlFactory, this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: javax.xml.stream.XMLOutputFactory _xmlOutputFactory> = xmlOut, 124, -1, (this._xmlOutputFactory:262:-1)
-1, void testSimple(), com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest, $stack4 = new java.io.StringWriter, 16, -1, (stack4:255:-1)
-1, void testSimple(), com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest, specialinvoke $stack4.<java.io.StringWriter: void <init>()>(), 16, -1, (stack4:2067:-1)
-1, void testSimple(), com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest, $stack7 = virtualinvoke $stack6.<com.fasterxml.jackson.dataformat.xml.XmlFactory: javax.xml.stream.XMLOutputFactory getXMLOutputFactory()>(), 17, -1, (this._xmlOutputFactory:262:-1)
-1, javax.xml.stream.XMLOutputFactory getXMLOutputFactory(), com.fasterxml.jackson.dataformat.xml.XmlFactory, $stack1 = this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: javax.xml.stream.XMLOutputFactory _xmlOutputFactory>, 350, -1, (stack1:263:-1)
-1, javax.xml.stream.XMLOutputFactory getXMLOutputFactory(), com.fasterxml.jackson.dataformat.xml.XmlFactory, return $stack1, 350, -1, (stack7:264:-1)
-1, void testSimple(), com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest, $stack8 = virtualinvoke $stack7.<javax.xml.stream.XMLOutputFactory: javax.xml.stream.XMLStreamWriter createXMLStreamWriter(java.io.Writer)>($stack4), 17, -1, (stack4:2067:-1)
-1, void testSimple(), com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest, $stack13 = virtualinvoke $stack4.<java.io.StringWriter: java.lang.String toString()>(), 27, -1, (stack13:2068:-1)
-1, void testSimple(), com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest, $stack14 = virtualinvoke $stack13.<java.lang.String: java.lang.String trim()>(), 27, -1, (stack14:2069:-1)
