statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S1,0,1,88,55,0.0
S2,0,1,2,141,0.0
S3,0,1,2,141,0.0
S4,0,1,2,141,0.0
S5,0,1,2,141,0.0
S6,0,1,2,141,0.0
S7,0,1,2,141,0.0
S8,0,1,2,141,0.0
S9,0,1,2,141,0.0
S10,0,1,2,141,0.0
S11,0,1,2,141,0.0
S12,0,1,2,141,0.0
S13,0,1,2,141,0.0
S14,0,1,2,141,0.0
S15,0,1,2,141,0.0
S16,0,1,2,141,0.0
S17,0,1,2,141,0.0
S18,0,1,2,141,0.0
S19,1,0,5,138,0.408248
S20,1,0,5,138,0.408248
S21,1,0,4,139,0.447214
S22,1,0,4,139,0.447214
S23,1,0,1,142,0.707107
S24,1,0,1,142,0.707107
S25,1,0,1,142,0.707107
S26,0,1,5,138,0.0
S27,0,1,5,138,0.0
S28,0,1,5,138,0.0
S29,0,1,4,139,0.0
S30,0,1,4,139,0.0
S31,0,1,5,138,0.0
S32,0,1,5,138,0.0
S33,1,0,0,143,1.0
S34,0,1,26,117,0.0
S35,0,1,10,133,0.0
S36,0,1,10,133,0.0
S37,0,1,10,133,0.0
S38,0,1,10,133,0.0
S39,0,1,2,141,0.0
S40,0,1,10,133,0.0
S41,0,1,1,142,0.0
S42,0,1,10,133,0.0
S43,0,1,4,139,0.0
S44,0,1,10,133,0.0
S45,0,1,10,133,0.0
S46,0,1,6,137,0.0
S47,0,1,6,137,0.0
S48,0,1,6,137,0.0
S49,0,1,6,137,0.0
S50,0,1,3,140,0.0
S51,0,1,2,141,0.0
S52,0,1,1,142,0.0
S53,0,1,1,142,0.0
S54,0,1,4,139,0.0
S55,0,1,4,139,0.0
S56,0,1,1,142,0.0
S57,0,1,1,142,0.0
S58,0,1,1,142,0.0
S59,0,1,1,142,0.0
S60,0,1,4,139,0.0
S61,0,1,4,139,0.0
S62,0,1,1,142,0.0
S63,0,1,26,117,0.0
S64,0,1,1,142,0.0
S65,0,1,1,142,0.0
S66,0,1,26,117,0.0
S67,0,1,5,138,0.0
S68,0,1,2,141,0.0
S69,0,1,5,138,0.0
S70,0,1,5,138,0.0
S71,0,1,26,117,0.0
S72,0,1,26,117,0.0
S73,0,1,18,125,0.0
S74,0,1,16,127,0.0
S75,0,1,16,127,0.0
S76,0,1,2,141,0.0
S77,0,1,2,141,0.0
S78,0,1,2,141,0.0
S79,0,1,2,141,0.0
S80,0,1,1,142,0.0
S81,0,1,1,142,0.0
S82,0,1,1,142,0.0
S83,0,1,1,142,0.0
S84,0,1,16,127,0.0
S85,0,1,5,138,0.0
S86,0,1,13,130,0.0
S87,0,1,13,130,0.0
S88,0,1,3,140,0.0
S89,0,1,13,130,0.0
S90,0,1,2,141,0.0
S91,0,1,2,141,0.0
S92,0,1,11,132,0.0
S93,0,1,10,133,0.0
S94,0,1,10,133,0.0
S95,0,1,1,142,0.0
S96,0,1,10,133,0.0
S97,0,1,10,133,0.0
S98,0,1,4,139,0.0
S99,0,1,4,139,0.0
S100,0,1,4,139,0.0
S101,0,1,4,139,0.0
S102,0,1,4,139,0.0
S103,0,1,4,139,0.0
S104,0,1,2,141,0.0
S105,0,1,3,140,0.0
S106,0,1,3,140,0.0
S107,0,1,3,140,0.0
S108,0,1,3,140,0.0
S109,0,1,3,140,0.0
S110,0,1,10,133,0.0
S111,0,1,10,133,0.0
S112,0,1,10,133,0.0
S113,0,1,9,134,0.0
S114,0,1,1,142,0.0
S115,0,1,1,142,0.0
S116,0,1,1,142,0.0
S117,0,1,1,142,0.0
S118,0,1,26,117,0.0
S119,1,0,83,60,0.109109
S120,1,0,83,60,0.109109
S121,0,1,38,105,0.0
S122,0,1,36,107,0.0
S123,0,1,36,107,0.0
S124,1,0,83,60,0.109109
S125,0,1,1,142,0.0
S126,0,1,1,142,0.0
S127,0,1,1,142,0.0
S128,0,1,1,142,0.0
S129,0,1,1,142,0.0
S130,0,1,1,142,0.0
S131,0,1,1,142,0.0
S132,0,1,1,142,0.0
S133,0,1,1,142,0.0
S134,0,1,1,142,0.0
S135,0,1,1,142,0.0
S136,1,0,89,54,0.105409
S137,1,0,89,54,0.105409
S138,1,0,89,54,0.105409
S139,1,0,89,54,0.105409
S140,1,0,77,66,0.113228
S141,1,0,77,66,0.113228
S142,1,0,77,66,0.113228
S143,1,0,77,66,0.113228
S144,1,0,68,75,0.120386
S145,1,0,94,49,0.102598
S146,0,1,1,142,0.0
S147,0,1,9,134,0.0
S148,0,1,5,138,0.0
S149,0,1,5,138,0.0
S150,0,1,2,141,0.0
S151,0,1,1,142,0.0
S152,0,1,1,142,0.0
S153,0,1,1,142,0.0
S154,0,1,1,142,0.0
S155,0,1,1,142,0.0
S156,0,1,1,142,0.0
S157,0,1,1,142,0.0
S158,0,1,1,142,0.0
