test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,org.apache.commons.cli.PatternOptionBuilderTest,testSimplePattern,new,51,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,org.apache.commons.cli.PatternOptionBuilderTest,testSimplePattern,new,54,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,org.apache.commons.cli.PatternOptionBuilderTest,testSimplePattern,new,56,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,org.apache.commons.cli.PatternOptionBuilderTest,testSimplePattern,new,57,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,org.apache.commons.cli.PatternOptionBuilderTest,testSimplePattern,new,62,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,org.apache.commons.cli.PatternOptionBuilderTest,testSimplePattern,new,65,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,org.apache.commons.cli.PatternOptionBuilderTest,testSimplePattern,new,67,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,org.apache.commons.cli.PatternOptionBuilderTest,testSimplePattern,new,68,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,org.apache.commons.cli.PatternOptionBuilderTest,testSimplePattern,new,72,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,org.apache.commons.cli.PatternOptionBuilderTest,testSimplePattern,new,80,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testNumberPattern,org.apache.commons.cli.PatternOptionBuilderTest,testNumberPattern,new,117,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testNumberPattern,org.apache.commons.cli.PatternOptionBuilderTest,testNumberPattern,new,120,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testURLPattern,org.apache.commons.cli.PatternOptionBuilderTest,testURLPattern,new,155,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testExistingFilePattern,org.apache.commons.cli.PatternOptionBuilderTest,testExistingFilePattern,new,166,Virtual_Pass
org.apache.commons.cli.ValuesTest::testExtraArgs,org.apache.commons.cli.ValuesTest,testExtraArgs,new,120,Virtual_Pass
