test_case,result,assertx_calls_found,assertx_calls_counted
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testEquals,PASS,10,10
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.block.junit.BlockContainerTests::testEquals,PASS,6,6
org.jfree.chart.block.junit.BlockContainerTests::testCloning,PASS,3,3
org.jfree.chart.block.junit.BlockContainerTests::testSerialization,PASS,1,1
org.jfree.chart.block.junit.BorderArrangementTests::testEquals,PASS,12,12
org.jfree.chart.block.junit.BorderArrangementTests::testCloning,PASS,1,1
org.jfree.chart.block.junit.BorderArrangementTests::testSerialization,PASS,1,1
org.jfree.chart.block.junit.BorderArrangementTests::testSizing,PASS,70,70
org.jfree.chart.junit.AreaChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.AreaChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.AreaChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.AreaChartTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.BarChart3DTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.BarChart3DTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.BarChart3DTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.BarChart3DTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.BarChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.BarChartTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.BarChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.BarChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.GanttChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.GanttChartTests::testDrawWithNullInfo2,PASS,1,1
org.jfree.chart.junit.GanttChartTests::testReplaceDataset,PASS,1,1
org.jfree.chart.junit.GanttChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.GanttChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.LineChart3DTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.LineChart3DTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.LineChart3DTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.LineChart3DTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.LineChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.LineChartTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.LineChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.LineChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.MeterChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.PieChart3DTests::testReplaceDatasetOnPieChart,PASS,2,2
org.jfree.chart.junit.PieChart3DTests::testNullValueInDataset,PASS,1,1
org.jfree.chart.junit.ScatterPlotTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.ScatterPlotTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.ScatterPlotTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.StackedAreaChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.StackedAreaChartTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.StackedAreaChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.StackedAreaChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.StackedBarChart3DTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.StackedBarChart3DTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.StackedBarChart3DTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.StackedBarChart3DTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.StackedBarChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.StackedBarChartTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.StackedBarChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.StackedBarChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.TimeSeriesChartTests::testDrawWithNullInfo,PASS,1,1
