statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S1,1,2,159,117,0.045644
S2,0,3,11,265,0.0
S3,0,3,8,268,0.0
S4,0,3,8,268,0.0
S5,0,3,8,268,0.0
S6,0,3,8,268,0.0
S7,0,3,8,268,0.0
S8,0,3,8,268,0.0
S9,0,3,8,268,0.0
S10,0,3,8,268,0.0
S11,0,3,8,268,0.0
S12,0,3,8,268,0.0
S13,0,3,8,268,0.0
S14,0,3,8,268,0.0
S15,0,3,8,268,0.0
S16,1,2,244,32,0.036886
S17,1,2,244,32,0.036886
S18,1,2,244,32,0.036886
S19,1,2,244,32,0.036886
S20,1,2,244,32,0.036886
S21,1,2,244,32,0.036886
S22,1,2,244,32,0.036886
S23,1,2,244,32,0.036886
S24,1,2,244,32,0.036886
S25,1,2,244,32,0.036886
S26,1,2,244,32,0.036886
S27,0,3,21,255,0.0
S28,0,3,7,269,0.0
S29,1,2,244,32,0.036886
S30,1,2,244,32,0.036886
S31,1,2,244,32,0.036886
S32,1,2,244,32,0.036886
S33,1,2,244,32,0.036886
S34,1,2,244,32,0.036886
S35,1,2,244,32,0.036886
S36,1,2,244,32,0.036886
S37,1,2,244,32,0.036886
S38,1,2,244,32,0.036886
S39,1,2,244,32,0.036886
S40,1,2,244,32,0.036886
S41,1,2,244,32,0.036886
S42,1,2,244,32,0.036886
S43,1,2,244,32,0.036886
S44,1,2,244,32,0.036886
S45,1,2,244,32,0.036886
S46,1,2,244,32,0.036886
S47,1,2,244,32,0.036886
S48,0,3,26,250,0.0
S49,0,3,8,268,0.0
S50,0,3,19,257,0.0
S51,0,3,2,274,0.0
S52,0,3,18,258,0.0
S53,0,3,1,275,0.0
S54,0,3,18,258,0.0
S55,0,3,18,258,0.0
S56,0,3,2,274,0.0
S57,0,3,16,260,0.0
S58,0,3,1,275,0.0
S59,0,3,15,261,0.0
S60,0,3,2,274,0.0
S61,0,3,1,275,0.0
S62,0,3,14,262,0.0
S63,0,3,2,274,0.0
S64,0,3,13,263,0.0
S65,0,3,5,271,0.0
S66,0,3,1,275,0.0
S67,0,3,9,267,0.0
S68,0,3,2,274,0.0
S69,0,3,11,265,0.0
S70,0,3,4,272,0.0
S71,0,3,7,269,0.0
S72,0,3,1,275,0.0
S73,0,3,10,266,0.0
S74,0,3,8,268,0.0
S75,0,3,2,274,0.0
S76,0,3,1,275,0.0
S77,0,3,9,267,0.0
S78,0,3,1,275,0.0
S79,0,3,8,268,0.0
S80,0,3,1,275,0.0
S81,0,3,7,269,0.0
S82,0,3,1,275,0.0
S83,0,3,6,270,0.0
S84,0,3,1,275,0.0
S85,0,3,5,271,0.0
S86,0,3,1,275,0.0
S87,0,3,4,272,0.0
S88,0,3,1,275,0.0
S89,0,3,4,272,0.0
S90,0,3,4,272,0.0
S91,0,3,4,272,0.0
S92,0,3,4,272,0.0
S93,0,3,3,273,0.0
S94,0,3,4,272,0.0
S95,0,3,10,266,0.0
S96,0,3,106,170,0.0
S97,1,2,171,105,0.044023
S98,0,3,105,171,0.0
S99,1,2,153,123,0.046524
S100,1,2,90,186,0.060523
S101,0,3,101,175,0.0
S102,0,3,29,247,0.0
S103,0,3,100,176,0.0
S104,0,3,72,204,0.0
S105,1,2,158,118,0.045787
S106,1,2,72,204,0.067574
S107,1,2,93,183,0.059549
S108,0,3,26,250,0.0
S109,1,2,83,193,0.062994
S110,1,2,141,135,0.04845
S111,1,2,82,194,0.063372
S112,0,3,2,274,0.0
S113,0,3,2,274,0.0
S114,0,3,2,274,0.0
S115,0,3,2,274,0.0
S116,0,3,2,274,0.0
S117,0,3,2,274,0.0
S118,0,3,2,274,0.0
S119,0,3,2,274,0.0
S120,0,3,2,274,0.0
S121,0,3,2,274,0.0
S122,0,3,2,274,0.0
S123,0,3,2,274,0.0
S124,0,3,2,274,0.0
S125,0,3,2,274,0.0
S126,0,3,2,274,0.0
S127,0,3,14,262,0.0
S128,0,3,22,254,0.0
S129,0,3,6,270,0.0
S130,1,2,84,192,0.062622
S131,0,3,21,255,0.0
S132,0,3,9,267,0.0
S133,0,3,2,274,0.0
S134,0,3,2,274,0.0
S135,0,3,1,275,0.0
S136,1,2,81,195,0.063758
S137,0,3,13,263,0.0
S138,0,3,4,272,0.0
S139,0,3,9,267,0.0
S140,0,3,1,275,0.0
S141,0,3,8,268,0.0
S142,1,2,78,198,0.064957
S143,1,2,81,195,0.063758
S144,1,2,81,195,0.063758
S145,1,2,81,195,0.063758
S146,1,2,63,213,0.072169
S147,1,2,81,195,0.063758
S148,0,3,13,263,0.0
S149,1,2,78,198,0.064957
S150,1,2,65,211,0.071067
S151,0,3,14,262,0.0
S152,0,3,6,270,0.0
S153,0,3,8,268,0.0
S154,0,3,7,269,0.0
S155,0,3,7,269,0.0
S156,0,3,7,269,0.0
S157,0,3,7,269,0.0
S158,0,3,7,269,0.0
S159,0,3,7,269,0.0
S160,0,3,7,269,0.0
S161,0,3,7,269,0.0
S162,0,3,5,271,0.0
S163,0,3,5,271,0.0
S164,0,3,5,271,0.0
S165,0,3,3,273,0.0
S166,0,3,5,271,0.0
S167,0,3,3,273,0.0
S168,0,3,5,271,0.0
S169,0,3,5,271,0.0
S170,0,3,5,271,0.0
S171,0,3,7,269,0.0
S172,0,3,7,269,0.0
S173,0,3,7,269,0.0
S174,1,2,65,211,0.071067
S175,1,2,65,211,0.071067
S176,1,2,65,211,0.071067
S177,1,2,65,211,0.071067
S178,1,2,65,211,0.071067
S179,1,2,65,211,0.071067
S180,1,2,65,211,0.071067
S181,1,2,65,211,0.071067
S182,1,2,54,222,0.07785
