test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath434NegativeVariable,PASS,3,3
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath434UnfeasibleSolution,PASS,0,0
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath434PivotRowSelection,PASS,2,2
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath434PivotRowSelection2,PASS,4,4
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath272,PASS,4,4
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath286,PASS,6,6
org.apache.commons.math.optimization.linear.SimplexSolverTest::testDegeneracy,PASS,1,1
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath288,PASS,1,1
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath290GEQ,PASS,3,3
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath290LEQ,PASS,0,0
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath293,PASS,8,8
org.apache.commons.math.optimization.linear.SimplexSolverTest::testSimplexSolver,PASS,3,3
org.apache.commons.math.optimization.linear.SimplexSolverTest::testSingleVariableAndConstraint,PASS,2,2
org.apache.commons.math.optimization.linear.SimplexSolverTest::testModelWithNoArtificialVars,PASS,3,3
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMinimization,PASS,3,3
org.apache.commons.math.optimization.linear.SimplexSolverTest::testSolutionWithNegativeDecisionVariable,PASS,3,3
org.apache.commons.math.optimization.linear.SimplexSolverTest::testInfeasibleSolution,PASS,0,0
org.apache.commons.math.optimization.linear.SimplexSolverTest::testUnboundedSolution,PASS,0,0
org.apache.commons.math.optimization.linear.SimplexSolverTest::testRestrictVariablesToNonNegative,PASS,6,6
org.apache.commons.math.optimization.linear.SimplexSolverTest::testEpsilon,PASS,4,4
org.apache.commons.math.optimization.linear.SimplexSolverTest::testTrivialModel,PASS,1,1
org.apache.commons.math.optimization.linear.SimplexSolverTest::testLargeModel,PASS,1,1
org.apache.commons.math.optimization.linear.SimplexTableauTest::testInitialization,PASS,0,0
org.apache.commons.math.optimization.linear.SimplexTableauTest::testDropPhase1Objective,PASS,0,0
org.apache.commons.math.optimization.linear.SimplexTableauTest::testTableauWithNoArtificialVars,PASS,0,0
org.apache.commons.math.optimization.linear.SimplexTableauTest::testSerial,PASS,1,1
