virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
handlesDodgyXmlDecl_doc_L227_F_1,org.jsoup.parser.XmlTreeBuilderTest::handlesDodgyXmlDecl,org.jsoup.parser.XmlTreeBuilderTest,handlesDodgyXmlDecl,doc,227,Virtual_Fail,12,/opt/resq/resQ_outputs/work/Jsoup_80b/step2_slicing/_slicer4j_failing/handlesDodgyXmlDecl_doc_L227_F_1/slice.log,
wrongMetaCharsetFallback_doc_L110_P_1,org.jsoup.helper.DataUtilTest::wrongMetaCharsetFallback,org.jsoup.helper.DataUtilTest,wrongMetaCharsetFallback,doc,110,Virtual_Pass,15,/opt/resq/resQ_outputs/work/Jsoup_80b/step2_slicing/_slicer4j_passed/wrongMetaCharsetFallback_doc_L110_P_1/slice.log,
secondMetaElementWithContentTypeContainsCharsetParameter_doc_L122_P_2,org.jsoup.helper.DataUtilTest::secondMetaElementWithContentTypeContainsCharsetParameter,org.jsoup.helper.DataUtilTest,secondMetaElementWithContentTypeContainsCharsetParameter,doc,122,Virtual_Pass,315,/opt/resq/resQ_outputs/work/Jsoup_80b/step2_slicing/_slicer4j_passed/secondMetaElementWithContentTypeContainsCharsetParameter_doc_L122_P_2/slice.log,
firstMetaElementWithCharsetShouldBeUsedForDecoding_doc_L134_P_3,org.jsoup.helper.DataUtilTest::firstMetaElementWithCharsetShouldBeUsedForDecoding,org.jsoup.helper.DataUtilTest,firstMetaElementWithCharsetShouldBeUsedForDecoding,doc,134,Virtual_Pass,308,/opt/resq/resQ_outputs/work/Jsoup_80b/step2_slicing/_slicer4j_passed/firstMetaElementWithCharsetShouldBeUsedForDecoding_doc_L134_P_3/slice.log,
supportsBOMinFiles_doc_L142_P_4,org.jsoup.helper.DataUtilTest::supportsBOMinFiles,org.jsoup.helper.DataUtilTest,supportsBOMinFiles,doc,142,Virtual_Pass,0,,
supportsBOMinFiles_doc_L143_P_5,org.jsoup.helper.DataUtilTest::supportsBOMinFiles,org.jsoup.helper.DataUtilTest,supportsBOMinFiles,doc,143,Virtual_Pass,0,,
supportsBOMinFiles_doc_L147_P_6,org.jsoup.helper.DataUtilTest::supportsBOMinFiles,org.jsoup.helper.DataUtilTest,supportsBOMinFiles,doc,147,Virtual_Pass,0,,
supportsBOMinFiles_doc_L148_P_7,org.jsoup.helper.DataUtilTest::supportsBOMinFiles,org.jsoup.helper.DataUtilTest,supportsBOMinFiles,doc,148,Virtual_Pass,0,,
supportsBOMinFiles_doc_L152_P_8,org.jsoup.helper.DataUtilTest::supportsBOMinFiles,org.jsoup.helper.DataUtilTest,supportsBOMinFiles,doc,152,Virtual_Pass,0,,
supportsBOMinFiles_doc_L153_P_9,org.jsoup.helper.DataUtilTest::supportsBOMinFiles,org.jsoup.helper.DataUtilTest,supportsBOMinFiles,doc,153,Virtual_Pass,0,,
