test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.csv.CSVParserTest::testGetLine,PASS,2,2
org.apache.commons.csv.CSVParserTest::testGetRecords,PASS,3,3
org.apache.commons.csv.CSVParserTest::testExcelFormat1,PASS,3,3
org.apache.commons.csv.CSVParserTest::testExcelFormat2,PASS,3,3
org.apache.commons.csv.CSVParserTest::testEndOfFileBehaviourExcel,PASS,3,3
org.apache.commons.csv.CSVParserTest::testEndOfFileBehaviorCSV,PASS,3,3
org.apache.commons.csv.CSVParserTest::testEmptyLineBehaviourExcel,PASS,3,3
org.apache.commons.csv.CSVParserTest::testEmptyLineBehaviourCSV,PASS,3,3
org.apache.commons.csv.CSVParserTest::testEmptyFile,PASS,1,1
org.apache.commons.csv.CSVParserTest::testCSV57,PASS,2,2
org.apache.commons.csv.CSVParserTest::testBackslashEscapingOld,PASS,3,3
org.apache.commons.csv.CSVParserTest::testBackslashEscaping,PASS,1,1
org.apache.commons.csv.CSVParserTest::testBackslashEscaping2,PASS,1,1
org.apache.commons.csv.CSVParserTest::testDefaultFormat,PASS,2,2
org.apache.commons.csv.CSVParserTest::testCarriageReturnLineFeedEndings,PASS,1,1
org.apache.commons.csv.CSVParserTest::testCarriageReturnEndings,PASS,1,1
org.apache.commons.csv.CSVParserTest::testLineFeedEndings,PASS,1,1
org.apache.commons.csv.CSVParserTest::testIgnoreEmptyLines,PASS,1,1
org.apache.commons.csv.CSVParserTest::testForEach,PASS,4,1
org.apache.commons.csv.CSVParserTest::testRoundtrip,PASS,1,1
org.apache.commons.csv.CSVParserTest::testIterator,PASS,8,5
org.apache.commons.csv.CSVParserTest::testHeader,PASS,5,5
org.apache.commons.csv.CSVParserTest::testHeaderComment,PASS,5,5
org.apache.commons.csv.CSVParserTest::testProvidedHeader,PASS,9,9
org.apache.commons.csv.CSVParserTest::testMappedButNotSetAsOutlook2007ContactExport,PASS,31,31
org.apache.commons.csv.CSVParserTest::testGetHeaderMap,PASS,8,8
org.apache.commons.csv.CSVParserTest::testGetLineNumberWithLF,PASS,0,0
org.apache.commons.csv.CSVParserTest::testGetLineNumberWithCRLF,PASS,0,0
org.apache.commons.csv.CSVParserTest::testGetLineNumberWithCR,PASS,0,0
org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithLF,PASS,0,0
org.apache.commons.csv.CSVParserTest::testGetRecordWithMultiiLineValues,PASS,17,17
org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithCRLF,PASS,0,0
org.apache.commons.csv.CSVParserTest::testGetRecordNumberWithCR,PASS,0,0
org.apache.commons.csv.CSVPrinterTest::testDisabledComment,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllArrayOfArrays,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllArrayOfLists,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllIterableOfArrays,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllIterableOfLists,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testExcelPrinter1,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testExcelPrinter2,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testJdbcPrinter,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testMultiLineComment,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter1,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter2,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter3,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter4,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter5,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter6,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrinter7,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testPrintNullValues,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testQuoteAll,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testQuoteNonNumeric,PASS,1,1
org.apache.commons.csv.CSVPrinterTest::testRandom,PASS,0,0
org.apache.commons.csv.CSVPrinterTest::testSingleLineComment,PASS,1,1
org.apache.commons.csv.CSVRecordTest::testGetInt,PASS,3,3
org.apache.commons.csv.CSVRecordTest::testGetString,PASS,3,3
org.apache.commons.csv.CSVRecordTest::testGetStringNoHeader,PASS,0,0
org.apache.commons.csv.CSVRecordTest::testIsConsistent,PASS,3,3
org.apache.commons.csv.CSVRecordTest::testIsMapped,PASS,3,3
org.apache.commons.csv.CSVRecordTest::testIsSet,PASS,3,3
org.apache.commons.csv.CSVRecordTest::testIterator,PASS,1,1
