test_case,result,assertx_calls_found,assertx_calls_counted
org.jfree.chart.axis.junit.LogAxisTests::testCloning,PASS,3,3
org.jfree.chart.axis.junit.LogAxisTests::testEquals,PASS,7,7
org.jfree.chart.axis.junit.LogAxisTests::testHashCode,PASS,2,2
org.jfree.chart.axis.junit.LogAxisTests::testTranslateJava2DToValue,PASS,8,8
org.jfree.chart.axis.junit.LogAxisTests::testSerialization,PASS,1,1
org.jfree.chart.axis.junit.LogAxisTests::testAutoRange1,PASS,2,2
org.jfree.chart.axis.junit.LogAxisTests::testAutoRange3,PASS,4,4
org.jfree.chart.axis.junit.LogAxisTests::testXYAutoRange1,PASS,2,2
org.jfree.chart.axis.junit.LogAxisTests::testXYAutoRange2,PASS,2,2
org.jfree.chart.axis.junit.LogAxisTests::testSetLowerBound,PASS,3,3
org.jfree.chart.axis.junit.LogAxisTests::testTickMarksVisibleDefault,PASS,1,1
org.jfree.chart.axis.junit.NumberAxisTests::testCloning,PASS,3,3
org.jfree.chart.axis.junit.NumberAxisTests::testEquals,PASS,11,11
org.jfree.chart.axis.junit.NumberAxisTests::testHashCode,PASS,2,2
org.jfree.chart.axis.junit.NumberAxisTests::testTranslateJava2DToValue,PASS,8,0
org.jfree.chart.axis.junit.NumberAxisTests::testSerialization,PASS,1,1
org.jfree.chart.axis.junit.NumberAxisTests::testAutoRange1,PASS,2,0
org.jfree.chart.axis.junit.NumberAxisTests::testAutoRange2,PASS,2,0
org.jfree.chart.axis.junit.NumberAxisTests::testAutoRange3,PASS,4,0
org.jfree.chart.axis.junit.NumberAxisTests::testAutoRange4,PASS,14,14
org.jfree.chart.axis.junit.NumberAxisTests::testXYAutoRange1,PASS,2,2
org.jfree.chart.axis.junit.NumberAxisTests::testXYAutoRange2,PASS,2,2
org.jfree.chart.axis.junit.NumberAxisTests::testSetLowerBound,PASS,4,4
org.jfree.chart.entity.junit.CategoryItemEntityTests::testEquals,PASS,11,11
org.jfree.chart.entity.junit.CategoryItemEntityTests::testCloning,PASS,3,3
org.jfree.chart.entity.junit.CategoryItemEntityTests::testSerialization,PASS,1,1
org.jfree.chart.entity.junit.LegendItemEntityTests::testEquals,PASS,11,11
org.jfree.chart.entity.junit.LegendItemEntityTests::testCloning,PASS,3,3
org.jfree.chart.entity.junit.LegendItemEntityTests::testSerialization,PASS,1,1
org.jfree.chart.entity.junit.PieSectionEntityTests::testEquals,PASS,7,7
org.jfree.chart.entity.junit.PieSectionEntityTests::testCloning,PASS,3,3
org.jfree.chart.entity.junit.PieSectionEntityTests::testSerialization,PASS,1,1
org.jfree.chart.entity.junit.StandardEntityCollectionTests::testEquals,PASS,3,3
org.jfree.chart.entity.junit.StandardEntityCollectionTests::testCloning,PASS,5,5
org.jfree.chart.entity.junit.StandardEntityCollectionTests::testSerialization,PASS,1,1
org.jfree.chart.junit.AreaChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.AreaChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.AreaChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.AreaChartTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.BarChart3DTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.BarChart3DTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.BarChart3DTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.BarChart3DTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.BarChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.BarChartTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.BarChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.BarChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.JFreeChartTests::testEquals,PASS,26,26
org.jfree.chart.junit.JFreeChartTests::testEquals2,PASS,2,2
org.jfree.chart.junit.JFreeChartTests::testSubtitleCount,PASS,1,1
org.jfree.chart.junit.JFreeChartTests::testGetSubtitle,PASS,4,4
org.jfree.chart.junit.JFreeChartTests::testSerialization1,PASS,2,2
org.jfree.chart.junit.JFreeChartTests::testSerialization2,PASS,1,1
org.jfree.chart.junit.JFreeChartTests::testSerialization3,PASS,1,1
org.jfree.chart.junit.JFreeChartTests::testSerialization4,PASS,1,1
org.jfree.chart.junit.JFreeChartTests::testAddSubtitle,PASS,5,5
org.jfree.chart.junit.JFreeChartTests::testGetSubtitles,PASS,2,2
org.jfree.chart.junit.JFreeChartTests::testLegendEvents,PASS,1,1
org.jfree.chart.junit.JFreeChartTests::testTitleChangeEvent,PASS,4,4
org.jfree.chart.junit.LineChart3DTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.LineChart3DTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.LineChart3DTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.LineChart3DTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.LineChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.LineChartTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.LineChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.LineChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.PieChart3DTests::testReplaceDatasetOnPieChart,PASS,2,2
org.jfree.chart.junit.PieChart3DTests::testNullValueInDataset,PASS,1,1
org.jfree.chart.junit.PieChartTests::testReplaceDatasetOnPieChart,PASS,2,2
org.jfree.chart.junit.StackedAreaChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.StackedAreaChartTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.StackedAreaChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.StackedAreaChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.StackedBarChart3DTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.StackedBarChart3DTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.StackedBarChart3DTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.StackedBarChart3DTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.StackedBarChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.StackedBarChartTests::testReplaceDataset,PASS,3,1
org.jfree.chart.junit.StackedBarChartTests::testSetSeriesToolTipGenerator,PASS,1,1
org.jfree.chart.junit.StackedBarChartTests::testSetSeriesURLGenerator,PASS,1,1
org.jfree.chart.junit.WaterfallChartTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.junit.WaterfallChartTests::testSetSeriesToolTipGenerator,PASS,1,1
