test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,94,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,95,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,96,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,97,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,98,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,99,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,100,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,102,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,103,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,104,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,105,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,106,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,107,Virtual_Pass
org.apache.commons.lang3.SystemUtilsTest::testIS_JAVA,org.apache.commons.lang3.SystemUtilsTest,testIS_JAVA,SystemUtils,108,Virtual_Pass
