test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.cli2.DocumentationTest::testBasicUsage,PASS,1,1
org.apache.commons.cli2.DocumentationTest::testManualIntroduction,PASS,0,0
org.apache.commons.cli2.DocumentationTest::testExampleAnt,PASS,0,0
org.apache.commons.cli2.PrecedenceTest::testSimple,PASS,1,1
org.apache.commons.cli2.PrecedenceTest::testArgument,PASS,1,1
org.apache.commons.cli2.PrecedenceTest::testBurst,PASS,1,0
org.apache.commons.cli2.PrecedenceTest::testChildren,PASS,1,0
org.apache.commons.cli2.PrecedenceTest::testArgumentVsBurst,PASS,1,1
org.apache.commons.cli2.PrecedenceTest::testArgumentVsChildren,PASS,1,1
org.apache.commons.cli2.PrecedenceTest::testBurstVsChildren,PASS,1,0
org.apache.commons.cli2.PrecedenceTest::testArgumentVsBurstVsChildren,PASS,1,1
org.apache.commons.cli2.application.AntTest::testAnt,PASS,8,8
org.apache.commons.cli2.application.CpTest::testNoSource,PASS,1,1
org.apache.commons.cli2.application.CpTest::testOneSource,PASS,4,4
org.apache.commons.cli2.application.CpTest::testMultiSource,PASS,6,6
org.apache.commons.cli2.application.CpTest::testHelp,PASS,28,28
org.apache.commons.cli2.application.CvsTest::testCVS,PASS,1,1
org.apache.commons.cli2.application.LsTest::testLs,PASS,3,2
org.apache.commons.cli2.bug.Bug13886Test::testMandatoryGroup,PASS,2,2
org.apache.commons.cli2.bug.Bug13935Test::testRequiredGroup,PASS,2,2
org.apache.commons.cli2.bug.Bug15046Test::testParamNamedAsOption,PASS,2,2
org.apache.commons.cli2.bug.Bug15648Test::testQuotedArgumentValue,PASS,2,2
org.apache.commons.cli2.bug.Bug27575Test::testRequiredOptions,PASS,4,4
org.apache.commons.cli2.bug.Bug28005Test::testInfiniteLoop,PASS,1,1
org.apache.commons.cli2.bug.Bug32533Test::testBlah,PASS,0,0
org.apache.commons.cli2.bug.BugCLI122Test::testArgumentWhichStartsWithDash,PASS,6,5
org.apache.commons.cli2.bug.BugCLI126Test::testMultiplePropertyArgs,PASS,2,2
org.apache.commons.cli2.bug.BugCLI12Test::testBug,PASS,4,3
org.apache.commons.cli2.bug.BugCLI145Test::testWithMaximum,PASS,3,3
org.apache.commons.cli2.bug.BugCLI145Test::testWithMaximumUsingDefaultValues,PASS,4,4
org.apache.commons.cli2.bug.BugCLI18Test::testBug,PASS,0,0
org.apache.commons.cli2.bug.BugCLI80Test::testBug,PASS,2,0
org.apache.commons.cli2.bug.BugLoopingOptionLookAlikeTest::testLoopingOptionLookAlike,PASS,1,1
org.apache.commons.cli2.bug.BugLoopingOptionLookAlikeTest::testLoopingOptionLookAlike2,PASS,1,1
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testNew_NullShortPrefix,PASS,1,1
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testNew_EmptyShortPrefix,PASS,1,1
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testNew_NullLongPrefix,PASS,1,1
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testNew_EmptyLongPrefix,PASS,1,1
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testCreate,PASS,1,1
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testName,PASS,0,0
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testWithDescription,PASS,1,1
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testWithRequired,PASS,2,2
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testWithChildren,PASS,1,1
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testWithArgument,PASS,1,1
org.apache.commons.cli2.builder.DefaultOptionBuilderTest::testWithId,PASS,1,0
org.apache.commons.cli2.commandline.DefaultingCommandLineTest::testTriggers,PASS,4,0
org.apache.commons.cli2.commandline.DefaultingCommandLineTest::testDefaults,PASS,2,1
