ID, Method, Class, Line, Source, Var
-1, void setUp(), com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest, specialinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlTestBase: void setUp()>(), 19, -1, (:4:-1)
-1, void setUp(), com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest, $stack1 = new com.fasterxml.jackson.dataformat.xml.XmlFactory, 20, -1, (stack1:127:-1)
-1, void <clinit>(), com.fasterxml.jackson.dataformat.xml.XmlFactory, $stack0 = staticinvoke <com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature: int collectDefaults()>(), 43, -1, (:21:-1)
-1, void <clinit>(), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, $stack0 = new com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, 50, -1, (this:9:-1)
-1, void <clinit>(), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, specialinvoke $stack0.<com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature: void <init>(java.lang.String;int;boolean)>("EMPTY_ELEMENT_AS_NULL"; 0; 1), 50, -1, (stack6:13:-1)
-1, void <init>(java.lang.String;int;boolean), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, specialinvoke this.<java.lang.Enum: void <init>(java.lang.String;int)>(l1; l2), 71, -1, (this:11:-1)
-1, void <init>(java.lang.String;int;boolean), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, this.<com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature: boolean _defaultState> = defaultState, 72, -1, (this._defaultState:32:-1)
-1, void <init>(java.lang.String;int;boolean), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, $stack5 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature: int ordinal()>(), 73, -1, (stack5:12:-1)
-1, void <init>(java.lang.String;int;boolean), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, $stack6 = 1 << $stack5, 73, -1, (stack6:13:-1)
-1, void <init>(java.lang.String;int;boolean), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, this.<com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature: int _mask> = $stack6, 73, -1, (this._mask:36:-1)
-1, int collectDefaults(), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, flags = 0, 62, -1, (flags:38:-1)
-1, int collectDefaults(), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, $stack6 = virtualinvoke f.<com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature: boolean enabledByDefault()>(), 64, -1, (stack1:33:-1)
-1, boolean enabledByDefault(), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, $stack1 = this.<com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature: boolean _defaultState>, 76, -1, (stack1:33:-1)
-1, boolean enabledByDefault(), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, return $stack1, 76, -1, (stack6:34:-1)
-1, int collectDefaults(), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature, if $stack6 == 0 goto i$ = i$ + 1, 64, -1, (flags:38:-1)
