test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.compress.IOMethodsTest::testWriteAr,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteCpio,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteJar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteTar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteZip,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadAr,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadCpio,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadJar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadTar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadZip,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testFinish,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testOptionalFinish,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceAr,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceCpio,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceJar,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceTar,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceZip,PASS,0,0
org.apache.commons.compress.archivers.JarTestCase::testJarArchiveCreation,PASS,0,0
org.apache.commons.compress.archivers.JarTestCase::testJarUnarchive,PASS,0,0
org.apache.commons.compress.archivers.JarTestCase::testJarUnarchiveAll,PASS,0,0
org.apache.commons.compress.archivers.ZipTestCase::testZipArchiveCreation,PASS,3,2
org.apache.commons.compress.archivers.ZipTestCase::testZipArchiveCreationInMemory,PASS,2,2
org.apache.commons.compress.archivers.ZipTestCase::testZipUnarchive,PASS,0,0
org.apache.commons.compress.archivers.ZipTestCase::testSkipsPK00Prefix,PASS,0,0
org.apache.commons.compress.archivers.ZipTestCase::testSupportedCompressionMethod,PASS,3,3
org.apache.commons.compress.archivers.ZipTestCase::testSkipEntryWithUnsupportedCompressionMethod,PASS,4,4
org.apache.commons.compress.archivers.ZipTestCase::testListAllFilesWithNestedArchive,PASS,5,5
org.apache.commons.compress.archivers.ZipTestCase::testDirectoryEntryFromFile,PASS,5,5
org.apache.commons.compress.archivers.ZipTestCase::testExplicitDirectoryEntry,PASS,5,5
org.apache.commons.compress.archivers.ZipTestCase::testCopyRawEntriesFromFile,PASS,0,0
org.apache.commons.compress.archivers.ZipTestCase::testCopyRawZip64EntryFromFile,PASS,0,0
org.apache.commons.compress.archivers.ZipTestCase::testUnixModeInAddRaw,PASS,1,1
org.apache.commons.compress.archivers.ZipTestCase::testFileEntryFromFile,PASS,5,5
org.apache.commons.compress.archivers.ZipTestCase::testExplicitFileEntry,PASS,5,5
org.apache.commons.compress.archivers.jar.JarArchiveOutputStreamTest::testJarMarker,PASS,5,5
org.apache.commons.compress.archivers.zip.DataDescriptorTest::writesDataDescriptorForDeflatedEntryOnUnseekableOutput,PASS,10,6
org.apache.commons.compress.archivers.zip.DataDescriptorTest::doesntWriteDataDescriptorForDeflatedEntryOnSeekableOutput,PASS,9,5
org.apache.commons.compress.archivers.zip.DataDescriptorTest::doesntWriteDataDescriptorWhenAddingRawEntries,PASS,9,5
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaZipFile,PASS,4,4
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaStream,PASS,5,5
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testArchiveWithImplodeCompression4K2Trees,PASS,0,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testArchiveWithImplodeCompression8K3Trees,PASS,0,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testTikaTestArchive,PASS,0,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testZipStreamWithImplodeCompression4K2Trees,PASS,0,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testZipStreamWithImplodeCompression8K3Trees,PASS,0,0
org.apache.commons.compress.archivers.zip.ExplodeSupportTest::testTikaTestStream,PASS,0,0
org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest::testParse,PASS,6,0
org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest::testParseWithRead,PASS,11,1
org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest::testParseWithSkip,PASS,8,0
org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest::testMerge,PASS,4,4
org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest::testMergeWithUnparseableData,PASS,4,4
org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest::testRead7ZipMultiVolumeArchiveForStream,PASS,3,3
org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest::testRead7ZipMultiVolumeArchiveForFile,PASS,0,0
