test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.cli2.PrecedenceTest::testSimple,org.apache.commons.cli2.PrecedenceTest,testSimple,cl,45,Virtual_Pass
org.apache.commons.cli2.PrecedenceTest::testArgument,org.apache.commons.cli2.PrecedenceTest,testArgument,cl,62,Virtual_Pass
org.apache.commons.cli2.PrecedenceTest::testArgumentVsBurst,org.apache.commons.cli2.PrecedenceTest,testArgumentVsBurst,cl,186,Virtual_Pass
org.apache.commons.cli2.PrecedenceTest::testArgumentVsChildren,org.apache.commons.cli2.PrecedenceTest,testArgumentVsChildren,cl,211,Virtual_Pass
org.apache.commons.cli2.PrecedenceTest::testArgumentVsBurstVsChildren,org.apache.commons.cli2.PrecedenceTest,testArgumentVsBurstVsChildren,cl,361,Virtual_Pass
org.apache.commons.cli2.bug.BugCLI12Test::testBug,org.apache.commons.cli2.bug.BugCLI12Test,testBug,cl,50,Virtual_Pass
org.apache.commons.cli2.bug.BugCLI12Test::testBug,org.apache.commons.cli2.bug.BugCLI12Test,testBug,cl,51,Virtual_Pass
org.apache.commons.cli2.bug.BugCLI144Test::testFileValidator,org.apache.commons.cli2.bug.BugCLI144Test,testFileValidator,cl,63,Virtual_Pass
org.apache.commons.cli2.bug.BugCLI145Test::testWithMaximum,org.apache.commons.cli2.bug.BugCLI145Test,testWithMaximum,cl,71,Virtual_Pass
org.apache.commons.cli2.bug.BugCLI145Test::testWithMaximumUsingDefaultValues,org.apache.commons.cli2.bug.BugCLI145Test,testWithMaximumUsingDefaultValues,cl,111,Virtual_Pass
org.apache.commons.cli2.commandline.ParserTest::testParse_Successful,org.apache.commons.cli2.commandline.ParserTest,testParse_Successful,cl,65,Virtual_Pass
org.apache.commons.cli2.commandline.ParserTest::testParse_Successful,org.apache.commons.cli2.commandline.ParserTest,testParse_Successful,cl,66,Virtual_Pass
org.apache.commons.cli2.commandline.ParserTest::testParse_Successful,org.apache.commons.cli2.commandline.ParserTest,testParse_Successful,cl,68,Virtual_Pass
org.apache.commons.cli2.commandline.ParserTest::testParseAndHelp_Successful,org.apache.commons.cli2.commandline.ParserTest,testParseAndHelp_Successful,cl,99,Virtual_Pass
