rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S12,JacksonXmlAnnotationIntrospector.java,34,public JacksonXmlAnnotationIntrospector(boolean defaultUseWrapper) {,0.48795,3,3
1,S18,JacksonXmlModule.java,65,context.insertAnnotationIntrospector(_constructIntrospector());,0.48795,3,3
1,S21,JacksonXmlModule.java,126,return new JacksonXmlAnnotationIntrospector(_cfgDefaultUseWrapper);,0.48795,3,3
4,S19,JacksonXmlModule.java,75,super.setupModule(context);,0.46188,1,4
5,S1,DefaultXmlPrettyPrinter.java,106,public DefaultXmlPrettyPrinter() { },0.0,61,65
5,S2,FromXmlParser.java,50,EMPTY_ELEMENT_AS_NULL(true),0.0,61,65
5,S3,FromXmlParser.java,62,int flags = 0;,0.0,61,65
5,S4,FromXmlParser.java,64,if (f.enabledByDefault()) {,0.0,61,65
5,S5,FromXmlParser.java,65,flags |= f.getMask();,0.0,61,65
5,S6,FromXmlParser.java,68,return flags;,0.0,61,65
5,S7,FromXmlParser.java,71,private Feature(boolean defaultState) {,0.0,61,65
5,S8,FromXmlParser.java,72,_defaultState = defaultState;,0.0,61,65
5,S9,FromXmlParser.java,73,_mask = (1 << ordinal());,0.0,61,65
5,S10,FromXmlParser.java,76,@Override public boolean enabledByDefault() { return _defaultState; },0.0,61,65
5,S11,FromXmlParser.java,77,@Override public int getMask() { return _mask; },0.0,61,65
5,S13,JacksonXmlModule.java,31,protected boolean _cfgDefaultUseWrapper = JacksonXmlAnnotationIntrospector.DEFAULT_USE_WRAPPER;,0.0,61,65
5,S14,JacksonXmlModule.java,41,protected String _cfgNameForTextElement = FromXmlParser.DEFAULT_UNNAMED_TEXT_PROPERTY;,0.0,61,65
5,S15,JacksonXmlModule.java,51,"super(""JacksonXmlModule"", PackageVersion.VERSION);",0.0,61,65
5,S16,JacksonXmlModule.java,52,XmlStringDeserializer deser = new XmlStringDeserializer();,0.0,61,65
5,S17,JacksonXmlModule.java,53,"addDeserializer(String.class, deser);",0.0,61,65
5,S20,JacksonXmlModule.java,99,_cfgDefaultUseWrapper = state;,0.0,61,65
5,S22,PackageVersion.java,13,public final static Version VERSION = VersionUtil.parseVersion(,0.0,61,65
5,S23,ToXmlGenerator.java,48,"WRITE_XML_DECLARATION(false),",0.0,61,65
5,S24,ToXmlGenerator.java,71,int flags = 0;,0.0,61,65
5,S25,ToXmlGenerator.java,77,return flags;,0.0,61,65
5,S26,ToXmlGenerator.java,80,private Feature(boolean defaultState) {,0.0,61,65
5,S27,ToXmlGenerator.java,81,_defaultState = defaultState;,0.0,61,65
5,S28,ToXmlGenerator.java,82,_mask = (1 << ordinal());,0.0,61,65
5,S29,ToXmlGenerator.java,86,@Override public int getMask() { return _mask; },0.0,61,65
