test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.lang.math.FractionTest::testConstants,PASS,24,24
org.apache.commons.lang.math.FractionTest::testFactory_int_int,PASS,18,18
org.apache.commons.lang.math.FractionTest::testFactory_int_int_int,PASS,12,12
org.apache.commons.lang.math.FractionTest::testReducedFactory_int_int,PASS,26,26
org.apache.commons.lang.math.FractionTest::testFactory_double,PASS,18,18
org.apache.commons.lang.math.FractionTest::testFactory_String,PASS,0,0
org.apache.commons.lang.math.FractionTest::testFactory_String_double,PASS,8,8
org.apache.commons.lang.math.FractionTest::testFactory_String_proper,PASS,12,12
org.apache.commons.lang.math.FractionTest::testFactory_String_improper,PASS,12,12
org.apache.commons.lang.math.FractionTest::testGets,PASS,12,12
org.apache.commons.lang.math.FractionTest::testConversions,PASS,4,4
org.apache.commons.lang.math.FractionTest::testInvert,PASS,8,8
org.apache.commons.lang.math.FractionTest::testNegate,PASS,6,6
org.apache.commons.lang.math.FractionTest::testAbs,PASS,8,8
org.apache.commons.lang.math.FractionTest::testPow,PASS,33,31
org.apache.commons.lang.math.FractionTest::testAdd,PASS,24,24
org.apache.commons.lang.math.FractionTest::testSubtract,PASS,21,21
org.apache.commons.lang.math.FractionTest::testMultiply,PASS,15,15
org.apache.commons.lang.math.FractionTest::testDivide,PASS,9,9
org.apache.commons.lang.math.FractionTest::testEquals,PASS,8,8
org.apache.commons.lang.math.FractionTest::testHashCode,PASS,3,3
org.apache.commons.lang.math.FractionTest::testCompareTo,PASS,11,11
org.apache.commons.lang.math.FractionTest::testToString,PASS,8,8
org.apache.commons.lang.math.FractionTest::testToProperString,PASS,11,11
