test_case,test_class,test_method,variable,line,virtual_status
org.jfree.chart.junit.JFreeChartTests::testEquals,org.jfree.chart.junit.JFreeChartTests,testEquals,chart2,145,Virtual_Pass
org.jfree.chart.junit.JFreeChartTests::testEquals2,org.jfree.chart.junit.JFreeChartTests,testEquals2,chart2,241,Virtual_Pass
org.jfree.chart.junit.PieChart3DTests::testNullValueInDataset,org.jfree.chart.junit.PieChart3DTests,testNullValueInDataset,success,135,Virtual_Pass
org.jfree.chart.junit.ScatterPlotTests::testDrawWithNullInfo,org.jfree.chart.junit.ScatterPlotTests,testDrawWithNullInfo,success,125,Virtual_Pass
org.jfree.chart.junit.TimeSeriesChartTests::testDrawWithNullInfo,org.jfree.chart.junit.TimeSeriesChartTests,testDrawWithNullInfo,success,120,Virtual_Pass
org.jfree.chart.junit.XYAreaChartTests::testDrawWithNullInfo,org.jfree.chart.junit.XYAreaChartTests,testDrawWithNullInfo,success,121,Virtual_Pass
org.jfree.chart.junit.XYBarChartTests::testDrawWithNullInfo,org.jfree.chart.junit.XYBarChartTests,testDrawWithNullInfo,success,123,Virtual_Pass
org.jfree.chart.junit.XYLineChartTests::testDrawWithNullInfo,org.jfree.chart.junit.XYLineChartTests,testDrawWithNullInfo,success,121,Virtual_Pass
org.jfree.chart.junit.XYStepAreaChartTests::testDrawWithNullInfo,org.jfree.chart.junit.XYStepAreaChartTests,testDrawWithNullInfo,success,121,Virtual_Pass
org.jfree.chart.junit.XYStepChartTests::testDrawWithNullInfo,org.jfree.chart.junit.XYStepChartTests,testDrawWithNullInfo,success,121,Virtual_Pass
org.jfree.chart.plot.junit.FastScatterPlotTests::testDrawWithNullInfo,org.jfree.chart.plot.junit.FastScatterPlotTests,testDrawWithNullInfo,success,214,Virtual_Pass
org.jfree.chart.plot.junit.PiePlotTests::testDrawWithNullLegendLabels,org.jfree.chart.plot.junit.PiePlotTests,testDrawWithNullLegendLabels,success,636,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testSerialization3,org.jfree.chart.plot.junit.XYPlotTests,testSerialization3,chart2,614,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testSerialization3,org.jfree.chart.plot.junit.XYPlotTests,testSerialization3,passed,623,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testSerialization4,org.jfree.chart.plot.junit.XYPlotTests,testSerialization4,chart2,667,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testSerialization4,org.jfree.chart.plot.junit.XYPlotTests,testSerialization4,passed,676,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::test1654215,org.jfree.chart.plot.junit.XYPlotTests,test1654215,success,913,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testDrawRangeGridlines,org.jfree.chart.plot.junit.XYPlotTests,testDrawRangeGridlines,success,939,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testDrawSeriesWithZeroItems,org.jfree.chart.plot.junit.XYPlotTests,testDrawSeriesWithZeroItems,success,965,Virtual_Pass
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testBug1572478Vertical,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testBug1572478Vertical,success,249,Virtual_Pass
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testBug1572478Horizontal,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testBug1572478Horizontal,success,292,Virtual_Pass
org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests::testDrawWithEmptyDataset,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests,testDrawWithEmptyDataset,success,116,Virtual_Pass
org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests::testDrawWithNullInfo,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,testDrawWithNullInfo,success,226,Virtual_Pass
org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests::testBug1593156,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,testBug1593156,success,264,Virtual_Pass
org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests::testDrawWithNullInfo,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests,testDrawWithNullInfo,success,206,Virtual_Pass
org.jfree.chart.renderer.xy.junit.XYAreaRendererTests::testDrawWithNullInfo,org.jfree.chart.renderer.xy.junit.XYAreaRendererTests,testDrawWithNullInfo,success,234,Virtual_Pass
org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests::testDrawWithNullInfo,org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests,testDrawWithNullInfo,success,211,Virtual_Pass
org.jfree.chart.renderer.xy.junit.XYStepRendererTests::testDrawWithNullInfo,org.jfree.chart.renderer.xy.junit.XYStepRendererTests,testDrawWithNullInfo,success,185,Virtual_Pass
