rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S1,TarArchiveEntry.java,331,"parseTarHeader(headerBuf, encoding);",1.0,57,57
1,S2,TarArchiveEntry.java,938,"parseTarHeader(header, encoding, false);",1.0,57,57
1,S3,TarArchiveEntry.java,951,"userId = (int) TarUtils.parseOctalOrBinary(header, offset, UIDLEN);",1.0,57,57
1,S4,TarArchiveInputStream.java,64,"this(is, TarBuffer.DEFAULT_BLKSIZE, TarBuffer.DEFAULT_RCDSIZE);",1.0,57,57
1,S5,TarArchiveInputStream.java,105,"this(is, blockSize, recordSize, null);",1.0,57,57
1,S6,TarArchiveInputStream.java,118,"this.buffer = new TarBuffer(is, blockSize, recordSize);",1.0,57,57
1,S7,TarArchiveInputStream.java,120,this.hasHitEOF = false;,1.0,57,57
1,S8,TarArchiveInputStream.java,212,if (hasHitEOF) {,1.0,57,57
1,S9,TarArchiveInputStream.java,216,if (currEntry != null) {,1.0,57,57
1,S10,TarArchiveInputStream.java,231,byte[] headerBuf = getRecord();,1.0,57,57
1,S11,TarArchiveInputStream.java,233,if (hasHitEOF) {,1.0,57,57
1,S12,TarArchiveInputStream.java,239,"currEntry = new TarArchiveEntry(headerBuf, encoding);",1.0,57,57
1,S13,TarArchiveInputStream.java,241,"IOException ioe = new IOException(""Error detected parsing the header"");",1.0,57,57
1,S14,TarArchiveInputStream.java,242,ioe.initCause(e);,1.0,57,57
1,S15,TarArchiveInputStream.java,243,throw ioe;,1.0,57,57
1,S16,TarArchiveInputStream.java,299,if (hasHitEOF) {,1.0,57,57
1,S17,TarArchiveInputStream.java,303,byte[] headerBuf = buffer.readRecord();,1.0,57,57
1,S18,TarArchiveInputStream.java,311,return hasHitEOF ? null : headerBuf;,1.0,57,57
1,S19,TarBuffer.java,82,"this(inStream, null, blockSize, recordSize);",1.0,57,57
1,S20,TarBuffer.java,116,this.inStream = inStream;,1.0,57,57
1,S21,TarBuffer.java,118,this.blockSize = blockSize;,1.0,57,57
1,S22,TarBuffer.java,119,this.recordSize = recordSize;,1.0,57,57
1,S23,TarBuffer.java,120,this.recsPerBlock = (this.blockSize / this.recordSize);,1.0,57,57
1,S24,TarBuffer.java,121,this.blockBuffer = new byte[this.blockSize];,1.0,57,57
1,S25,TarBuffer.java,123,if (this.inStream != null) {,1.0,57,57
1,S26,TarBuffer.java,125,this.currRecIdx = this.recsPerBlock;,1.0,57,57
1,S27,TarBuffer.java,195,if (currRecIdx >= recsPerBlock && !readBlock()) {,1.0,57,57
1,S28,TarBuffer.java,199,byte[] result = new byte[recordSize];,1.0,57,57
1,S29,TarBuffer.java,201,"System.arraycopy(blockBuffer,",1.0,57,57
1,S30,TarBuffer.java,207,return result;,1.0,57,57
1,S31,TarBuffer.java,218,currRecIdx = 0;,1.0,57,57
1,S32,TarBuffer.java,220,int offset = 0;,1.0,57,57
1,S33,TarBuffer.java,221,int bytesNeeded = blockSize;,1.0,57,57
1,S34,TarBuffer.java,223,while (bytesNeeded > 0) {,1.0,57,57
1,S35,TarBuffer.java,224,"long numBytes = inStream.read(blockBuffer, offset,",1.0,57,57
1,S36,TarBuffer.java,259,bytesNeeded -= numBytes;,1.0,57,57
1,S37,TarBuffer.java,268,return true;,1.0,57,57
1,S38,TarUtils.java,104,int     end = offset + length;,1.0,57,57
1,S39,TarUtils.java,105,int     start = offset;,1.0,57,57
1,S40,TarUtils.java,111,if (buffer[start] == 0) {,1.0,57,57
1,S41,TarUtils.java,116,while (start < end){,1.0,57,57
1,S42,TarUtils.java,117,if (buffer[start] == ' '){,1.0,57,57
1,S43,TarUtils.java,118,start++;,1.0,57,57
1,S44,TarUtils.java,128,end--;,1.0,57,57
1,S45,TarUtils.java,134,trailer = buffer[end - 1];,1.0,57,57
1,S46,TarUtils.java,135,if (trailer == 0 || trailer == ' '){,1.0,57,57
1,S47,TarUtils.java,136,end--;,1.0,57,57
1,S48,TarUtils.java,139,for ( ;start < end; start++) {,1.0,57,57
1,S49,TarUtils.java,140,final byte currentByte = buffer[start];,1.0,57,57
1,S50,TarUtils.java,142,if (currentByte < '0' || currentByte > '7'){,1.0,57,57
1,S51,TarUtils.java,143,throw new IllegalArgumentException(,1.0,57,57
1,S52,TarUtils.java,173,if ((buffer[offset] & 0x80) == 0) {,1.0,57,57
1,S53,TarUtils.java,174,"return parseOctal(buffer, offset, length);",1.0,57,57
1,S54,TarUtils.java,241,"String string = new String(buffer, offset, length); // TODO default charset?",1.0,57,57
1,S55,TarUtils.java,242,"string=string.replaceAll(""\0"", ""{NUL}""); // Replace NULs to allow string to be printed",1.0,57,57
1,S56,TarUtils.java,243,"final String s = ""Invalid byte ""+currentByte+"" at offset ""+(current-offset)+"" in '""+string+""' len=""+length;",1.0,57,57
1,S57,TarUtils.java,244,return s;,1.0,57,57
