virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testConstructor_cal_L513_F_1,org.jfree.data.time.junit.WeekTests::testConstructor,org.jfree.data.time.junit.WeekTests,testConstructor,cal,513,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_failing/testConstructor_cal_L513_F_1/slice.log,
testConstructor_w_L518_F_2,org.jfree.data.time.junit.WeekTests::testConstructor,org.jfree.data.time.junit.WeekTests,testConstructor,w,518,Virtual_Pass,34,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_failing/testConstructor_w_L518_F_2/slice.log,
testConstructor_cal_L524_F_3,org.jfree.data.time.junit.WeekTests::testConstructor,org.jfree.data.time.junit.WeekTests,testConstructor,cal,524,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_failing/testConstructor_cal_L524_F_3/slice.log,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_failing/testConstructor_cal_L524_F_3_alias_t/slice.log
testConstructor_w_L530_F_4,org.jfree.data.time.junit.WeekTests::testConstructor,org.jfree.data.time.junit.WeekTests,testConstructor,w,530,Virtual_Fail,34,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_failing/testConstructor_w_L530_F_4/slice.log,
testNotCloneable_w_L212_P_1,org.jfree.data.time.junit.WeekTests::testNotCloneable,org.jfree.data.time.junit.WeekTests,testNotCloneable,w,212,Virtual_Pass,28,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_passed/testNotCloneable_w_L212_P_1/slice.log,
testBug1448828_w_L298_P_2,org.jfree.data.time.junit.WeekTests::testBug1448828,org.jfree.data.time.junit.WeekTests,testBug1448828,w,298,Virtual_Pass,35,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_passed/testBug1448828_w_L298_P_2/slice.log,
testBug1448828_w_L299_P_3,org.jfree.data.time.junit.WeekTests::testBug1448828,org.jfree.data.time.junit.WeekTests,testBug1448828,w,299,Virtual_Pass,35,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_passed/testBug1448828_w_L299_P_3/slice.log,
testBug1498805_w_L317_P_4,org.jfree.data.time.junit.WeekTests::testBug1498805,org.jfree.data.time.junit.WeekTests,testBug1498805,w,317,Virtual_Pass,35,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_passed/testBug1498805_w_L317_P_4/slice.log,
testBug1498805_w_L318_P_5,org.jfree.data.time.junit.WeekTests::testBug1498805,org.jfree.data.time.junit.WeekTests,testBug1498805,w,318,Virtual_Pass,13,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_passed/testBug1498805_w_L318_P_5/slice.log,
testGetFirstMillisecond_w_L334_P_6,org.jfree.data.time.junit.WeekTests::testGetFirstMillisecond,org.jfree.data.time.junit.WeekTests,testGetFirstMillisecond,w,334,Virtual_Pass,28,/opt/resq/resQ_outputs/work/Chart_8b/step2_slicing/_slicer4j_passed/testGetFirstMillisecond_w_L334_P_6/slice.log,
